point,rri,ECGshift,PPGGshift
112563,0.680,26,26
112648,0.664,26,26
112731,0.672,26,26
112815,0.664,26,26
112898,0.672,26,26
112982,0.656,26,26
113064,0.680,26,26
113149,0.664,26,26
113232,0.664,26,26
113315,0.680,26,26
113400,0.664,26,26
113483,0.664,26,26
113566,0.656,26,26
113648,0.688,26,26
113734,0.656,26,26
113816,0.656,26,26
113898,0.680,26,26
113983,0.672,26,26
114067,0.664,26,26
114150,0.672,26,26
114234,0.664,26,26
114317,0.656,26,26
114399,0.680,26,26
114484,0.672,26,26
114568,0.656,26,26
114650,0.672,26,26
114734,0.656,26,26
114816,0.688,26,26
114902,0.672,26,26
114986,0.656,26,26
115068,0.680,26,26
115153,0.656,26,26
115235,0.680,26,26
115320,0.664,26,26
115403,0.672,26,26
115487,0.680,26,26
115572,0.672,26,26
115656,0.664,26,26
115739,0.680,26,26
115824,0.656,26,26
115906,0.672,26,26
115990,0.680,26,26
116075,0.648,26,26
116156,0.688,26,26
116242,0.648,26,26
116323,0.696,26,26
116410,0.664,26,26
116493,0.672,26,26
116577,0.664,26,26
116660,0.688,26,26
116746,0.648,26,26
116827,0.672,26,26
116911,0.664,26,26
116994,0.664,26,26
117077,0.680,26,26
117162,0.664,26,26
117245,0.680,26,26
117330,0.648,26,26
117411,0.384,26,26
117459,0.296,26,26
117496,0.648,26,26
117577,0.656,26,26
117659,0.672,26,26
117743,0.640,26,26
117823,0.664,26,26
117906,0.664,26,26
117989,0.640,26,26
118069,0.640,26,26
118149,0.680,26,26
118234,0.560,26,26
118304,0.736,26,26
118396,0.648,26,26
118477,0.616,26,26
118554,0.656,26,26
118636,0.632,26,26
118715,0.640,26,26
118795,0.632,26,26
118874,0.616,26,26
118951,0.696,26,26
119038,0.632,26,26
119117,0.632,26,26
119196,0.656,26,26
119278,0.632,26,26
119357,0.632,26,26
119436,0.640,26,26
119516,0.648,26,26
119597,0.600,26,26
119672,0.664,26,26
119755,0.664,26,26
119838,0.624,26,26
119916,0.632,26,26
119995,0.576,26,26
120067,0.680,26,26
120152,0.664,26,26
120235,0.640,26,26
120315,0.632,26,26
120394,0.640,26,26
120474,0.648,26,26
120555,0.624,26,26
120633,0.632,26,26
120712,0.648,26,26
120793,0.592,26,26
120867,0.688,26,26
120953,0.632,26,26
121032,0.632,26,26
121111,0.640,26,26
121191,0.608,26,26
121267,1.008,26,26
121393,0.320,26,26
121433,0.640,26,26
121513,0.608,26,26
121589,0.720,26,26
121679,0.600,26,26
121754,0.616,26,26
121831,0.648,26,26
121912,0.640,26,26
121992,0.600,26,26
122067,0.656,26,26
122149,0.608,26,26
122225,0.712,26,26
122314,0.872,26,26
122423,0.416,26,26
122475,0.592,26,26
122549,0.648,26,26
122630,0.664,26,26
122713,0.288,26,26
122749,0.336,26,26
122791,0.264,26,26
122824,0.248,26,26
122855,0.440,26,26
122910,0.344,26,26
122953,0.400,26,26
123003,0.712,26,26
123092,1.472,26,26
123276,0.544,26,26
123344,0.632,26,26
123423,0.640,26,26
123503,0.648,26,26
123584,0.624,26,26
123662,0.656,26,26
123744,0.616,26,26
123821,0.640,26,26
123901,0.664,26,26
123984,0.640,26,26
124064,0.648,26,26
124145,0.640,26,26
124225,0.632,26,26
124304,0.672,26,26
124388,0.624,26,26
124466,0.648,26,26
124547,0.672,26,26
124631,0.608,26,26
124707,0.680,26,26
124792,0.608,26,26
124868,0.680,26,26
124953,0.648,26,26
125034,0.656,26,26
125116,0.664,26,26
125199,0.472,26,26
125258,0.744,26,26
125351,0.728,26,26
125442,0.664,26,26
125525,0.640,26,26
125605,0.656,26,26
125687,0.608,26,26
125763,0.688,26,26
125849,0.640,26,26
125929,0.656,26,26
126011,0.640,26,26
126091,0.648,26,26
126172,0.672,26,26
126256,0.640,26,26
126336,0.672,26,26
126420,0.656,26,26
126502,0.656,26,26
126584,0.656,26,26
126666,0.640,26,26
126746,0.680,26,26
126831,0.648,26,26
126912,0.656,26,26
126994,0.672,26,26
127078,0.648,26,26
127159,0.664,26,26
127242,0.656,26,26
127324,0.656,26,26
127406,0.696,26,26
127493,0.640,26,26
127573,0.624,26,26
127651,0.672,26,26
127735,0.688,26,26
127821,0.672,26,26
127905,0.640,26,26
127985,0.680,26,26
128070,0.664,26,26
128153,0.656,26,26
128235,0.648,26,26
128316,0.664,26,26
128399,0.672,26,26
128483,0.656,26,26
128565,0.656,26,26
128647,0.664,26,26
128730,0.664,26,26
128813,0.656,26,26
128895,0.656,26,26
128977,0.672,26,26
129061,0.656,26,26
129143,0.624,26,26
129221,0.696,26,26
129308,0.656,26,26
129390,0.656,26,26
129472,0.656,26,26
129554,0.648,26,26
129635,0.688,26,26
129721,0.656,26,26
129803,0.648,26,26
129884,0.672,26,26
129968,0.664,26,26
130051,0.656,26,26
130133,0.656,26,26
130215,0.656,26,26
130297,0.672,26,26
130381,0.656,26,26
130463,0.648,26,26
130544,0.664,26,26
130627,0.656,26,26
130709,0.624,26,26
130787,0.704,26,26
130875,0.656,26,26
130957,0.656,26,26
131039,0.672,26,26
131123,0.656,26,26
131205,0.648,26,26
131286,0.672,26,26
131370,0.648,26,26
131451,0.680,26,26
131536,0.648,26,26
131617,0.664,26,26
131700,0.648,26,26
131781,0.672,26,26
131865,0.664,26,26
131948,0.664,26,26
132031,0.656,26,26
132113,0.656,26,26
132195,0.672,26,26
132279,0.648,26,26
132360,0.664,26,26
132443,0.648,26,26
132524,0.664,26,26
132607,0.672,26,26
132691,0.664,26,26
132774,0.648,26,26
132855,0.664,26,26
132938,0.672,26,26
133022,0.656,26,26
133104,0.656,26,26
133186,0.656,26,26
133268,0.632,26,26
133347,0.624,26,26
133425,0.664,26,26
133508,0.736,26,26
133600,0.624,26,26
133678,0.656,26,26
133760,0.712,26,26
133849,0.624,26,26
133927,0.672,26,26
134011,0.648,26,26
134092,0.680,26,26
134177,0.648,26,26
134258,0.552,26,26
134327,0.664,26,26
134410,0.712,26,26
134499,0.672,26,26
134583,0.664,26,26
134666,0.656,26,26
134748,0.656,26,26
134830,0.672,26,26
134914,0.680,26,26
134999,0.608,26,26
135075,0.672,26,26
135159,0.696,26,26
135246,0.640,26,26
135326,0.624,26,26
135404,0.704,26,26
135492,0.656,26,26
135574,0.616,26,26
135651,0.712,26,26
135740,0.656,26,26
