point,rri,ECGshift,PPGGshift
112509,0.672,30,30
112593,0.680,30,30
112678,0.648,30,30
112759,0.696,30,30
112846,0.672,30,30
112930,0.656,30,30
113012,0.688,30,30
113098,0.672,30,30
113182,0.680,30,30
113267,0.664,30,30
113350,0.672,30,30
113434,0.688,30,30
113520,0.640,30,30
113600,0.696,30,30
113687,0.680,30,30
113772,0.672,30,30
113856,0.672,30,30
113940,0.656,30,30
114022,0.688,30,30
114108,0.664,30,30
114191,0.688,30,30
114277,0.672,30,30
114361,0.656,30,30
114443,0.680,30,30
114528,0.672,30,30
114612,0.680,30,30
114697,0.672,30,30
114781,0.672,30,30
114865,0.672,30,30
114949,0.672,30,30
115033,0.672,30,30
115117,0.672,30,30
115201,0.680,30,30
115286,0.616,30,30
115363,0.720,30,30
115453,0.680,30,30
115538,0.672,30,30
115622,0.680,30,30
115707,0.672,30,30
115791,0.680,30,30
115876,0.672,30,30
115960,0.656,30,30
116042,0.680,30,30
116127,0.680,30,30
116212,0.672,30,30
116296,0.664,30,30
116379,0.680,30,30
116464,0.680,30,30
116549,0.664,30,30
116632,0.672,30,30
116716,0.680,30,30
116801,0.672,30,30
116885,0.680,30,30
116970,0.680,30,30
117055,0.656,30,30
117137,0.656,30,30
117219,0.688,30,30
117305,0.680,30,30
117390,0.672,30,30
117474,0.664,30,30
117557,0.680,30,30
117642,0.664,30,30
117725,0.664,30,30
117808,0.672,30,30
117892,0.680,30,30
117977,0.672,30,30
118061,0.664,30,30
118144,0.672,30,30
118228,0.632,30,30
118307,0.704,30,30
118395,0.672,30,30
118479,0.680,30,30
118564,0.664,30,30
118647,0.664,30,30
118730,0.680,30,30
118815,0.664,30,30
118898,0.664,30,30
118981,0.672,30,30
119065,0.680,30,30
119150,0.672,30,30
119234,0.680,30,30
119319,0.672,30,30
119403,0.672,30,30
119487,0.672,30,30
119571,0.640,30,30
119651,0.704,30,30
119739,0.672,30,30
119823,0.680,30,30
119908,0.664,30,30
119991,0.672,30,30
120075,0.680,30,30
120160,0.672,30,30
120244,0.664,30,30
120327,0.664,30,30
120410,0.688,30,30
120496,0.672,30,30
120580,0.664,30,30
120663,0.688,30,30
120749,0.672,30,30
120833,0.672,30,30
120917,0.680,30,30
121002,0.664,30,30
121085,0.664,30,30
121168,0.680,30,30
121253,0.680,30,30
121338,0.664,30,30
121421,0.672,30,30
121505,0.680,30,30
121590,0.664,30,30
121673,0.664,30,30
121756,0.680,30,30
121841,0.664,30,30
121924,0.680,30,30
122009,0.672,30,30
122093,0.680,30,30
122178,0.672,30,30
122262,0.616,30,30
122339,0.728,30,30
122430,0.672,30,30
122514,0.664,30,30
122597,0.672,30,30
122681,0.680,30,30
122766,0.688,30,30
122852,0.672,30,30
122936,0.664,30,30
123019,0.680,30,30
123104,0.656,30,30
123186,0.688,30,30
123272,0.680,30,30
123357,0.680,30,30
123442,0.664,30,30
123525,0.664,30,30
123608,0.688,30,30
123694,0.656,30,30
123776,0.688,30,30
123862,0.672,30,30
123946,0.672,30,30
124030,0.672,30,30
124114,0.648,30,30
124195,0.696,30,30
124282,0.680,30,30
124367,0.664,30,30
124450,0.680,30,30
124535,0.680,30,30
124620,0.680,30,30
124705,0.672,30,30
124789,0.664,30,30
124872,0.664,30,30
124955,0.688,30,30
125041,0.680,30,30
125126,0.664,30,30
125209,0.696,30,30
125296,0.648,30,30
125377,0.688,30,30
125463,0.688,30,30
125549,0.672,30,30
125633,0.648,30,30
125714,0.704,30,30
125802,0.688,30,30
125888,0.664,30,30
125971,0.640,30,30
126051,0.712,30,30
126140,0.672,30,30
126224,0.672,30,30
126308,0.688,30,30
126394,0.664,30,30
126477,0.688,30,30
126563,0.664,30,30
126646,0.672,30,30
126730,0.680,30,30
126815,0.672,30,30
126899,0.672,30,30
126983,0.664,30,30
127066,0.688,30,30
127152,0.664,30,30
127235,0.664,30,30
127318,0.688,30,30
127404,0.664,30,30
127487,0.672,30,30
127571,0.672,30,30
127655,0.656,30,30
127737,0.680,30,30
127822,0.688,30,30
127908,0.664,30,30
127991,0.672,30,30
128075,0.672,30,30
128159,0.672,30,30
128243,0.672,30,30
128327,0.680,30,30
128412,0.672,30,30
128496,0.664,30,30
128579,0.688,30,30
128665,0.656,30,30
128747,0.680,30,30
128832,0.672,30,30
128916,0.680,30,30
129001,0.672,30,30
129085,0.672,30,30
129169,0.680,30,30
129254,0.680,30,30
129339,0.664,30,30
129422,0.672,30,30
