point,rri,ECGshift,PPGGshift
112545,0.408,21,21
112596,0.232,21,21
112625,0.784,21,21
112723,0.960,21,21
112843,1.488,21,21
113029,1.376,21,21
113201,1.416,21,21
113378,0.848,21,21
113484,0.824,21,21
113587,0.760,21,21
113682,1.384,21,21
113855,0.840,21,21
113960,0.880,21,21
114070,0.840,21,21
114175,0.776,21,21
114272,0.816,21,21
114374,1.408,21,21
114550,0.832,21,21
114654,0.816,21,21
114756,0.608,21,21
114832,0.784,21,21
114930,0.904,21,21
115043,0.792,21,21
115142,0.784,21,21
115240,0.864,21,21
115348,0.792,21,21
115447,0.840,21,21
115552,0.864,21,21
115660,0.808,21,21
115761,0.752,21,21
115855,0.832,21,21
115959,0.736,21,21
116051,0.872,21,21
116160,0.776,21,21
116257,0.800,21,21
116357,0.792,21,21
116456,1.408,21,21
116632,0.904,21,21
116745,0.800,21,21
116845,0.816,21,21
116947,0.832,21,21
117051,0.800,21,21
117151,0.832,21,21
117255,0.816,21,21
117357,0.800,21,21
117457,0.792,21,21
117556,0.776,21,21
117653,0.864,21,21
117761,0.792,21,21
117860,1.376,21,21
118032,0.888,21,21
118143,0.864,21,21
118251,1.376,21,21
118423,0.896,21,21
118535,0.816,21,21
118637,0.816,21,21
118739,0.840,21,21
118844,0.784,21,21
118942,0.832,21,21
119046,0.832,21,21
119150,0.816,21,21
119252,0.840,21,21
119357,0.800,21,21
119457,0.856,21,21
119564,0.800,21,21
119664,0.856,21,21
119771,0.720,21,21
119861,0.832,21,21
119965,0.880,21,21
120075,0.784,21,21
120173,1.376,21,21
120345,0.912,21,21
120459,0.824,21,21
120562,0.824,21,21
120665,0.832,21,21
120769,1.416,21,21
120946,0.872,21,21
121055,0.816,21,21
121157,0.792,21,21
121256,1.416,21,21
121433,0.920,21,21
121548,0.832,21,21
121652,0.816,21,21
121754,0.672,21,21
121838,1.016,21,21
121965,0.896,21,21
122077,0.800,21,21
122177,0.816,21,21
122279,0.768,21,21
122375,0.840,21,21
122480,0.784,21,21
122578,0.848,21,21
122684,0.848,21,21
122790,0.824,21,21
122893,0.856,21,21
123000,0.808,21,21
123101,0.848,21,21
123207,0.792,21,21
123306,0.840,21,21
123411,1.448,21,21
123592,0.792,21,21
123691,1.432,21,21
123870,0.936,21,21
123987,0.872,21,21
124096,0.824,21,21
124199,0.864,21,21
124307,0.808,21,21
124408,0.848,21,21
124514,0.840,21,21
124619,0.824,21,21
124722,0.800,21,21
124822,0.880,21,21
124932,0.800,21,21
125032,0.816,21,21
125134,0.816,21,21
125236,0.832,21,21
125340,0.848,21,21
125446,0.848,21,21
125552,0.824,21,21
125655,0.816,21,21
125757,1.464,21,21
125940,0.864,21,21
126048,0.840,21,21
126153,0.832,21,21
126257,0.808,21,21
126358,0.856,21,21
126465,0.856,21,21
126572,0.832,21,21
126676,0.880,21,21
126786,0.800,21,21
126886,0.872,21,21
126995,0.824,21,21
127098,0.520,21,21
127163,0.856,21,21
127270,0.872,21,21
127379,0.840,21,21
127484,0.848,21,21
127590,0.832,21,21
127694,0.856,21,21
127801,0.816,21,21
127903,0.880,21,21
128013,0.792,21,21
128112,0.888,21,21
128223,0.840,21,21
128328,0.808,21,21
128429,0.792,21,21
128528,0.856,21,21
128635,1.424,21,21
128813,0.888,21,21
128924,0.856,21,21
129031,0.864,21,21
129139,0.832,21,21
129243,1.448,21,21
129424,0.864,21,21
129532,0.880,21,21
129642,0.824,21,21
129745,0.824,21,21
129848,0.840,21,21
129953,0.824,21,21
130056,0.880,21,21
130166,0.848,21,21
130272,0.808,21,21
130373,0.864,21,21
130481,0.816,21,21
130583,0.856,21,21
130690,0.832,21,21
130794,0.840,21,21
130899,0.824,21,21
131002,1.424,21,21
131180,0.864,21,21
131288,0.848,21,21
131394,0.848,21,21
131500,0.848,21,21
131606,0.832,21,21
131710,0.848,21,21
131816,0.880,21,21
131926,0.792,21,21
132025,0.864,21,21
132133,0.824,21,21
132236,0.832,21,21
132340,0.792,21,21
132439,0.848,21,21
132545,0.840,21,21
132650,0.912,21,21
132764,0.400,21,21
132814,0.328,21,21
132855,0.360,21,21
132900,0.552,21,21
132969,0.848,21,21
133075,0.432,21,21
133129,0.448,21,21
133185,0.832,21,21
133289,0.752,21,21
133383,0.848,21,21
133489,0.856,21,21
133596,0.776,21,21
133693,0.832,21,21
133797,0.976,21,21
133919,0.840,21,21
134024,0.472,21,21
134083,0.904,21,21
134196,0.784,21,21
134294,0.664,21,21
134377,0.408,21,21
134428,0.384,21,21
134476,2.112,21,21
134740,0.248,21,21
134771,0.888,21,21
134882,1.440,21,21
135062,0.912,21,21
135176,0.856,21,21
135283,1.376,21,21
135455,0.880,21,21
135565,0.952,21,21
135684,0.800,21,21
135784,1.408,21,21
135960,0.920,21,21
136075,0.872,21,21
136184,0.880,21,21
136294,0.752,21,21
136388,0.880,21,21
136498,0.904,21,21
136611,0.784,21,21
136709,0.888,21,21
136820,1.408,21,21
136996,0.880,21,21
137106,0.872,21,21
137215,0.872,21,21
137324,0.808,21,21
137425,0.824,21,21
137528,0.808,21,21
137629,0.872,21,21
137738,0.832,21,21
137842,0.872,21,21
137951,0.840,21,21
138056,0.848,21,21
138162,0.864,21,21
138270,1.400,21,21
138445,0.904,21,21
138558,0.840,21,21
138663,0.848,21,21
138769,0.800,21,21
138869,0.904,21,21
138982,1.408,21,21
139158,0.888,21,21
139269,0.896,21,21
139381,1.400,21,21
139556,0.920,21,21
139671,0.896,21,21
139783,0.824,21,21
139886,0.808,21,21
139987,0.840,21,21
140092,0.864,21,21
140200,0.864,21,21
140308,1.392,21,21
140482,0.928,21,21
140598,0.888,21,21
140709,1.416,21,21
140886,0.928,21,21
141002,0.832,21,21
141106,0.848,21,21
141212,0.832,21,21
141316,0.920,21,21
141431,0.816,21,21
141533,0.864,21,21
141641,1.400,21,21
141816,0.920,21,21
141931,1.504,21,21
142119,0.904,21,21
142232,0.816,21,21
142334,1.392,21,21
142508,0.976,21,21
142630,0.880,21,21
142740,1.448,21,21
142921,0.864,21,21
143029,1.448,21,21
143210,0.928,21,21
143326,0.888,21,21
143437,0.792,21,21
143536,0.848,21,21
143642,0.872,21,21
143751,0.864,21,21
143859,1.400,21,21
144034,0.912,21,21
144148,0.872,21,21
144257,0.904,21,21
144370,0.840,21,21
144475,0.848,21,21
144581,0.872,21,21
144690,0.840,21,21
144795,0.848,21,21
144901,1.408,21,21
145077,0.936,21,21
145194,0.864,21,21
145302,0.872,21,21
145411,0.856,21,21
145518,0.856,21,21
145625,0.848,21,21
145731,1.424,21,21
145909,0.912,21,21
146023,0.864,21,21
146131,0.856,21,21
146238,0.808,21,21
146339,0.880,21,21
146449,0.848,21,21
146555,0.856,21,21
146662,0.848,21,21
146768,0.856,21,21
146875,0.864,21,21
146983,0.816,21,21
147085,0.864,21,21
147193,0.864,21,21
147301,1.424,21,21
147479,0.880,21,21
147589,0.888,21,21
147700,0.888,21,21
147811,1.408,21,21
147987,0.888,21,21
148098,0.896,21,21
148210,0.864,21,21
148318,0.864,21,21
148426,0.840,21,21
148531,0.896,21,21
148643,0.776,21,21
148740,0.832,21,21
148844,0.880,21,21
148954,0.832,21,21
149058,0.856,21,21
149165,0.832,21,21
149269,0.880,21,21
149379,0.848,21,21
149485,0.816,21,21
149587,0.880,21,21
149697,1.424,21,21
149875,0.872,21,21
149984,1.416,21,21
150161,0.912,21,21
150275,0.864,21,21
150383,0.880,21,21
150493,0.864,21,21
150601,1.408,21,21
150777,0.896,21,21
150889,1.432,21,21
151068,0.872,21,21
151177,0.872,21,21
151286,0.872,21,21
151395,0.808,21,21
151496,0.872,21,21
151605,1.408,21,21
151781,0.936,21,21
151898,0.888,21,21
152009,0.864,21,21
152117,0.848,21,21
152223,1.424,21,21
152401,0.872,21,21
152510,0.888,21,21
152621,0.864,21,21
152729,1.432,21,21
152908,0.928,21,21
153024,0.848,21,21
153130,0.872,21,21
153239,0.856,21,21
153346,0.880,21,21
153456,0.792,21,21
153555,0.864,21,21
153663,0.816,21,21
153765,0.856,21,21
153872,0.864,21,21
153980,1.448,21,21
154161,0.912,21,21
154275,0.864,21,21
154383,0.856,21,21
154490,0.864,21,21
154598,0.856,21,21
154705,0.840,21,21
154810,0.824,21,21
154913,0.824,21,21
155016,0.856,21,21
155123,0.856,21,21
155230,1.456,21,21
155412,0.880,21,21
155522,0.872,21,21
155631,0.928,21,21
155747,0.800,21,21
155847,1.432,21,21
156026,0.888,21,21
156137,0.840,21,21
156242,0.872,21,21
156351,1.440,21,21
156531,0.920,21,21
156646,0.872,21,21
156755,1.424,21,21
156933,0.912,21,21
157047,0.872,21,21
157156,0.896,21,21
157268,0.808,21,21
157369,1.408,21,21
157545,0.920,21,21
157660,0.864,21,21
157768,0.880,21,21
157878,1.408,21,21
158054,0.952,21,21
158173,0.840,21,21
158278,1.424,21,21
158456,0.888,21,21
158567,0.848,21,21
158673,0.848,21,21
158779,1.408,21,21
158955,0.904,21,21
159068,0.920,21,21
159183,1.448,21,21
159364,0.888,21,21
159475,0.888,21,21
159586,0.848,21,21
159692,0.824,21,21
159795,1.432,21,21
159974,0.984,21,21
160097,0.816,21,21
160199,1.440,21,21
160379,0.912,21,21
160493,0.896,21,21
160605,0.848,21,21
160711,0.864,21,21
160819,1.416,21,21
160996,0.872,21,21
161105,0.864,21,21
161213,0.912,21,21
161327,1.408,21,21
161503,0.984,21,21
161626,1.408,21,21
161802,0.904,21,21
161915,1.448,21,21
162096,0.880,21,21
162206,1.456,21,21
162388,0.920,21,21
162503,0.896,21,21
162615,0.864,21,21
162723,1.440,21,21
162903,0.920,21,21
163018,1.416,21,21
163195,0.936,21,21
163312,1.432,21,21
163491,0.920,21,21
163606,1.416,21,21
163783,0.936,21,21
163900,0.920,21,21
164015,0.840,21,21
164120,1.408,21,21
164296,0.936,21,21
164413,0.864,21,21
164521,0.896,21,21
164633,1.448,21,21
164814,0.856,21,21
164921,0.864,21,21
165029,1.440,21,21
165209,0.872,21,21
165318,1.432,21,21
165497,0.912,21,21
165611,1.472,21,21
165795,0.888,21,21
165906,1.432,21,21
166085,0.880,21,21
166195,1.472,21,21
166379,0.904,21,21
166492,0.896,21,21
166604,0.864,21,21
166712,0.880,21,21
166822,1.440,21,21
167002,0.928,21,21
167118,1.440,21,21
167298,0.928,21,21
167414,1.416,21,21
167591,0.944,21,21
167709,0.888,21,21
167820,1.440,21,21
168000,0.888,21,21
168111,0.896,21,21
168223,1.432,21,21
168402,0.936,21,21
168519,1.432,21,21
168698,0.888,21,21
168809,0.992,21,21
168933,1.280,21,21
169093,0.896,21,21
169205,0.880,21,21
169315,0.840,21,21
169420,0.816,21,21
169522,0.904,21,21
169635,1.408,21,21
169811,0.864,21,21
169919,1.440,21,21
170099,0.928,21,21
170215,0.880,21,21
170325,0.880,21,21
170435,0.856,21,21
170542,0.848,21,21
170648,1.432,21,21
170827,0.904,21,21
170940,1.472,21,21
171124,0.840,21,21
171229,1.296,21,21
171391,1.096,21,21
171528,0.848,21,21
171634,1.432,21,21
171813,0.920,21,21
171928,0.864,21,21
172036,0.880,21,21
172146,1.400,21,21
172321,0.880,21,21
172431,0.856,21,21
172538,0.864,21,21
172646,1.416,21,21
172823,0.928,21,21
172939,1.416,21,21
173116,0.928,21,21
173232,0.920,21,21
173347,1.368,21,21
173518,0.904,21,21
173631,1.440,21,21
173811,0.912,21,21
173925,0.888,21,21
174036,1.432,21,21
174215,0.936,21,21
174332,0.840,21,21
174437,0.880,21,21
174547,0.864,21,21
174655,1.360,21,21
174825,0.912,21,21
174939,0.896,21,21
175051,0.872,21,21
175160,1.448,21,21
175341,0.872,21,21
175450,0.888,21,21
175561,1.400,21,21
175736,0.928,21,21
175852,0.864,21,21
175960,1.416,21,21
176137,0.920,21,21
176252,0.928,21,21
176368,0.824,21,21
176471,0.880,21,21
176581,0.840,21,21
176686,1.464,21,21
176869,0.864,21,21
176977,1.440,21,21
177157,0.896,21,21
177269,0.856,21,21
177376,1.424,21,21
177554,0.912,21,21
177668,0.880,21,21
177778,0.864,21,21
177886,0.864,21,21
177994,0.848,21,21
178100,0.896,21,21
178212,0.800,21,21
178312,1.464,21,21
178495,0.824,21,21
178598,0.848,21,21
178704,0.880,21,21
178814,1.432,21,21
