point,rri,ECGshift,PPGGshift
112576,0.632,28,28
112655,0.632,28,28
112734,0.632,28,28
112813,0.632,28,28
112892,0.632,28,28
112971,0.640,28,28
113051,0.648,28,28
113132,0.640,28,28
113212,0.648,28,28
113293,0.640,28,28
113373,0.640,28,28
113453,0.648,28,28
113534,0.640,28,28
113614,1.232,28,28
113768,0.696,28,28
113855,0.632,28,28
113934,0.632,28,28
114013,0.640,28,28
114093,0.592,28,28
114167,0.696,28,28
114254,0.640,28,28
114334,0.648,28,28
114415,0.632,28,28
114494,0.640,28,28
114574,0.640,28,28
114654,0.640,28,28
114734,0.640,28,28
114814,0.632,28,28
114893,0.640,28,28
114973,0.632,28,28
115052,0.600,28,28
115127,0.680,28,28
115212,0.632,28,28
115291,0.632,28,28
115370,0.640,28,28
115450,0.632,28,28
115529,0.640,28,28
115609,0.648,28,28
115690,0.616,28,28
115767,0.640,28,28
115847,0.640,28,28
115927,0.632,28,28
116006,0.632,28,28
116085,0.632,28,28
116164,0.544,28,28
116232,0.672,28,28
116316,0.664,28,28
116399,0.632,28,28
116478,0.640,28,28
116558,0.624,28,28
116636,0.632,28,28
116715,0.608,28,28
116791,0.664,28,28
116874,0.624,28,28
116952,0.640,28,28
117032,0.632,28,28
117111,0.648,28,28
117192,0.640,28,28
117272,0.648,28,28
117353,0.624,28,28
117431,0.656,28,28
117513,0.648,28,28
117594,0.640,28,28
117674,0.624,28,28
117752,0.640,28,28
117832,0.632,28,28
117911,0.632,28,28
117990,0.632,28,28
118069,0.640,28,28
118149,0.632,28,28
118228,1.224,28,28
118381,0.688,28,28
118467,0.624,28,28
118545,0.624,28,28
118623,0.632,28,28
118702,0.584,28,28
118775,0.664,28,28
118858,0.632,28,28
118937,0.640,28,28
119017,0.632,28,28
119096,0.632,28,28
119175,0.640,28,28
119255,0.632,28,28
119334,0.624,28,28
119412,0.632,28,28
119491,0.632,28,28
119570,0.616,28,28
119647,0.624,28,28
119725,0.592,28,28
119799,0.664,28,28
119882,0.632,28,28
119961,0.624,28,28
120039,0.632,28,28
120118,0.624,28,28
120196,0.624,28,28
120274,0.624,28,28
120352,0.632,28,28
120431,0.624,28,28
120509,0.616,28,28
120586,0.640,28,28
120666,0.624,28,28
120744,0.640,28,28
120824,0.640,28,28
120904,0.632,28,28
120983,0.624,28,28
121061,0.640,28,28
121141,0.632,28,28
121220,0.632,28,28
121299,0.624,28,28
121377,0.624,28,28
121455,0.576,28,28
121527,0.688,28,28
121613,0.624,28,28
121691,0.632,28,28
121770,0.616,28,28
121847,0.648,28,28
121928,0.616,28,28
122005,0.632,28,28
122084,0.632,28,28
122163,0.632,28,28
122242,0.632,28,28
122321,0.632,28,28
122400,0.632,28,28
122479,0.632,28,28
122558,0.640,28,28
122638,0.632,28,28
122717,0.624,28,28
122795,0.608,28,28
122871,0.664,28,28
122954,0.624,28,28
123032,0.640,28,28
123112,0.560,28,28
123182,0.648,28,28
123263,0.664,28,28
123346,0.632,28,28
123425,0.568,28,28
123496,0.640,28,28
123576,0.664,28,28
123659,0.632,28,28
123738,0.632,28,28
123817,0.640,28,28
123897,0.632,28,28
123976,0.640,28,28
124056,0.640,28,28
124136,0.616,28,28
124213,0.656,28,28
124295,0.632,28,28
124374,0.624,28,28
124452,0.632,28,28
124531,0.648,28,28
124612,0.632,28,28
124691,0.640,28,28
124771,0.624,28,28
124849,0.640,28,28
124929,0.640,28,28
125009,0.632,28,28
125088,0.632,28,28
125167,0.616,28,28
125244,0.656,28,28
125326,0.632,28,28
125405,0.464,28,28
125463,0.784,28,28
125561,0.680,28,28
125646,0.656,28,28
125728,0.632,28,28
125807,0.656,28,28
125889,0.632,28,28
125968,0.632,28,28
126047,0.688,28,28
126133,0.528,28,28
126199,0.496,28,28
126261,0.232,28,28
126290,0.624,28,28
126368,0.624,28,28
126446,0.640,28,28
126526,0.640,28,28
126606,0.640,28,28
126686,0.632,28,28
126765,0.632,28,28
126844,0.656,28,28
126926,0.624,28,28
127004,0.640,28,28
127084,0.632,28,28
127163,0.640,28,28
127243,0.640,28,28
127323,0.640,28,28
127403,0.608,28,28
127479,0.664,28,28
127562,0.648,28,28
127643,0.632,28,28
127722,0.648,28,28
127803,0.632,28,28
127882,0.640,28,28
127962,0.648,28,28
128043,0.648,28,28
128124,0.640,28,28
128204,0.640,28,28
128284,0.648,28,28
128365,0.592,28,28
128439,0.688,28,28
128525,0.648,28,28
128606,0.640,28,28
128686,0.584,28,28
128759,0.688,28,28
128845,0.640,28,28
128925,0.640,28,28
129005,0.640,28,28
129085,0.640,28,28
129165,0.632,28,28
129244,0.648,28,28
129325,0.448,28,28
129381,0.216,28,28
129408,0.616,28,28
129485,0.640,28,28
129565,0.632,28,28
129644,0.600,28,28
129719,0.672,28,28
129803,0.656,28,28
129885,0.640,28,28
129965,0.640,28,28
130045,0.632,28,28
130124,0.664,28,28
130207,0.640,28,28
130287,0.648,28,28
130368,0.656,28,28
130450,0.640,28,28
130530,0.640,28,28
130610,0.640,28,28
130690,0.648,28,28
130771,0.640,28,28
130851,0.648,28,28
130932,0.632,28,28
131011,0.648,28,28
131092,0.640,28,28
131172,0.640,28,28
131252,0.648,28,28
131333,0.640,28,28
131413,0.640,28,28
131493,0.632,28,28
131572,0.640,28,28
131652,0.640,28,28
131732,0.640,28,28
131812,0.632,28,28
131891,0.648,28,28
131972,0.640,28,28
132052,0.632,28,28
132131,0.640,28,28
132211,0.640,28,28
132291,0.640,28,28
132371,0.640,28,28
132451,0.640,28,28
132531,0.632,28,28
132610,0.648,28,28
132691,0.632,28,28
132770,0.640,28,28
132850,0.640,28,28
132930,0.640,28,28
133010,0.648,28,28
133091,0.632,28,28
133170,0.648,28,28
133251,0.656,28,28
133333,0.648,28,28
