point,rri,ECGshift,PPGGshift
112522,0.760,16,16
112617,0.768,16,16
112713,0.768,16,16
112809,0.776,16,16
112906,0.776,16,16
113003,0.776,16,16
113100,0.784,16,16
113198,0.800,16,16
113298,0.792,16,16
113397,0.800,16,16
113497,0.800,16,16
113597,0.800,16,16
113697,0.800,16,16
113797,0.808,16,16
113898,0.792,16,16
113997,0.808,16,16
114098,0.600,16,16
114173,0.936,16,16
114290,0.832,16,16
114394,0.808,16,16
114495,0.816,16,16
114597,0.816,16,16
114699,0.808,16,16
114800,0.808,16,16
114901,0.816,16,16
115003,0.808,16,16
115104,0.800,16,16
115204,0.792,16,16
115303,0.792,16,16
115402,0.792,16,16
115501,0.792,16,16
115600,0.784,16,16
115698,0.784,16,16
115796,0.784,16,16
115894,0.784,16,16
115992,0.784,16,16
116090,0.776,16,16
116187,0.784,16,16
116285,0.776,16,16
116382,0.784,16,16
116480,0.784,16,16
116578,0.776,16,16
116675,0.784,16,16
116773,0.784,16,16
116871,0.768,16,16
116967,0.784,16,16
117065,0.776,16,16
117162,0.784,16,16
117260,0.784,16,16
117358,0.784,16,16
117456,0.784,16,16
117554,0.792,16,16
117653,0.792,16,16
117752,0.792,16,16
117851,0.784,16,16
117949,0.784,16,16
118047,0.784,16,16
118145,0.784,16,16
118243,0.784,16,16
118341,0.784,16,16
118439,0.768,16,16
118535,0.784,16,16
118633,0.760,16,16
118728,0.768,16,16
118824,0.784,16,16
118922,0.768,16,16
119018,0.768,16,16
119114,0.760,16,16
119209,0.752,16,16
119303,0.768,16,16
119399,0.768,16,16
119495,0.768,16,16
119591,0.760,16,16
119686,0.760,16,16
119781,0.640,16,16
119861,0.880,16,16
119971,0.768,16,16
120067,0.760,16,16
120162,0.752,16,16
120256,0.760,16,16
120351,0.760,16,16
120446,0.752,16,16
120540,0.768,16,16
120636,0.760,16,16
120731,0.760,16,16
120826,0.776,16,16
120923,0.752,16,16
121017,0.768,16,16
121113,0.768,16,16
121209,0.768,16,16
121305,0.768,16,16
121401,0.768,16,16
121497,0.776,16,16
121594,0.784,16,16
121692,0.792,16,16
121791,0.808,16,16
121892,0.808,16,16
121993,0.800,16,16
122093,0.800,16,16
122193,0.792,16,16
122292,0.784,16,16
122390,0.800,16,16
122490,0.792,16,16
122589,0.792,16,16
122688,0.792,16,16
122787,0.792,16,16
122886,0.800,16,16
122986,0.792,16,16
123085,0.784,16,16
123183,0.576,16,16
123255,0.920,16,16
123370,0.816,16,16
123472,0.800,16,16
123572,0.800,16,16
123672,0.808,16,16
123773,0.608,16,16
123849,0.928,16,16
123965,0.816,16,16
124067,0.800,16,16
124167,0.800,16,16
124267,0.792,16,16
124366,0.600,16,16
124441,0.920,16,16
124556,0.816,16,16
124658,0.560,16,16
124728,0.936,16,16
124845,0.808,16,16
124946,0.640,16,16
125026,0.928,16,16
125142,0.792,16,16
125241,0.792,16,16
125340,0.792,16,16
125439,0.784,16,16
125537,0.792,16,16
125636,0.776,16,16
125733,0.792,16,16
125832,0.792,16,16
125931,0.784,16,16
