point,rri,ECGshift,PPGGshift
112538,0.712,22,22
112627,0.728,22,22
112718,0.720,22,22
112808,0.720,22,22
112898,0.712,22,22
112987,0.704,22,22
113075,0.720,22,22
113165,0.712,22,22
113254,0.720,22,22
113344,0.712,22,22
113433,0.720,22,22
113523,0.728,22,22
113614,0.712,22,22
113703,0.720,22,22
113793,0.728,22,22
113884,0.720,22,22
113974,0.736,22,22
114066,0.728,22,22
114157,0.712,22,22
114246,0.728,22,22
114337,0.728,22,22
114428,0.760,22,22
114523,0.688,22,22
114609,0.712,22,22
114698,0.720,22,22
114788,0.720,22,22
114878,0.712,22,22
114967,0.696,22,22
115054,0.712,22,22
115143,0.712,22,22
115232,0.704,22,22
115320,0.720,22,22
115410,0.704,22,22
115498,0.712,22,22
115587,0.712,22,22
115676,0.704,22,22
115764,0.704,22,22
115852,0.720,22,22
115942,0.720,22,22
116032,0.728,22,22
116123,0.704,22,22
116211,0.712,22,22
116300,0.704,22,22
116388,0.712,22,22
116477,0.712,22,22
116566,0.704,22,22
116654,0.704,22,22
116742,0.728,22,22
116833,0.712,22,22
116922,0.712,22,22
117011,0.720,22,22
117101,0.712,22,22
117190,0.720,22,22
117280,0.720,22,22
117370,0.712,22,22
117459,0.720,22,22
117549,0.712,22,22
117638,0.712,22,22
117727,0.712,22,22
117816,0.704,22,22
117904,0.704,22,22
117992,0.720,22,22
118082,0.720,22,22
118172,0.712,22,22
118261,0.712,22,22
118350,0.736,22,22
118442,0.728,22,22
118533,0.720,22,22
118623,0.728,22,22
118714,0.712,22,22
118803,0.728,22,22
118894,0.704,22,22
118982,0.704,22,22
119070,0.712,22,22
119159,0.704,22,22
119247,0.720,22,22
119337,0.712,22,22
119426,0.712,22,22
119515,0.696,22,22
119602,0.720,22,22
119692,0.720,22,22
119782,0.712,22,22
119871,0.712,22,22
119960,0.704,22,22
120048,0.720,22,22
120138,0.720,22,22
120228,0.712,22,22
120317,0.712,22,22
120406,0.704,22,22
120494,0.728,22,22
120585,0.712,22,22
120674,0.712,22,22
120763,0.704,22,22
120851,0.720,22,22
120941,0.712,22,22
121030,0.704,22,22
121118,0.704,22,22
121206,0.704,22,22
121294,0.704,22,22
121382,0.712,22,22
121471,0.720,22,22
121561,0.688,22,22
121647,0.704,22,22
121735,0.720,22,22
121825,0.704,22,22
121913,0.720,22,22
122003,0.704,22,22
122091,0.720,22,22
122181,0.712,22,22
122270,0.712,22,22
122359,0.712,22,22
122448,0.704,22,22
122536,0.720,22,22
122626,0.720,22,22
122716,0.712,22,22
122805,0.704,22,22
122893,0.712,22,22
122982,0.712,22,22
123071,0.720,22,22
123161,0.720,22,22
123251,0.728,22,22
123342,0.720,22,22
123432,0.704,22,22
123520,0.704,22,22
123608,0.720,22,22
123698,0.720,22,22
123788,0.712,22,22
123877,0.720,22,22
123967,0.720,22,22
124057,0.712,22,22
124146,0.728,22,22
124237,0.728,22,22
124328,0.728,22,22
124419,0.728,22,22
124510,0.720,22,22
124600,0.736,22,22
124692,0.728,22,22
124783,0.720,22,22
124873,0.720,22,22
124963,0.720,22,22
125053,0.720,22,22
125143,0.704,22,22
125231,0.712,22,22
125320,0.712,22,22
125409,0.712,22,22
125498,0.712,22,22
125587,0.720,22,22
125677,0.720,22,22
125767,0.712,22,22
125856,0.712,22,22
125945,0.720,22,22
126035,0.728,22,22
126126,0.712,22,22
126215,0.728,22,22
126306,0.720,22,22
126396,0.712,22,22
126485,0.720,22,22
126575,0.712,22,22
126664,0.736,22,22
126756,0.720,22,22
126846,0.712,22,22
126935,0.704,22,22
127023,0.720,22,22
127113,0.712,22,22
127202,0.720,22,22
127292,0.712,22,22
127381,0.712,22,22
127470,0.720,22,22
127560,0.704,22,22
127648,0.720,22,22
127738,0.712,22,22
127827,0.720,22,22
127917,0.720,22,22
128007,0.720,22,22
128097,0.720,22,22
128187,0.720,22,22
128277,0.720,22,22
128367,0.720,22,22
128457,0.712,22,22
128546,0.720,22,22
128636,0.720,22,22
128726,0.720,22,22
128816,0.728,22,22
128907,0.712,22,22
128996,0.704,22,22
129084,0.712,22,22
129173,0.712,22,22
129262,0.720,22,22
129352,0.704,22,22
129440,0.696,22,22
129527,0.720,22,22
129617,0.712,22,22
129706,0.712,22,22
129795,0.704,22,22
129883,0.704,22,22
129971,0.720,22,22
130061,0.704,22,22
130149,0.712,22,22
130238,0.704,22,22
130326,0.712,22,22
130415,0.712,22,22
130504,0.720,22,22
130594,0.704,22,22
130682,0.696,22,22
130769,0.728,22,22
130860,0.720,22,22
130950,0.712,22,22
131039,0.712,22,22
131128,0.712,22,22
131217,0.720,22,22
131307,0.720,22,22
131397,0.704,22,22
131485,0.688,22,22
131571,0.704,22,22
131659,0.704,22,22
131747,0.696,22,22
131834,0.688,22,22
131920,0.696,22,22
132007,0.712,22,22
132096,0.712,22,22
132185,0.696,22,22
132272,0.696,22,22
132359,0.704,22,22
132447,0.712,22,22
132536,0.712,22,22
132625,0.696,22,22
132712,0.704,22,22
132800,0.720,22,22
132890,0.712,22,22
132979,0.704,22,22
133067,0.712,22,22
133156,0.712,22,22
133245,0.720,22,22
133335,0.720,22,22
133425,0.720,22,22
133515,0.720,22,22
133605,0.712,22,22
133694,0.712,22,22
133783,0.704,22,22
133871,0.696,22,22
133958,0.688,22,22
134044,0.696,22,22
134131,0.704,22,22
134219,0.680,22,22
134304,0.680,22,22
134389,0.680,22,22
134474,0.696,22,22
134561,0.688,22,22
134647,0.672,22,22
134731,0.680,22,22
134816,0.680,22,22
134901,0.704,22,22
134989,0.688,22,22
135075,0.680,22,22
135160,0.688,22,22
135246,0.688,22,22
135332,0.712,22,22
135421,0.696,22,22
135508,0.696,22,22
135595,0.688,22,22
135681,0.704,22,22
135769,0.704,22,22
135857,0.704,22,22
135945,0.696,22,22
136032,0.696,22,22
136119,0.704,22,22
136207,0.712,22,22
136296,0.680,22,22
136381,0.704,22,22
136469,0.688,22,22
136555,0.712,22,22
136644,0.712,22,22
136733,0.704,22,22
136821,0.704,22,22
136909,0.704,22,22
