'sample interval','PLETH','II'
'0.008 sec','mV','mV'
3150001,0.12850000,-0.01109741
3150002,0.18350000,-0.02466091
3150003,0.22900000,-0.02466091
3150004,0.27250000,0.00246609
3150005,0.31400000,0.00246609
3150006,0.34600000,0.00863132
3150007,0.37550000,0.05548705
3150008,0.39600000,0.02836005
3150009,0.41700000,0.01479655
3150010,0.42800000,0.00246609
3150011,0.43750000,-0.01726264
3150012,0.43950000,-0.05178792
3150013,0.43500000,-0.07891492
3150014,0.43050000,-0.07891492
3150015,0.41700000,-0.11220715
3150016,0.39850000,-0.13316893
3150017,0.37800000,-0.10604192
3150018,0.35250000,-0.09864365
3150019,0.31850000,-0.10604192
3150020,0.28650000,-0.12577065
3150021,0.24950000,-0.14673243
3150022,0.21300000,-0.13933416
3150023,0.17200000,-0.13316893
3150024,0.13500000,-0.13316893
3150025,0.09650000,-0.11960543
3150026,0.05950000,-0.11960543
3150027,0.02550000,-0.13316893
3150028,-0.00900000,-0.11960543
3150029,-0.03900000,-0.12577065
3150030,-0.06600000,-0.10604192
3150031,-0.09150000,-0.10604192
3150032,-0.11650000,-0.10604192
3150033,-0.13700000,-0.10604192
3150034,-0.16000000,-0.08508015
3150035,-0.18300000,-0.09247842
3150036,-0.20350000,-0.11960543
3150037,-0.22650000,-0.11220715
3150038,-0.24500000,-0.03822441
3150039,-0.26550000,0.05548705
3150040,-0.27450000,0.48828607
3150041,-0.29050000,1.12330456
3150042,-0.30650000,1.48951911
3150043,-0.32250000,1.17755857
3150044,-0.34100000,0.72503083
3150045,-0.35250000,0.58939581
3150046,-0.36650000,0.61035758
3150047,-0.38050000,0.69790382
3150048,-0.39400000,0.59679408
3150049,-0.40800000,0.33292232
3150050,-0.42400000,0.23797781
3150051,-0.43350000,0.10234279
3150052,-0.44700000,-0.11220715
3150053,-0.45850000,-0.20098644
3150054,-0.47250000,-0.23427867
3150055,-0.48150000,-0.24167694
3150056,-0.49300000,-0.24167694
3150057,-0.50250000,-0.24167694
3150058,-0.50950000,-0.22811344
3150059,-0.51650000,-0.23427867
3150060,-0.52100000,-0.26880395
3150061,-0.53000000,-0.26880395
3150062,-0.53450000,-0.26880395
3150063,-0.53700000,-0.26140567
3150064,-0.53950000,-0.28853268
3150065,-0.54400000,-0.29593095
3150066,-0.54850000,-0.29593095
3150067,-0.55100000,-0.28236745
3150068,-0.55300000,-0.29593095
3150069,-0.55300000,-0.28236745
3150070,-0.55300000,-0.27496917
3150071,-0.55100000,-0.25524044
3150072,-0.54850000,-0.22811344
3150073,-0.54150000,-0.18742293
3150074,-0.53250000,-0.18742293
3150075,-0.51850000,-0.14673243
3150076,-0.50000000,-0.14673243
3150077,-0.47250000,-0.10604192
3150078,-0.44000000,-0.07891492
3150079,-0.39850000,-0.04438964
3150080,-0.35250000,-0.02466091
3150081,-0.30200000,-0.02466091
3150082,-0.24450000,-0.00369914
3150083,-0.18450000,-0.01109741
3150084,-0.12000000,-0.02466091
3150085,-0.05750000,-0.01726264
3150086,0.00450000,-0.01109741
3150087,0.06700000,0.00246609
3150088,0.12450000,-0.01109741
3150089,0.17750000,-0.01109741
3150090,0.23050000,0.00246609
3150091,0.27400000,-0.02466091
3150092,0.31350000,-0.01109741
3150093,0.35500000,-0.02466091
3150094,0.38250000,-0.03082614
3150095,0.41000000,-0.01109741
3150096,0.42850000,-0.03082614
3150097,0.44500000,-0.02466091
3150098,0.45850000,-0.05178792
3150099,0.46300000,-0.08508015
3150100,0.46300000,-0.05795314
3150101,0.45650000,-0.06535142
3150102,0.44250000,-0.09864365
3150103,0.42650000,-0.06535142
3150104,0.40350000,-0.01109741
3150105,0.37100000,0.00246609
3150106,0.33900000,0.00246609
3150107,0.30200000,0.01479655
3150108,0.25800000,0.00246609
3150109,0.21650000,0.00246609
3150110,0.17300000,0.00246609
3150111,0.13350000,-0.00369914
3150112,0.09200000,-0.03822441
3150113,0.05300000,-0.04438964
3150114,0.01850000,-0.03082614
3150115,-0.01600000,-0.02466091
3150116,-0.04150000,-0.07151665
3150117,-0.07150000,-0.06535142
3150118,-0.09450000,-0.11220715
3150119,-0.11500000,-0.09247842
3150120,-0.13600000,-0.05795314
3150121,-0.15200000,-0.07891492
3150122,-0.16850000,-0.06535142
3150123,-0.18450000,-0.07891492
3150124,-0.19600000,-0.10604192
3150125,-0.20950000,-0.08508015
3150126,-0.22350000,-0.05795314
3150127,-0.23300000,-0.07891492
3150128,-0.24900000,-0.07891492
3150129,-0.26050000,-0.07151665
3150130,-0.27200000,-0.07151665
3150131,-0.28800000,-0.05795314
3150132,-0.30200000,-0.09864365
3150133,-0.31600000,-0.07151665
3150134,-0.32950000,-0.00369914
3150135,-0.34100000,0.09617756
3150136,-0.35950000,0.54870530
3150137,-0.37100000,1.16399507
3150138,-0.38050000,1.48212084
3150139,-0.38950000,1.08261406
3150140,-0.40350000,0.66461159
3150141,-0.41000000,0.56226880
3150142,-0.42200000,0.58939581
3150143,-0.43100000,0.70530210
3150144,-0.44250000,0.51541307
3150145,-0.45400000,0.27866831
