'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,1.02350000,0.06231454
112502,1.02350000,0.28338279
112503,1.02350000,0.53016815
112504,1.02350000,0.62413452
112505,1.02350000,0.52027695
112506,1.02350000,0.37141444
112507,1.02350000,0.23244313
112508,1.02350000,0.09693373
112509,1.02350000,0.00890208
112510,1.02350000,-0.02571711
112511,1.02350000,-0.03560831
112512,1.02350000,-0.04005935
112513,1.02350000,-0.04154303
112514,1.02350000,-0.04104847
112515,1.02350000,-0.03956479
112516,1.02350000,-0.03956479
112517,1.02350000,-0.03956479
112518,1.02350000,-0.03758655
112519,1.02350000,-0.03659743
112520,1.02350000,-0.03461919
112521,1.02350000,-0.03264095
112522,1.02350000,-0.03066271
112523,1.02350000,-0.02720079
112524,1.02350000,-0.02027695
112525,1.02350000,-0.01632047
112526,1.02350000,-0.01186944
112527,1.02350000,-0.00098912
112528,1.02350000,0.00890208
112529,1.02350000,0.01384768
112530,1.02350000,0.01632047
112531,1.02350000,0.02670623
112532,1.02350000,0.03857567
112533,1.02350000,0.05390702
112534,1.02350000,0.06824926
112535,1.02350000,0.08209693
112536,1.02350000,0.09297725
112537,1.02350000,0.09643917
112538,1.02350000,0.08803165
112539,1.02350000,0.07022750
112540,1.02350000,0.04549951
112541,1.02350000,0.02324431
112542,1.02350000,0.00791296
112543,1.02350000,-0.00197824
112544,1.02350000,-0.01137488
112545,1.02350000,-0.01730959
112546,1.02350000,-0.02176063
112547,1.02350000,-0.02176063
112548,1.02350000,-0.02176063
112549,1.02350000,-0.02176063
112550,1.02350000,-0.02126607
112551,1.02350000,-0.01829871
112552,1.02350000,-0.01829871
112553,1.02350000,-0.01879327
112554,1.02350000,-0.02126607
112555,1.02350000,-0.02176063
112556,1.02350000,-0.02176063
112557,1.02350000,-0.02176063
112558,1.02350000,-0.02373887
112559,1.02350000,-0.02324431
112560,1.02350000,-0.02225519
112561,1.02350000,-0.02522255
112562,1.02350000,-0.02571711
112563,1.02350000,-0.02571711
112564,0.97900000,-0.02423343
112565,0.90750000,-0.02472799
112566,0.85800000,-0.02571711
112567,0.82500000,-0.02373887
112568,0.81400000,-0.01879327
112569,0.83050000,-0.01632047
112570,0.86350000,-0.00840752
112571,0.91300000,0.00544016
112572,0.94600000,0.01384768
112573,0.96800000,0.00840752
112574,0.96800000,-0.00346192
112575,0.95150000,-0.01780415
112576,0.91850000,-0.02720079
112577,0.88550000,-0.03066271
112578,0.83600000,-0.02967359
112579,0.78100000,-0.02967359
112580,0.73150000,-0.03264095
112581,0.68750000,-0.03313551
112582,0.65450000,-0.03560831
112583,0.62700000,-0.03461919
112584,0.61050000,-0.02769535
112585,0.57200000,-0.02077151
112586,0.52800000,-0.01928783
112587,0.46200000,-0.01632047
112588,0.39600000,-0.01137488
112589,0.35750000,-0.00939664
112590,0.31900000,-0.00989120
112591,0.28600000,-0.01335312
112592,0.28600000,-0.02917903
112593,0.29150000,-0.05637982
112594,0.34100000,-0.02967359
112595,0.39600000,0.11177052
112596,0.46200000,0.35163205
112597,0.52800000,0.56923838
112598,0.59950000,0.59545005
112599,0.66000000,0.46241345
112600,0.70400000,0.31998022
112601,0.70950000,0.18496538
112602,0.69300000,0.06923838
112603,0.66000000,0.00445104
112604,0.62150000,-0.02176063
112605,0.58300000,-0.03412463
112606,0.54450000,-0.03956479
112607,0.55550000,-0.03956479
112608,0.58850000,-0.03956479
112609,0.64900000,-0.03956479
112610,0.70950000,-0.03956479
112611,0.76450000,-0.03758655
112612,0.78650000,-0.03461919
112613,0.71500000,-0.03412463
112614,0.54450000,-0.03610287
112615,0.31350000,-0.03313551
112616,0.07700000,-0.03066271
112617,-0.14300000,-0.02522255
112618,-0.31900000,-0.02027695
112619,-0.43450000,-0.01088032
112620,-0.45650000,-0.00049456
112621,-0.39600000,0.00840752
112622,-0.24750000,0.01236400
112623,-0.06600000,0.01434224
112624,0.11000000,0.01928783
112625,0.25300000,0.02868447
112626,0.35200000,0.04451039
112627,0.40150000,0.05934718
112628,0.42350000,0.07319486
112629,0.44000000,0.08555885
112630,0.46200000,0.09495549
112631,0.49500000,0.09446093
112632,0.55000000,0.07764590
112633,0.62150000,0.05192878
112634,0.72050000,0.02967359
112635,0.83600000,0.01533136
112636,0.97350000,0.00296736
112637,1.02350000,-0.00939664
112638,1.02350000,-0.01780415
112639,1.02350000,-0.02126607
112640,1.02350000,-0.01978239
112641,1.02350000,-0.01632047
112642,1.02350000,-0.01483680
112643,0.98450000,-0.01780415
112644,0.80300000,-0.02126607
112645,0.67650000,-0.02176063
112646,0.62150000,-0.02176063
112647,0.63250000,-0.02176063
112648,0.68200000,-0.02176063
112649,0.77550000,-0.02176063
112650,0.88550000,-0.02522255
112651,1.00100000,-0.02868447
112652,1.02350000,-0.02769535
112653,1.02350000,-0.02522255
112654,0.91300000,-0.02571711
112655,0.73150000,-0.02423343
112656,0.53900000,-0.02324431
112657,0.39600000,-0.02176063
112658,0.30800000,-0.02176063
112659,0.28050000,-0.02324431
112660,0.28600000,-0.02027695
112661,0.31900000,-0.01632047
112662,0.35750000,-0.01236400
112663,0.40150000,-0.00544016
112664,0.42350000,0.00148368
112665,0.43450000,0.01088032
112666,0.43450000,0.01384768
112667,0.43450000,0.00840752
112668,0.42900000,-0.00395648
112669,0.44000000,-0.02077151
112670,0.45100000,-0.02967359
112671,0.45100000,-0.03115727
112672,0.44000000,-0.02967359
112673,0.42350000,-0.03264095
112674,0.40700000,-0.03264095
112675,0.37950000,-0.03264095
112676,0.33550000,-0.03412463
112677,0.30250000,-0.03610287
112678,0.26400000,-0.03115727
112679,0.22550000,-0.02373887
112680,0.18700000,-0.01632047
112681,0.12650000,-0.00939664
112682,0.09350000,-0.00544016
112683,0.07150000,-0.00197824
112684,0.08800000,-0.00049456
112685,0.10450000,-0.00593472
112686,0.11000000,-0.02868447
112687,0.10450000,-0.05539070
112688,0.07700000,-0.01038576
112689,0.03300000,0.15281899
112690,0.00000000,0.39910979
112691,-0.06050000,0.59149357
112692,-0.24750000,0.58061325
112693,-0.64900000,0.43966370
112694,-,0.30217606
112695,-,0.16518299
112696,-,0.05291790
112697,-,-0.00494560
112698,-,-0.02868447
112699,-,-0.03758655
112700,-,-0.04005935
112701,-,-0.03956479
112702,-0.72050000,-0.03956479
112703,-0.17600000,-0.03956479
112704,0.24750000,-0.03956479
112705,0.51150000,-0.03956479
112706,0.58850000,-0.03758655
112707,0.52800000,-0.03659743
112708,0.39600000,-0.03461919
112709,0.27500000,-0.03264095
112710,0.20900000,-0.03066271
112711,0.24200000,-0.02373887
112712,0.35200000,-0.01681503
112713,0.48950000,-0.01236400
112714,0.61050000,-0.00741840
112715,0.68750000,0.00148368
112716,0.67100000,0.00791296
112717,0.53900000,0.01236400
112718,0.31900000,0.01582591
112719,0.08800000,0.02176063
112720,-0.09900000,0.03363007
112721,-0.23650000,0.04995054
112722,-0.31350000,0.06231454
112723,-0.31900000,0.07319486
112724,-0.23650000,0.08061325
112725,-0.06600000,0.08209693
112726,0.17050000,0.07220574
112727,0.43450000,0.05192878
112728,0.68750000,0.02818991
112729,0.90750000,0.00989120
112730,1.02350000,-0.00296736
112731,1.02350000,-0.01137488
112732,1.02350000,-0.01582591
112733,1.02350000,-0.02176063
112734,1.02350000,-0.02522255
112735,1.02350000,-0.02571711
112736,1.02350000,-0.02571711
112737,1.02350000,-0.02522255
112738,1.02350000,-0.02225519
112739,1.02350000,-0.01681503
112740,1.02350000,-0.01582591
112741,1.02350000,-0.02027695
112742,1.02350000,-0.01978239
112743,1.02350000,-0.01632047
112744,1.02350000,-0.01434224
112745,1.02350000,-0.01434224
112746,0.95700000,-0.01483680
112747,0.89650000,-0.01483680
112748,0.87450000,-0.01483680
112749,0.85800000,-0.01632047
112750,0.83600000,-0.01829871
112751,0.81950000,-0.01533136
112752,0.79200000,-0.01434224
112753,0.75350000,-0.01632047
112754,0.68200000,-0.01681503
112755,0.58850000,-0.01384768
112756,0.47850000,-0.01137488
112757,0.39050000,-0.01038576
112758,0.30800000,-0.00395648
112759,0.25850000,0.00642928
112760,0.22000000,0.01285856
112761,0.20350000,0.00494560
112762,0.19250000,-0.00791296
112763,0.18700000,-0.01780415
112764,0.17600000,-0.02324431
112765,0.15400000,-0.02917903
112766,0.12100000,-0.03264095
112767,0.07150000,-0.03412463
112768,0.25300000,-0.03610287
112769,0.18150000,-0.03808111
112770,0.11000000,-0.03956479
112771,0.04400000,-0.03412463
112772,-0.02200000,-0.02423343
112773,-0.09350000,-0.01681503
112774,-0.17600000,-0.01434224
112775,-0.23650000,-0.01483680
112776,-0.28050000,-0.01434224
112777,-0.29150000,-0.01137488
112778,-0.29700000,-0.01088032
112779,-0.25300000,-0.01730959
112780,-0.18700000,-0.03758655
112781,-0.11000000,-0.03610287
112782,-0.02200000,0.06676558
112783,0.04950000,0.29772502
112784,0.08250000,0.57715134
112785,0.08250000,0.70672601
112786,0.06050000,0.60187933
112787,0.02200000,0.42532146
112788,-0.02750000,0.26508408
112789,-0.07700000,0.11869436
112790,-0.11000000,0.01928783
112791,-0.11550000,-0.02324431
112792,-0.07700000,-0.03956479
112793,-0.01650000,-0.05044510
112794,0.06050000,-0.05736894
112795,0.13200000,-0.05786350
112796,0.18700000,-0.05786350
112797,0.20900000,-0.05835806
112798,0.21450000,-0.05835806
112799,0.19800000,-0.05786350
112800,0.16500000,-0.05489614
112801,0.13750000,-0.05390702
112802,0.11000000,-0.05093966
112803,0.09900000,-0.04747774
112804,0.08250000,-0.04698318
112805,0.08800000,-0.04500495
112806,0.08800000,-0.04352127
112807,0.08250000,-0.03857567
112808,0.07700000,-0.03610287
112809,0.07700000,-0.03461919
112810,0.07150000,-0.02769535
112811,0.06600000,-0.01978239
112812,0.07150000,-0.00939664
112813,0.09350000,0.00049456
112814,0.11000000,0.00890208
112815,0.14300000,0.01780415
112816,0.18700000,0.03412463
112817,0.25850000,0.05291790
112818,0.37400000,0.06231454
112819,0.50600000,0.06280910
112820,0.64900000,0.05291790
112821,0.77550000,0.03511375
112822,0.89100000,0.01928783
112823,0.99000000,0.00791296
112824,1.02350000,-0.00395648
112825,1.02350000,-0.01285856
112826,1.02350000,-0.01632047
112827,1.02350000,-0.02027695
112828,1.02350000,-0.02274975
112829,1.02350000,-0.02423343
112830,1.02350000,-0.02176063
112831,1.00650000,-0.01829871
112832,0.98450000,-0.01829871
112833,0.96250000,-0.01879327
112834,0.92950000,-0.01879327
112835,0.88000000,-0.01879327
112836,0.80850000,-0.01879327
112837,0.73700000,-0.01879327
112838,0.65450000,-0.01978239
112839,0.56650000,-0.01632047
112840,0.48950000,-0.01434224
112841,0.40700000,-0.01434224
112842,0.33000000,-0.01483680
112843,0.25850000,-0.01483680
112844,0.20350000,-0.01632047
112845,0.14850000,-0.01879327
