point,rri,ECGshift,PPGGshift
112568,0.192,25,25
112592,0.224,25,25
112620,0.648,25,25
112701,0.176,25,25
112723,0.352,25,25
112767,0.360,25,25
112812,0.696,25,25
112899,0.832,25,25
113003,0.704,25,25
113091,1.256,25,25
113248,0.744,25,25
113341,0.808,25,25
113442,0.808,25,25
113543,0.696,25,25
113630,0.824,25,25
113733,0.744,25,25
113826,0.728,25,25
113917,0.776,25,25
114014,0.768,25,25
114110,0.752,25,25
114204,0.720,25,25
114294,0.760,25,25
114389,0.784,25,25
114487,0.736,25,25
114579,0.784,25,25
114677,0.728,25,25
114768,0.768,25,25
114864,0.696,25,25
114951,0.800,25,25
115051,0.760,25,25
115146,0.728,25,25
115237,0.752,25,25
115331,0.752,25,25
115425,0.768,25,25
115521,0.752,25,25
115615,0.728,25,25
115706,0.736,25,25
115798,0.736,25,25
115890,0.752,25,25
115984,0.776,25,25
116081,0.736,25,25
116173,0.760,25,25
116268,0.632,25,25
116347,4.416,25,25
116899,0.760,25,25
116994,0.936,25,25
117111,0.760,25,25
117206,0.728,25,25
117297,0.752,25,25
117391,0.760,25,25
117486,0.744,25,25
117579,0.712,25,25
117668,1.176,25,25
117815,1.120,25,25
117955,0.424,25,25
118008,0.344,25,25
118051,0.760,25,25
118146,0.712,25,25
118235,0.760,25,25
118330,0.736,25,25
118422,0.712,25,25
118511,0.808,25,25
118612,0.736,25,25
118704,0.768,25,25
118800,0.736,25,25
118892,0.672,25,25
118976,0.808,25,25
119077,0.720,25,25
119167,0.744,25,25
119260,0.792,25,25
119359,0.744,25,25
119452,0.736,25,25
119544,0.744,25,25
119637,0.768,25,25
119733,0.736,25,25
119825,0.768,25,25
119921,0.760,25,25
120016,0.744,25,25
120109,0.720,25,25
120199,0.784,25,25
120297,0.752,25,25
120391,0.704,25,25
120479,0.728,25,25
120570,0.800,25,25
120670,0.736,25,25
120762,0.760,25,25
120857,0.648,25,25
120938,0.848,25,25
121044,0.736,25,25
121136,0.752,25,25
121230,0.712,25,25
121319,0.792,25,25
121418,0.752,25,25
121512,0.736,25,25
121604,0.744,25,25
121697,0.720,25,25
121787,0.776,25,25
121884,0.760,25,25
121979,0.744,25,25
122072,0.736,25,25
122164,0.752,25,25
122258,0.760,25,25
122353,0.760,25,25
122448,0.744,25,25
122541,0.712,25,25
122630,0.800,25,25
122730,0.736,25,25
122822,0.768,25,25
122918,0.744,25,25
123011,0.696,25,25
123098,0.792,25,25
123197,0.760,25,25
123292,0.728,25,25
123383,0.776,25,25
123480,0.704,25,25
123568,0.768,25,25
123664,0.784,25,25
123762,0.736,25,25
123854,0.720,25,25
123944,0.744,25,25
124037,0.776,25,25
124134,0.784,25,25
124232,0.752,25,25
124326,0.736,25,25
124418,0.736,25,25
124510,0.752,25,25
124604,0.728,25,25
124695,0.760,25,25
124790,0.760,25,25
124885,0.752,25,25
124979,0.744,25,25
125072,0.744,25,25
125165,0.760,25,25
125260,0.768,25,25
125356,0.672,25,25
125440,0.824,25,25
125543,0.624,25,25
125621,0.720,25,25
125711,0.760,25,25
125806,0.784,25,25
125904,0.776,25,25
126001,0.752,25,25
126095,0.736,25,25
126187,0.752,25,25
126281,0.808,25,25
126382,0.744,25,25
126475,0.736,25,25
126567,0.760,25,25
126662,0.784,25,25
126760,0.728,25,25
126851,0.752,25,25
126945,0.752,25,25
127039,0.760,25,25
127134,0.736,25,25
127226,0.720,25,25
127316,0.760,25,25
127411,0.808,25,25
127512,0.752,25,25
127606,0.760,25,25
127701,0.736,25,25
127793,0.752,25,25
127887,0.768,25,25
127983,0.752,25,25
128077,0.376,25,25
128124,0.368,25,25
128170,0.752,25,25
128264,0.744,25,25
128357,0.752,25,25
128451,0.784,25,25
128549,0.744,25,25
128642,0.680,25,25
128727,0.816,25,25
128829,0.616,25,25
128906,0.176,25,25
128928,0.408,25,25
128979,0.280,25,25
129014,0.792,25,25
129113,0.736,25,25
129205,0.752,25,25
129299,0.736,25,25
129391,0.776,25,25
129488,0.760,25,25
129583,0.736,25,25
129675,0.752,25,25
129769,1.296,25,25
129931,0.840,25,25
130036,0.760,25,25
130131,0.776,25,25
130228,0.760,25,25
130323,0.760,25,25
130418,0.768,25,25
130514,0.784,25,25
130612,0.744,25,25
130705,0.776,25,25
130802,0.744,25,25
130895,0.768,25,25
130991,0.768,25,25
131087,0.760,25,25
131182,0.760,25,25
131277,0.752,25,25
131371,0.736,25,25
131463,0.768,25,25
131559,0.768,25,25
131655,0.752,25,25
131749,0.752,25,25
131843,0.736,25,25
131935,0.752,25,25
132029,0.776,25,25
132126,0.752,25,25
132220,0.760,25,25
132315,0.744,25,25
132408,0.736,25,25
132500,0.768,25,25
132596,0.760,25,25
132691,0.744,25,25
132784,0.760,25,25
132879,0.736,25,25
132971,0.760,25,25
133066,0.768,25,25
133162,0.768,25,25
133258,0.752,25,25
133352,0.744,25,25
133445,0.752,25,25
133539,0.752,25,25
133633,0.760,25,25
133728,0.752,25,25
133822,0.752,25,25
133916,0.744,25,25
134009,0.760,25,25
134104,0.768,25,25
134200,0.760,25,25
134295,0.752,25,25
134389,0.760,25,25
134484,0.752,25,25
134578,0.768,25,25
134674,0.752,25,25
134768,0.752,25,25
134862,0.760,25,25
134957,0.736,25,25
135049,0.776,25,25
135146,0.768,25,25
135242,0.752,25,25
135336,0.752,25,25
135430,0.760,25,25
135525,0.752,25,25
135619,0.760,25,25
135714,0.744,25,25
135807,0.776,25,25
135904,0.752,25,25
135998,0.736,25,25
136090,0.768,25,25
136186,0.760,25,25
136281,0.760,25,25
136376,0.768,25,25
136472,0.752,25,25
136566,0.744,25,25
136659,0.752,25,25
136753,0.760,25,25
136848,0.752,25,25
136942,0.744,25,25
137035,0.744,25,25
137128,0.768,25,25
137224,0.752,25,25
137318,0.760,25,25
137413,0.752,25,25
137507,0.760,25,25
137602,0.760,25,25
137697,0.776,25,25
137794,0.760,25,25
137889,0.752,25,25
137983,0.744,25,25
138076,0.744,25,25
138169,0.768,25,25
138265,0.776,25,25
138362,0.744,25,25
138455,0.752,25,25
138549,0.752,25,25
138643,0.752,25,25
138737,0.776,25,25
138834,0.744,25,25
138927,0.768,25,25
139023,0.736,25,25
139115,0.752,25,25
139209,0.768,25,25
139305,0.752,25,25
139399,0.760,25,25
139494,0.760,25,25
139589,0.744,25,25
139682,0.752,25,25
139776,0.760,25,25
139871,0.768,25,25
139967,0.752,25,25
140061,0.744,25,25
140154,0.744,25,25
140247,0.768,25,25
140343,0.776,25,25
140440,0.744,25,25
140533,0.760,25,25
140628,0.760,25,25
140723,0.752,25,25
140817,0.760,25,25
140912,0.768,25,25
141008,0.752,25,25
141102,0.752,25,25
141196,0.744,25,25
141289,0.776,25,25
141386,0.760,25,25
141481,0.760,25,25
141576,0.760,25,25
141671,0.752,25,25
141765,0.760,25,25
141860,0.752,25,25
141954,1.344,25,25
142122,0.808,25,25
142223,0.768,25,25
142319,0.784,25,25
142417,0.768,25,25
142513,0.776,25,25
142610,0.768,25,25
142706,0.752,25,25
142800,0.760,25,25
142895,0.784,25,25
142993,0.752,25,25
143087,0.760,25,25
143182,0.752,25,25
143276,0.680,25,25
143361,0.736,25,25
143453,0.784,25,25
143551,0.768,25,25
143647,0.768,25,25
143743,0.752,25,25
143837,0.776,25,25
143934,0.776,25,25
144031,0.760,25,25
144126,0.768,25,25
144222,0.752,25,25
144316,0.768,25,25
144412,0.768,25,25
144508,0.760,25,25
144603,0.760,25,25
144698,0.760,25,25
144793,0.760,25,25
144888,0.760,25,25
144983,0.768,25,25
145079,0.768,25,25
145175,0.760,25,25
145270,0.744,25,25
145363,0.760,25,25
145458,0.768,25,25
145554,0.760,25,25
145649,0.760,25,25
145744,0.752,25,25
145838,0.744,25,25
145931,0.768,25,25
146027,0.768,25,25
146123,0.752,25,25
146217,0.752,25,25
146311,0.744,25,25
146404,0.768,25,25
146500,0.744,25,25
146593,0.776,25,25
146690,0.768,25,25
146786,0.760,25,25
146881,0.736,25,25
146973,0.768,25,25
147069,0.768,25,25
147165,0.768,25,25
147261,0.752,25,25
147355,0.760,25,25
147450,0.752,25,25
147544,0.760,25,25
147639,0.768,25,25
147735,0.768,25,25
147831,0.752,25,25
147925,0.720,25,25
148015,0.760,25,25
148110,0.792,25,25
148209,0.752,25,25
148303,0.752,25,25
148397,0.752,25,25
148491,0.744,25,25
148584,0.784,25,25
148682,0.752,25,25
148776,0.776,25,25
148873,0.752,25,25
148967,0.752,25,25
149061,0.776,25,25
149158,0.768,25,25
149254,0.760,25,25
149349,0.768,25,25
149445,0.744,25,25
149538,0.768,25,25
149634,0.752,25,25
149728,0.752,25,25
149822,0.776,25,25
149919,0.744,25,25
150012,0.760,25,25
150107,0.760,25,25
150202,0.760,25,25
150297,0.760,25,25
150392,0.752,25,25
150486,0.752,25,25
150580,0.744,25,25
150673,0.768,25,25
150769,0.760,25,25
150864,0.752,25,25
150958,0.760,25,25
151053,0.744,25,25
151146,0.768,25,25
151242,0.752,25,25
151336,0.752,25,25
151430,0.752,25,25
151524,0.744,25,25
151617,0.760,25,25
151712,0.752,25,25
151806,0.760,25,25
151901,0.736,25,25
151993,0.744,25,25
152086,0.752,25,25
152180,0.752,25,25
152274,0.736,25,25
152366,0.776,25,25
152463,0.744,25,25
152556,0.736,25,25
152648,0.752,25,25
152742,0.760,25,25
152837,0.752,25,25
152931,0.760,25,25
153026,0.752,25,25
153120,0.752,25,25
153214,0.760,25,25
153309,0.752,25,25
153403,0.752,25,25
153497,0.760,25,25
153592,0.736,25,25
153684,0.760,25,25
153779,0.760,25,25
153874,0.744,25,25
153967,0.752,25,25
154061,0.744,25,25
154154,0.736,25,25
154246,0.752,25,25
154340,0.728,25,25
154431,0.768,25,25
154527,0.744,25,25
154620,0.736,25,25
154712,0.752,25,25
154806,0.752,25,25
154900,0.752,25,25
154994,0.752,25,25
155088,0.744,25,25
155181,0.736,25,25
155273,0.760,25,25
155368,0.760,25,25
155463,0.752,25,25
155557,0.760,25,25
155652,0.728,25,25
155743,0.760,25,25
155838,0.760,25,25
155933,0.752,25,25
156027,0.752,25,25
156121,0.752,25,25
156215,0.728,25,25
156306,0.768,25,25
156402,0.752,25,25
156496,0.752,25,25
156590,0.744,25,25
156683,0.736,25,25
156775,0.768,25,25
156871,0.744,25,25
156964,0.728,25,25
157055,0.768,25,25
157151,0.744,25,25
157244,0.752,25,25
157338,0.752,25,25
157432,0.760,25,25
157527,0.752,25,25
157621,0.736,25,25
157713,0.744,25,25
157806,0.744,25,25
157899,0.736,25,25
157991,0.768,25,25
158087,0.768,25,25
158183,0.736,25,25
158275,0.736,25,25
158367,0.744,25,25
158460,0.768,25,25
158556,0.728,25,25
158647,0.760,25,25
158742,0.760,25,25
158837,0.712,25,25
158926,0.776,25,25
159023,0.768,25,25
159119,0.728,25,25
159210,0.752,25,25
159304,0.736,25,25
159396,0.736,25,25
159488,0.784,25,25
159586,0.736,25,25
159678,0.760,25,25
159773,0.736,25,25
159865,0.744,25,25
159958,0.760,25,25
160053,0.760,25,25
160148,0.752,25,25
160242,0.752,25,25
160336,0.728,25,25
160427,0.760,25,25
160522,0.744,25,25
160615,0.776,25,25
160712,0.744,25,25
160805,0.720,25,25
160895,0.752,25,25
160989,0.760,25,25
161084,0.752,25,25
161178,0.760,25,25
161273,0.752,25,25
161367,0.736,25,25
