point,rri,ECGshift,PPGGshift
112546,0.768,26,26
112642,0.776,26,26
112739,0.768,26,26
112835,0.784,26,26
112933,0.760,26,26
113028,0.800,26,26
113128,0.800,26,26
113228,0.768,26,26
113324,0.784,26,26
113422,0.704,26,26
113510,0.792,26,26
113609,0.776,26,26
113706,0.760,26,26
113801,0.776,26,26
113898,0.760,26,26
113993,0.768,26,26
114089,0.800,26,26
114189,0.752,26,26
114283,0.768,26,26
114379,0.760,26,26
114474,0.760,26,26
114569,0.776,26,26
114666,0.784,26,26
114764,0.760,26,26
114859,0.768,26,26
114955,0.784,26,26
115053,0.768,26,26
115149,0.784,26,26
115247,0.752,26,26
115341,0.816,26,26
115443,0.736,26,26
115535,0.776,26,26
115632,0.784,26,26
115730,0.792,26,26
115829,0.744,26,26
115922,0.768,26,26
116018,0.816,26,26
116120,0.760,26,26
116215,0.768,26,26
116311,0.800,26,26
116411,0.728,26,26
116502,0.760,26,26
116597,0.816,26,26
116699,0.760,26,26
116794,0.752,26,26
116888,0.784,26,26
116986,0.792,26,26
117085,0.744,26,26
117178,0.808,26,26
117279,0.776,26,26
117376,0.784,26,26
117474,0.784,26,26
117572,0.752,26,26
117666,0.744,26,26
117759,0.784,26,26
117857,0.800,26,26
117957,0.752,26,26
118051,0.776,26,26
118148,0.800,26,26
118248,0.808,26,26
118349,0.704,26,26
118437,0.792,26,26
118536,0.768,26,26
118632,0.776,26,26
118729,0.776,26,26
118826,0.776,26,26
118923,0.768,26,26
119019,0.816,26,26
119121,0.736,26,26
119213,0.776,26,26
119310,0.768,26,26
119406,0.800,26,26
119506,0.776,26,26
119603,0.760,26,26
119698,0.784,26,26
119796,0.776,26,26
119893,0.760,26,26
119988,0.784,26,26
120086,0.784,26,26
120184,0.752,26,26
120278,0.784,26,26
120376,0.776,26,26
120473,0.784,26,26
120571,0.776,26,26
120668,0.744,26,26
120761,0.800,26,26
120861,0.816,26,26
120963,0.736,26,26
121055,0.768,26,26
121151,0.776,26,26
121248,0.768,26,26
121344,0.792,26,26
121443,0.752,26,26
121537,0.776,26,26
121634,0.776,26,26
121731,0.768,26,26
121827,0.784,26,26
121925,0.752,26,26
122019,0.792,26,26
122118,0.776,26,26
122215,0.768,26,26
122311,0.784,26,26
122409,0.784,26,26
122507,0.784,26,26
122605,0.752,26,26
122699,0.800,26,26
122799,0.760,26,26
122894,0.784,26,26
122992,0.776,26,26
123089,0.800,26,26
123189,0.744,26,26
123282,0.784,26,26
123380,0.792,26,26
123479,0.752,26,26
123573,0.848,26,26
123679,0.728,26,26
123770,0.776,26,26
123867,0.776,26,26
123964,0.800,26,26
124064,0.760,26,26
124159,0.800,26,26
124259,0.736,26,26
124351,0.792,26,26
124450,0.768,26,26
124546,0.816,26,26
124648,0.728,26,26
124739,0.792,26,26
124838,0.784,26,26
124936,0.768,26,26
125032,0.760,26,26
125127,0.792,26,26
125226,0.832,26,26
125330,0.696,26,26
125417,0.776,26,26
125514,0.776,26,26
125611,0.784,26,26
125709,0.752,26,26
125803,0.792,26,26
125902,0.776,26,26
125999,0.816,26,26
126101,0.736,26,26
126193,0.744,26,26
126286,0.776,26,26
126383,0.824,26,26
126486,0.792,26,26
126585,0.712,26,26
126674,0.784,26,26
126772,0.768,26,26
126868,0.672,26,26
126952,0.888,26,26
127063,0.784,26,26
127161,0.784,26,26
127259,0.768,26,26
127355,0.744,26,26
127448,0.792,26,26
127547,0.720,26,26
127637,0.824,26,26
127740,0.768,26,26
127836,0.768,26,26
127932,0.744,26,26
128025,0.808,26,26
128126,0.760,26,26
128221,0.856,26,26
128328,0.712,26,26
128417,0.760,26,26
128512,0.776,26,26
128609,0.784,26,26
128707,0.768,26,26
128803,0.768,26,26
128899,0.800,26,26
128999,0.784,26,26
129097,0.776,26,26
129194,0.824,26,26
129297,0.784,26,26
129395,0.704,26,26
129483,0.840,26,26
129588,0.696,26,26
129675,0.768,26,26
129771,0.784,26,26
129869,0.776,26,26
129966,0.808,26,26
130067,0.768,26,26
130163,0.792,26,26
130262,0.704,26,26
130350,0.784,26,26
130448,0.792,26,26
130547,0.752,26,26
130641,0.744,26,26
130734,0.816,26,26
130836,0.736,26,26
130928,0.776,26,26
131025,0.792,26,26
131124,0.768,26,26
131220,0.808,26,26
131321,0.720,26,26
131411,0.776,26,26
131508,0.752,26,26
131602,0.776,26,26
131699,0.848,26,26
131805,0.712,26,26
131894,0.784,26,26
131992,0.808,26,26
132093,0.728,26,26
132184,0.776,26,26
132281,0.784,26,26
132379,0.800,26,26
132479,0.792,26,26
132578,0.680,26,26
132663,0.768,26,26
132759,0.816,26,26
132861,0.712,26,26
132950,0.848,26,26
133056,0.696,26,26
133143,0.848,26,26
133249,0.776,26,26
133346,0.704,26,26
133434,0.712,26,26
133523,0.856,26,26
133630,0.712,26,26
133719,0.784,26,26
133817,0.800,26,26
133917,0.768,26,26
134013,0.712,26,26
134102,0.752,26,26
134196,0.776,26,26
134293,0.776,26,26
134390,0.808,26,26
134491,0.736,26,26
134583,0.784,26,26
134681,0.776,26,26
134778,0.824,26,26
134881,0.744,26,26
134974,0.712,26,26
135063,0.776,26,26
135160,0.784,26,26
135258,0.784,26,26
135356,0.744,26,26
135449,0.736,26,26
135541,0.760,26,26
135636,0.864,26,26
135744,0.680,26,26
135829,0.840,26,26
135934,0.688,26,26
136020,0.864,26,26
136128,0.680,26,26
136213,0.784,26,26
136311,0.752,26,26
136405,0.800,26,26
136505,0.704,26,26
136593,0.816,26,26
136695,0.760,26,26
136790,0.776,26,26
136887,0.752,26,26
136981,0.760,26,26
137076,0.760,26,26
137171,0.776,26,26
137268,0.728,26,26
137359,0.760,26,26
137454,0.840,26,26
137559,0.712,26,26
137648,0.776,26,26
137745,0.784,26,26
137843,0.792,26,26
137942,0.776,26,26
138039,0.696,26,26
138126,0.808,26,26
138227,0.736,26,26
138319,0.736,26,26
138411,0.816,26,26
138513,0.784,26,26
138611,0.744,26,26
138704,0.768,26,26
138800,0.704,26,26
138888,0.752,26,26
138982,0.816,26,26
139084,0.784,26,26
139182,0.736,26,26
139274,0.760,26,26
139369,0.784,26,26
139467,0.760,26,26
139562,0.728,26,26
139653,0.776,26,26
139750,0.784,26,26
139848,0.752,26,26
139942,0.784,26,26
140040,0.704,26,26
140128,0.784,26,26
140226,0.736,26,26
140318,0.832,26,26
140422,0.680,26,26
140507,0.848,26,26
140613,0.696,26,26
140700,0.832,26,26
140804,0.736,26,26
140896,0.728,26,26
140987,0.800,26,26
141087,0.648,26,26
141168,0.880,26,26
141278,0.712,26,26
141367,0.824,26,26
141470,0.704,26,26
141558,0.768,26,26
141654,0.704,26,26
141742,0.352,26,26
141786,0.480,26,26
141846,0.584,26,26
141919,0.368,26,26
141965,0.624,26,26
142043,0.728,26,26
142134,0.720,26,26
142224,0.736,26,26
142316,0.776,26,26
142413,0.728,26,26
142504,0.800,26,26
142604,0.744,26,26
142697,0.744,26,26
142790,0.736,26,26
142882,0.760,26,26
142977,0.760,26,26
143072,0.800,26,26
143172,0.728,26,26
143263,0.768,26,26
143359,0.768,26,26
143455,0.776,26,26
143552,0.768,26,26
143648,0.776,26,26
143745,0.744,26,26
143838,0.776,26,26
143935,0.736,26,26
144027,0.792,26,26
144126,0.760,26,26
144221,0.728,26,26
144312,0.776,26,26
