'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,-0.06650000,0.03207810
112502,-0.08050000,0.05439331
112503,-0.09800000,0.04741980
112504,-0.11400000,0.02370990
112505,-0.13300000,0.00278940
112506,-0.14900000,0.00278940
112507,-0.16450000,-0.01255230
112508,-0.18400000,-0.00418410
112509,-0.20150000,0.00278940
112510,-0.22050000,-0.01255230
112511,-0.24000000,-0.05020921
112512,-0.25750000,-0.08089261
112513,-0.27650000,-0.07391911
112514,-0.29600000,-0.05857741
112515,-0.31500000,-0.05020921
112516,-0.33100000,-0.05857741
112517,-0.34850000,-0.05857741
112518,-0.36400000,-0.05020921
112519,-0.38000000,-0.02789400
112520,-0.39200000,-0.02789400
112521,-0.40600000,-0.02789400
112522,-0.41650000,-0.01255230
112523,-0.42900000,0.00278940
112524,-0.43950000,0.06276151
112525,-0.45000000,0.23152022
112526,-0.45850000,0.58298466
112527,-0.46900000,1.04184100
112528,-0.47950000,1.40027894
112529,-0.48500000,1.27894003
112530,-0.49550000,0.93444909
112531,-0.50250000,0.49930265
112532,-0.50950000,0.10878661
112533,-0.51300000,-0.06555091
112534,-0.52000000,-0.11994421
112535,-0.52500000,-0.15062762
112536,-0.53050000,-0.12691771
112537,-0.53200000,-0.14225941
112538,-0.53400000,-0.15062762
112539,-0.53750000,-0.15062762
112540,-0.53750000,-0.12691771
112541,-0.53750000,-0.14225941
112542,-0.53900000,-0.15062762
112543,-0.53550000,-0.14225941
112544,-0.53550000,-0.11994421
112545,-0.53050000,-0.11994421
112546,-0.53050000,-0.11994421
112547,-0.52500000,-0.11994421
112548,-0.50400000,-0.14225941
112549,-0.49700000,-0.15062762
112550,-0.49200000,-0.15062762
112551,-0.48150000,-0.15062762
112552,-0.46600000,-0.15062762
112553,-0.44300000,-0.18828452
112554,-0.41200000,-0.21199442
112555,-0.36850000,-0.21199442
112556,-0.31650000,-0.21199442
112557,-0.25350000,-0.18131102
112558,-0.17900000,-0.18131102
112559,-0.10050000,-0.16596932
112560,-0.01750000,-0.15062762
112561,0.06600000,-0.13528591
112562,0.14600000,-0.10460251
112563,0.21900000,-0.07391911
112564,0.28000000,-0.05857741
112565,0.33050000,-0.03486750
112566,0.37400000,-0.01255230
112567,0.40350000,0.00278940
112568,0.42750000,0.00278940
112569,0.44700000,0.00278940
112570,0.45750000,0.00278940
112571,0.46600000,0.00278940
112572,0.46950000,0.00278940
112573,0.47300000,0.00278940
112574,0.46950000,0.00278940
112575,0.46250000,0.01673640
112576,0.45050000,0.02370990
112577,0.43300000,0.00278940
112578,0.41400000,0.00278940
112579,0.38750000,0.02370990
112580,0.36150000,0.00278940
112581,0.33200000,0.00278940
112582,0.29900000,0.00278940
112583,0.26800000,0.00278940
112584,0.23300000,0.00278940
112585,0.20350000,0.00278940
112586,0.17550000,0.00278940
112587,0.15150000,0.00278940
112588,0.12700000,0.00278940
112589,0.10450000,0.00278940
112590,0.08700000,0.00278940
112591,0.07150000,0.00278940
112592,0.05400000,0.00278940
112593,0.04200000,0.00278940
112594,0.02800000,0.00278940
112595,0.01400000,0.00278940
112596,0.00200000,0.00278940
112597,-0.01400000,0.00278940
112598,-0.02750000,0.00278940
112599,-0.04350000,0.00278940
112600,-0.06250000,0.00278940
112601,-0.08150000,0.00278940
112602,-0.10050000,0.00278940
112603,-0.12000000,0.00278940
112604,-0.13900000,0.00278940
112605,-0.16000000,-0.02789400
112606,-0.18050000,-0.02789400
112607,-0.20000000,-0.05020921
112608,-0.21700000,-0.08089261
112609,-0.23800000,-0.08926081
112610,-0.25550000,-0.05857741
112611,-0.27300000,-0.06555091
112612,-0.28200000,-0.08089261
112613,-0.29800000,-0.06555091
112614,-0.31350000,-0.09623431
112615,-0.32600000,-0.08089261
112616,-0.34000000,-0.04323570
112617,-0.35050000,-0.02789400
112618,-0.36300000,-0.02789400
112619,-0.37350000,-0.02789400
112620,-0.38400000,-0.01952580
112621,-0.39600000,0.00976290
112622,-0.40650000,0.13110181
112623,-0.41550000,0.39191074
112624,-0.42600000,0.77405858
112625,-0.43650000,1.20920502
112626,-0.44550000,1.34728033
112627,-0.45400000,1.07949791
112628,-0.46100000,0.72803347
112629,-0.46650000,0.26917713
112630,-0.47350000,-0.00418410
112631,-0.47700000,-0.11157601
112632,-0.48200000,-0.15760112
112633,-0.48400000,-0.18131102
112634,-0.48550000,-0.18131102
112635,-0.48900000,-0.18131102
112636,-0.48900000,-0.18131102
112637,-0.49100000,-0.18131102
112638,-0.48900000,-0.18131102
112639,-0.48900000,-0.18131102
112640,-0.48550000,-0.17294282
112641,-0.48200000,-0.15062762
112642,-0.47850000,-0.15062762
112643,-0.47150000,-0.15760112
112644,-0.46650000,-0.18131102
112645,-0.46100000,-0.18131102
112646,-0.45600000,-0.18131102
112647,-0.44550000,-0.18131102
112648,-0.43650000,-0.18131102
112649,-0.42250000,-0.20362622
112650,-0.40300000,-0.18131102
112651,-0.37500000,-0.18131102
112652,-0.33300000,-0.21199442
112653,-0.28400000,-0.21896792
112654,-0.22100000,-0.21199442
112655,-0.14900000,-0.18828452
112656,-0.06800000,-0.18131102
112657,0.01600000,-0.18131102
112658,0.10000000,-0.15062762
112659,0.17900000,-0.10460251
112660,0.24950000,-0.05857741
112661,0.31250000,-0.05857741
112662,0.36350000,-0.01952580
112663,0.40350000,0.00278940
112664,0.43350000,0.00976290
112665,0.45600000,0.00278940
112666,0.47000000,0.00278940
112667,0.48100000,0.00278940
112668,0.48800000,0.00278940
112669,0.49150000,0.00278940
112670,0.49300000,0.00278940
