'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,0.53300000,-0.03180915
112502,0.48850000,-0.03976143
112503,0.41450000,-0.03976143
112504,0.35550000,-0.04821074
112505,0.28150000,-0.03180915
112506,0.20750000,-0.04522863
112507,0.13300000,-0.03429423
112508,0.05900000,-0.05616302
112509,-0.02950000,-0.03180915
112510,-0.07400000,-0.05367793
112511,-0.11850000,-0.03180915
112512,-0.17800000,-0.05616302
112513,-0.19250000,-0.02335984
112514,-0.22250000,-0.04821074
112515,-0.23700000,-0.02087475
112516,-0.22200000,-0.05367793
112517,-0.22200000,-0.02882704
112518,-0.22200000,-0.05367793
112519,-0.23700000,-0.02634195
112520,-0.23700000,-0.03976143
112521,-0.26650000,-0.02882704
112522,-0.28150000,-0.03976143
112523,-0.29600000,-0.03180915
112524,-0.31100000,-0.03727634
112525,-0.37000000,-0.03429423
112526,-0.40000000,-0.03180915
112527,-0.42950000,-0.03429423
112528,-0.44450000,-0.03429423
112529,-0.45900000,-0.03429423
112530,-0.47400000,-0.02882704
112531,-0.51850000,-0.04274354
112532,-0.51850000,-0.02634195
112533,-0.53300000,-0.03727634
112534,-0.56300000,-0.02634195
112535,-0.57750000,-0.04821074
112536,-0.59250000,-0.02634195
112537,-0.60700000,-0.03976143
112538,-0.60700000,-0.02087475
112539,-0.63700000,-0.04522863
112540,-0.65150000,-0.01789264
112541,-0.65150000,-0.03976143
112542,-0.66650000,-0.01242545
112543,-0.66650000,-0.01540755
112544,-0.69600000,0.01689861
112545,-0.69600000,0.00347913
112546,-0.69600000,0.02485089
112547,-0.71100000,0.00347913
112548,-0.74050000,-0.00149105
112549,-0.74050000,-0.02335984
112550,-0.74050000,-0.02882704
112551,-0.74050000,-0.04274354
112552,-0.74050000,-0.04821074
112553,-0.77000000,-0.03976143
112554,-0.75550000,-0.03727634
112555,-0.77000000,-0.03429423
112556,-0.77000000,-0.05616302
112557,-0.75550000,-0.03976143
112558,-0.77000000,-0.05616302
112559,-0.75550000,-0.02634195
112560,-0.77000000,-0.07007952
112561,-0.77000000,-0.05914513
112562,-0.75550000,0.03330020
112563,-0.75550000,0.30864811
112564,-0.75550000,0.52087475
112565,-0.74050000,0.59990060
112566,-0.75550000,0.46123260
112567,-0.74050000,0.20228628
112568,-0.75550000,-0.02634195
112569,-0.74050000,-0.06163022
112570,-0.74050000,-0.05367793
112571,-0.75550000,-0.00994036
112572,-0.74050000,-0.01540755
112573,-0.74050000,-0.00447316
112574,-0.77000000,-0.01242545
112575,-0.75550000,-0.00695825
112576,-0.75550000,-0.00994036
112577,-0.75550000,-0.00994036
112578,-0.77000000,-0.00695825
112579,-0.77000000,-0.00994036
112580,-0.77000000,0.00049702
112581,-0.77000000,-0.00695825
112582,-0.78500000,0.00894632
112583,-0.78500000,0.00049702
112584,-0.77000000,0.01938370
112585,-0.75550000,0.00596421
112586,-0.77000000,0.03578529
112587,-0.75550000,0.01689861
112588,-0.77000000,0.04671968
112589,-0.74050000,0.02485089
112590,-0.74050000,0.06312127
112591,-0.72550000,0.05218688
112592,-0.72550000,0.08797217
112593,-0.71100000,0.07703777
112594,-0.68150000,0.11530815
112595,-0.66650000,0.11232604
112596,-0.63700000,0.14264414
112597,-0.62200000,0.14264414
112598,-0.56300000,0.16650099
112599,-0.51850000,0.16650099
112600,-0.44450000,0.18836978
112601,-0.37000000,0.19383698
112602,-0.26650000,0.19135189
112603,-0.16300000,0.18836978
112604,-0.05900000,0.17743539
112605,0.04450000,0.16948310
112606,0.17800000,0.14512922
112607,0.29650000,0.13170974
112608,0.38500000,0.09592445
112609,0.47400000,0.08499006
112610,0.54800000,0.04671968
112611,0.63700000,0.04423459
112612,0.68150000,0.01391650
112613,0.72600000,0.01938370
112614,0.77050000,-0.00695825
112615,0.78500000,0.00347913
112616,0.80000000,-0.02634195
112617,0.81500000,-0.00447316
112618,0.80000000,-0.03429423
112619,0.80000000,-0.00994036
112620,0.80000000,-0.03727634
112621,0.75550000,-0.01789264
112622,0.71100000,-0.03727634
112623,0.68150000,-0.02882704
112624,0.63700000,-0.03976143
112625,0.59250000,-0.03180915
112626,0.51850000,-0.04522863
