point,rri,ECGshift,PPGGshift
112507,0.768,20,20
112603,1.448,20,20
112784,0.232,20,20
112813,0.744,20,20
112906,0.752,20,20
113000,0.824,20,20
113103,0.792,20,20
113202,0.792,20,20
113301,0.760,20,20
113396,0.768,20,20
113492,0.784,20,20
113590,0.752,20,20
113684,0.656,20,20
113766,0.920,20,20
113881,0.760,20,20
113976,0.712,20,20
114065,0.808,20,20
114166,0.800,20,20
114266,0.776,20,20
114363,0.776,20,20
114460,0.776,20,20
114557,0.800,20,20
114657,0.784,20,20
114755,0.768,20,20
114851,0.792,20,20
114950,0.784,20,20
115048,0.776,20,20
115145,0.792,20,20
115244,0.800,20,20
115344,0.752,20,20
115438,0.816,20,20
115540,0.736,20,20
115632,0.760,20,20
115727,0.784,20,20
115825,0.848,20,20
115931,0.816,20,20
116033,0.744,20,20
116126,0.784,20,20
116224,0.768,20,20
116320,0.816,20,20
116422,0.784,20,20
116520,0.768,20,20
116616,0.784,20,20
116714,0.768,20,20
116810,0.792,20,20
116909,0.776,20,20
117006,0.800,20,20
117106,0.768,20,20
117202,0.776,20,20
117299,0.776,20,20
117396,0.784,20,20
117494,0.752,20,20
117588,0.776,20,20
117685,0.760,20,20
117780,0.800,20,20
117880,0.744,20,20
117973,0.816,20,20
118075,0.744,20,20
118168,1.640,20,20
118373,0.744,20,20
118466,0.712,20,20
118555,0.840,20,20
118660,0.776,20,20
118757,0.720,20,20
118847,0.792,20,20
118946,0.760,20,20
119041,0.848,20,20
119147,0.768,20,20
119243,0.776,20,20
119340,0.776,20,20
119437,0.824,20,20
119540,0.768,20,20
119636,0.784,20,20
119734,0.800,20,20
119834,0.760,20,20
119929,0.784,20,20
120027,0.776,20,20
120124,0.808,20,20
120225,0.728,20,20
120316,0.832,20,20
120420,0.768,20,20
120516,0.776,20,20
120613,0.768,20,20
120709,0.800,20,20
120809,0.792,20,20
120908,0.760,20,20
121003,0.792,20,20
121102,0.784,20,20
121200,0.752,20,20
121294,0.824,20,20
121397,0.760,20,20
121492,0.784,20,20
121590,0.760,20,20
121685,0.816,20,20
121787,0.776,20,20
121884,0.744,20,20
121977,0.784,20,20
122075,0.776,20,20
122172,0.784,20,20
122270,0.776,20,20
122367,0.768,20,20
122463,0.800,20,20
122563,0.760,20,20
122658,0.768,20,20
122754,0.776,20,20
122851,0.776,20,20
122948,0.792,20,20
123047,0.760,20,20
123142,0.784,20,20
123240,0.776,20,20
123337,0.784,20,20
123435,0.784,20,20
123533,0.760,20,20
123628,0.816,20,20
123730,0.784,20,20
123828,0.792,20,20
123927,0.736,20,20
124019,0.784,20,20
124117,0.824,20,20
124220,0.792,20,20
124319,0.784,20,20
124417,0.768,20,20
124513,0.744,20,20
124606,0.808,20,20
124707,0.768,20,20
124803,0.752,20,20
124897,0.816,20,20
124999,0.792,20,20
125098,0.784,20,20
125196,0.784,20,20
125294,0.776,20,20
125391,0.736,20,20
125483,0.800,20,20
125583,0.824,20,20
125686,0.760,20,20
125781,0.784,20,20
125879,0.792,20,20
125978,0.768,20,20
126074,0.728,20,20
126165,0.816,20,20
126267,0.400,20,20
126317,0.440,20,20
126372,0.288,20,20
126408,0.480,20,20
126468,0.800,20,20
126568,0.784,20,20
126666,0.280,20,20
126701,0.472,20,20
126760,0.784,20,20
126858,0.800,20,20
126958,0.304,20,20
126996,0.512,20,20
127060,0.448,20,20
127116,1.112,20,20
127255,0.736,20,20
127347,0.784,20,20
127445,0.800,20,20
127545,0.776,20,20
127642,0.784,20,20
127740,0.784,20,20
127838,0.808,20,20
127939,0.784,20,20
128037,0.744,20,20
128130,0.808,20,20
128231,0.776,20,20
128328,0.800,20,20
128428,0.784,20,20
128526,0.816,20,20
128628,0.544,20,20
128696,0.280,20,20
128731,0.728,20,20
128822,0.824,20,20
128925,0.776,20,20
129022,0.744,20,20
129115,0.784,20,20
129213,0.848,20,20
129319,0.768,20,20
129415,0.776,20,20
129512,0.768,20,20
129608,0.824,20,20
129711,0.768,20,20
129807,0.800,20,20
129907,0.792,20,20
130006,0.744,20,20
130099,0.816,20,20
130201,0.816,20,20
130303,0.784,20,20
130401,0.312,20,20
130440,0.440,20,20
130495,0.568,20,20
130566,0.272,20,20
130600,0.304,20,20
130638,0.480,20,20
130698,0.712,20,20
130787,0.888,20,20
130898,0.528,20,20
130964,0.632,20,20
131043,0.424,20,20
131096,0.488,20,20
131157,1.104,20,20
131295,0.256,20,20
131327,0.488,20,20
131388,0.288,20,20
131424,0.480,20,20
131484,0.768,20,20
131580,0.808,20,20
131681,0.768,20,20
131777,0.832,20,20
131881,0.776,20,20
131978,0.784,20,20
132076,0.816,20,20
132178,0.752,20,20
132272,0.800,20,20
132372,0.784,20,20
132470,0.800,20,20
132570,0.768,20,20
132666,0.776,20,20
132763,0.808,20,20
132864,0.768,20,20
132960,0.800,20,20
133060,0.752,20,20
133154,0.808,20,20
133255,0.800,20,20
133355,0.768,20,20
133451,0.800,20,20
133551,0.768,20,20
133647,0.784,20,20
133745,0.792,20,20
133844,0.792,20,20
133943,0.728,20,20
134034,0.808,20,20
134135,0.832,20,20
134239,0.760,20,20
134334,0.776,20,20
134431,0.792,20,20
134530,0.800,20,20
134630,0.752,20,20
134724,0.800,20,20
134824,0.760,20,20
134919,0.816,20,20
135021,0.720,20,20
135111,0.336,20,20
135153,0.512,20,20
135217,0.728,20,20
135308,0.784,20,20
135406,0.832,20,20
135510,0.784,20,20
135608,0.768,20,20
135704,0.776,20,20
135801,0.776,20,20
135898,0.768,20,20
135994,0.808,20,20
136095,0.768,20,20
136191,0.768,20,20
136287,0.816,20,20
136389,0.808,20,20
136490,0.712,20,20
136579,0.736,20,20
136671,0.864,20,20
136779,0.776,20,20
136876,0.800,20,20
136976,0.760,20,20
137071,0.808,20,20
137172,0.776,20,20
137269,0.752,20,20
137363,0.832,20,20
137467,0.728,20,20
137558,0.824,20,20
137661,0.768,20,20
137757,0.784,20,20
137855,0.800,20,20
137955,0.768,20,20
138051,0.768,20,20
138147,0.768,20,20
138243,0.800,20,20
138343,0.800,20,20
138443,0.784,20,20
138541,0.752,20,20
138635,0.816,20,20
138737,0.768,20,20
138833,0.784,20,20
138931,0.752,20,20
139025,0.792,20,20
139124,0.816,20,20
139226,0.776,20,20
139323,0.744,20,20
139416,0.800,20,20
139516,0.760,20,20
139611,0.680,20,20
139696,0.880,20,20
139806,0.848,20,20
139912,0.736,20,20
140004,0.744,20,20
140097,0.848,20,20
140203,0.792,20,20
140302,0.688,20,20
140388,0.848,20,20
140494,0.768,20,20
140590,0.800,20,20
140690,0.792,20,20
140789,0.760,20,20
140884,0.792,20,20
140983,0.784,20,20
141081,0.784,20,20
141179,0.760,20,20
141274,0.792,20,20
141373,0.768,20,20
141469,0.816,20,20
141571,0.736,20,20
141663,0.784,20,20
141761,0.768,20,20
141857,0.760,20,20
141952,0.816,20,20
142054,0.784,20,20
142152,0.728,20,20
142243,0.816,20,20
142345,0.784,20,20
142443,0.760,20,20
142538,0.800,20,20
