'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,-0.38000000,0.80000000
112502,-0.39200000,0.86916667
112503,-0.40250000,0.86000000
112504,-0.41400000,0.82750000
112505,-0.42200000,0.73666667
112506,-0.42950000,0.65000000
112507,-0.43650000,0.47166667
112508,-0.44450000,0.24333333
112509,-0.44950000,-0.00750000
112510,-0.45600000,-0.13583333
112511,-0.46100000,-0.22750000
112512,-0.46700000,-0.22750000
112513,-0.47400000,-0.23166667
112514,-0.48050000,-0.22250000
112515,-0.48750000,-0.24583333
112516,-0.49250000,-0.21833333
112517,-0.50050000,-0.23666667
112518,-0.50550000,-0.22750000
112519,-0.51150000,-0.23166667
112520,-0.51700000,-0.23666667
112521,-0.52400000,-0.25500000
112522,-0.52850000,-0.26333333
112523,-0.53250000,-0.26750000
112524,-0.53700000,-0.27250000
112525,-0.54150000,-0.31333333
112526,-0.54500000,-0.32750000
112527,-0.54750000,-0.33666667
112528,-0.55000000,-0.32250000
112529,-0.55100000,-0.28583333
112530,-0.55100000,-0.24500000
112531,-0.54850000,-0.18583333
112532,-0.54050000,-0.12166667
112533,-0.52500000,-0.05750000
112534,-0.50100000,-0.03000000
112535,-0.46700000,-0.00250000
112536,-0.42000000,-0.01166667
112537,-0.36350000,-0.01166667
112538,-0.29500000,-0.02583333
112539,-0.21750000,-0.00250000
112540,-0.13650000,-0.04416667
112541,-0.05250000,-0.03500000
112542,0.03150000,-0.03916667
112543,0.11000000,-0.02083333
112544,0.18150000,-0.03500000
112545,0.24500000,-0.03000000
112546,0.29950000,-0.04416667
112547,0.34400000,-0.03500000
112548,0.37900000,-0.04833333
112549,0.40400000,-0.03000000
112550,0.42150000,-0.03500000
112551,0.43050000,-0.03000000
112552,0.43050000,-0.02583333
112553,0.42250000,-0.01666667
112554,0.40850000,-0.02583333
112555,0.38950000,-0.02583333
112556,0.35050000,-0.01666667
112557,0.31900000,-0.01666667
112558,0.28150000,-0.00250000
112559,0.24200000,-0.02583333
112560,0.19650000,-0.00750000
