point,rri,ECGshift,PPGGshift
112515,0.576,20,20
112587,0.568,20,20
112658,0.584,20,20
112731,0.568,20,20
112802,0.576,20,20
112874,0.576,20,20
112946,0.568,20,20
113017,0.576,20,20
113089,0.576,20,20
113161,0.576,20,20
113233,0.584,20,20
113306,0.576,20,20
113378,0.568,20,20
113449,0.576,20,20
113521,0.568,20,20
113592,0.576,20,20
113664,0.576,20,20
113736,0.576,20,20
113808,0.576,20,20
113880,0.576,20,20
113952,0.576,20,20
114024,0.576,20,20
114096,0.584,20,20
114169,0.576,20,20
114241,0.576,20,20
114313,0.576,20,20
114385,0.584,20,20
114458,0.576,20,20
114530,0.576,20,20
114602,0.584,20,20
114675,0.576,20,20
114747,0.576,20,20
114819,0.576,20,20
114891,0.576,20,20
114963,0.576,20,20
115035,0.576,20,20
115107,0.584,20,20
115180,0.576,20,20
115252,0.576,20,20
115324,0.576,20,20
115396,0.576,20,20
115468,0.568,20,20
115539,0.576,20,20
115611,0.552,20,20
115680,0.600,20,20
115755,0.568,20,20
115826,0.584,20,20
115899,0.584,20,20
115972,0.576,20,20
116044,0.584,20,20
116117,0.584,20,20
116190,0.584,20,20
116263,0.576,20,20
116335,0.576,20,20
116407,0.584,20,20
116480,0.576,20,20
116552,0.584,20,20
116625,0.584,20,20
116698,0.552,20,20
116767,0.624,20,20
116845,0.576,20,20
116917,0.584,20,20
116990,0.576,20,20
117062,0.584,20,20
117135,0.584,20,20
117208,0.568,20,20
117279,0.592,20,20
117353,0.568,20,20
117424,0.584,20,20
117497,0.568,20,20
117568,0.584,20,20
117641,0.568,20,20
117712,0.576,20,20
117784,0.584,20,20
117857,0.568,20,20
117928,0.576,20,20
118000,0.576,20,20
118072,0.576,20,20
118144,0.568,20,20
118215,0.576,20,20
118287,0.576,20,20
118359,0.568,20,20
118430,0.576,20,20
118502,0.568,20,20
118573,0.576,20,20
118645,0.576,20,20
118717,0.576,20,20
118789,0.584,20,20
118862,0.576,20,20
118934,0.592,20,20
119008,0.584,20,20
119081,0.592,20,20
119155,0.584,20,20
119228,0.584,20,20
119301,0.584,20,20
119374,0.584,20,20
119447,0.584,20,20
119520,0.576,20,20
119592,0.576,20,20
119664,0.576,20,20
119736,0.584,20,20
119809,0.576,20,20
119881,0.568,20,20
119952,0.576,20,20
120024,0.576,20,20
120096,0.576,20,20
120168,0.576,20,20
120240,0.576,20,20
120312,0.568,20,20
120383,0.576,20,20
120455,0.568,20,20
120526,0.568,20,20
120597,0.576,20,20
120669,0.528,20,20
120735,0.608,20,20
120811,0.576,20,20
120883,0.568,20,20
120954,0.568,20,20
121025,0.576,20,20
121097,0.568,20,20
121168,0.576,20,20
121240,0.584,20,20
121313,0.568,20,20
121384,0.568,20,20
121455,0.576,20,20
121527,0.568,20,20
121598,0.568,20,20
121669,0.576,20,20
121741,0.576,20,20
121813,0.576,20,20
121885,0.576,20,20
121957,0.576,20,20
122029,0.576,20,20
122101,0.576,20,20
122173,0.584,20,20
122246,0.576,20,20
122318,0.584,20,20
122391,0.576,20,20
122463,0.576,20,20
122535,0.592,20,20
122609,0.584,20,20
122682,0.584,20,20
122755,0.584,20,20
122828,0.584,20,20
122901,0.600,20,20
122976,0.568,20,20
123047,0.592,20,20
123121,0.584,20,20
123194,0.584,20,20
123267,0.584,20,20
123340,0.592,20,20
123414,0.592,20,20
123488,0.576,20,20
123560,0.584,20,20
123633,0.592,20,20
123707,0.584,20,20
123780,0.592,20,20
123854,0.584,20,20
123927,0.584,20,20
124000,0.584,20,20
124073,0.576,20,20
124145,0.576,20,20
124217,0.576,20,20
124289,0.576,20,20
124361,0.576,20,20
124433,0.576,20,20
124505,0.576,20,20
124577,0.576,20,20
124649,0.584,20,20
124722,0.576,20,20
124794,0.584,20,20
124867,0.568,20,20
124938,0.584,20,20
125011,0.576,20,20
125083,0.584,20,20
125156,0.568,20,20
125227,0.584,20,20
125300,0.576,20,20
125372,0.568,20,20
125443,0.576,20,20
125515,0.568,20,20
125586,0.568,20,20
125657,0.560,20,20
125727,0.576,20,20
125799,0.568,20,20
125870,0.560,20,20
125940,0.568,20,20
126011,0.568,20,20
126082,0.576,20,20
126154,0.560,20,20
126224,0.568,20,20
126295,0.568,20,20
126366,0.568,20,20
126437,0.568,20,20
126508,0.560,20,20
126578,0.568,20,20
126649,0.568,20,20
126720,0.560,20,20
126790,0.568,20,20
126861,0.576,20,20
126933,0.568,20,20
127004,0.568,20,20
127075,0.584,20,20
127148,0.576,20,20
127220,0.568,20,20
127291,0.576,20,20
127363,0.576,20,20
127435,0.576,20,20
127507,0.568,20,20
127578,0.552,20,20
127647,0.600,20,20
127722,0.568,20,20
127793,0.584,20,20
127866,0.560,20,20
127936,0.576,20,20
128008,0.568,20,20
128079,0.576,20,20
128151,0.576,20,20
128223,0.576,20,20
128295,0.576,20,20
128367,0.568,20,20
128438,0.576,20,20
128510,0.576,20,20
128582,0.576,20,20
128654,0.576,20,20
128726,0.576,20,20
128798,0.584,20,20
128871,0.576,20,20
128943,0.576,20,20
129015,0.576,20,20
129087,0.576,20,20
129159,0.576,20,20
129231,0.576,20,20
129303,0.576,20,20
129375,0.576,20,20
129447,0.584,20,20
129520,0.576,20,20
129592,0.576,20,20
129664,0.576,20,20
129736,0.576,20,20
129808,0.584,20,20
129881,0.576,20,20
129953,0.568,20,20
130024,0.576,20,20
130096,0.576,20,20
130168,0.576,20,20
130240,0.568,20,20
130311,0.576,20,20
130383,0.568,20,20
130454,0.576,20,20
130526,0.584,20,20
130599,0.576,20,20
130671,0.576,20,20
130743,0.584,20,20
130816,0.576,20,20
130888,0.584,20,20
130961,0.576,20,20
131033,0.560,20,20
131103,0.600,20,20
131178,0.584,20,20
131251,0.576,20,20
131323,0.576,20,20
131395,0.576,20,20
131467,0.576,20,20
131539,0.568,20,20
131610,0.552,20,20
131679,0.576,20,20
131751,0.576,20,20
131823,0.568,20,20
131894,0.576,20,20
131966,0.568,20,20
132037,0.576,20,20
132109,0.576,20,20
132181,0.576,20,20
132253,0.528,20,20
132319,0.624,20,20
132397,0.584,20,20
132470,0.576,20,20
132542,0.576,20,20
132614,0.584,20,20
132687,0.576,20,20
132759,0.584,20,20
132832,0.576,20,20
132904,0.584,20,20
132977,0.568,20,20
133048,0.584,20,20
