point,rri,ECGshift,PPGGshift
112555,0.568,17,17
112626,0.576,17,17
112698,0.600,17,17
112773,0.272,17,17
112807,0.760,17,17
112902,0.256,17,17
112934,0.312,17,17
112973,0.728,17,17
113064,0.576,17,17
113136,0.632,17,17
113215,0.536,17,17
113282,0.608,17,17
113358,0.560,17,17
113428,0.592,17,17
113502,0.584,17,17
113575,1.120,17,17
113715,0.600,17,17
113790,0.648,17,17
113871,0.520,17,17
113936,0.568,17,17
114007,1.216,17,17
114159,0.632,17,17
114238,0.552,17,17
114307,1.136,17,17
114449,0.624,17,17
114527,0.464,17,17
114585,0.624,17,17
114663,0.640,17,17
114743,0.688,17,17
114829,0.592,17,17
114903,0.568,17,17
114974,0.584,17,17
115047,0.592,17,17
115121,0.544,17,17
115189,0.608,17,17
115265,0.448,17,17
115321,0.576,17,17
115393,0.728,17,17
115484,0.600,17,17
115559,0.616,17,17
115636,0.616,17,17
115713,0.576,17,17
115785,0.552,17,17
115854,0.624,17,17
115932,0.544,17,17
116000,0.536,17,17
116067,0.568,17,17
116138,0.512,17,17
116202,0.584,17,17
116275,0.640,17,17
116355,0.624,17,17
116433,0.664,17,17
116516,0.584,17,17
116589,0.592,17,17
116663,0.488,17,17
116724,0.672,17,17
116808,0.544,17,17
116876,0.512,17,17
116940,0.672,17,17
117024,0.592,17,17
117098,0.544,17,17
117166,0.320,17,17
117206,0.928,17,17
117322,0.576,17,17
117394,0.872,17,17
117503,0.288,17,17
117539,1.120,17,17
117679,0.600,17,17
117754,0.592,17,17
117828,0.624,17,17
117906,0.600,17,17
117981,0.528,17,17
118047,0.624,17,17
118125,0.600,17,17
118200,0.600,17,17
118275,0.576,17,17
118347,0.568,17,17
118418,0.640,17,17
118498,0.504,17,17
118561,0.552,17,17
118630,0.520,17,17
118695,0.392,17,17
118744,0.600,17,17
118819,1.544,17,17
119012,0.552,17,17
119081,0.536,17,17
119148,0.608,17,17
119224,0.632,17,17
119303,0.536,17,17
119370,0.616,17,17
119447,0.568,17,17
119518,0.616,17,17
119595,0.568,17,17
119666,0.576,17,17
119738,0.568,17,17
119809,0.616,17,17
119886,0.544,17,17
119954,0.592,17,17
120028,0.664,17,17
120111,0.552,17,17
120180,0.600,17,17
120255,0.544,17,17
120323,0.656,17,17
120405,0.528,17,17
120471,0.608,17,17
120547,0.544,17,17
120615,0.656,17,17
120697,0.560,17,17
120767,0.592,17,17
120841,0.608,17,17
120917,0.656,17,17
120999,0.560,17,17
121069,0.984,17,17
121192,0.728,17,17
121283,0.576,17,17
121355,0.616,17,17
121432,0.624,17,17
121510,0.512,17,17
121574,0.624,17,17
121652,0.632,17,17
121731,0.536,17,17
121798,0.576,17,17
121870,0.616,17,17
121947,0.552,17,17
122016,0.560,17,17
122086,0.600,17,17
122161,0.616,17,17
122238,0.608,17,17
122314,0.520,17,17
122379,0.576,17,17
122451,0.632,17,17
122530,0.592,17,17
122604,0.536,17,17
122671,0.640,17,17
122751,0.600,17,17
122826,0.592,17,17
122900,0.520,17,17
122965,0.624,17,17
123043,0.568,17,17
123114,0.592,17,17
123188,0.576,17,17
123260,0.600,17,17
123335,0.480,17,17
123395,0.464,17,17
123453,0.528,17,17
123519,0.656,17,17
123601,0.712,17,17
123690,0.568,17,17
123761,0.632,17,17
123840,0.584,17,17
123913,0.592,17,17
123987,0.520,17,17
124052,0.616,17,17
124129,0.568,17,17
124200,0.664,17,17
124283,0.528,17,17
124349,0.592,17,17
124423,0.568,17,17
124494,0.616,17,17
124571,0.552,17,17
124640,0.568,17,17
124711,0.648,17,17
124792,0.528,17,17
124858,0.568,17,17
124929,0.496,17,17
124991,0.560,17,17
125061,0.216,17,17
125088,0.544,17,17
125156,0.544,17,17
125224,0.584,17,17
125297,0.568,17,17
125368,0.600,17,17
125443,0.528,17,17
125509,0.592,17,17
125583,0.648,17,17
125664,0.608,17,17
125740,0.520,17,17
125805,0.624,17,17
125883,0.600,17,17
125958,0.560,17,17
126028,0.424,17,17
126081,0.624,17,17
126159,1.296,17,17
126321,0.648,17,17
126402,0.560,17,17
126472,0.536,17,17
126539,0.640,17,17
126619,0.560,17,17
126689,0.608,17,17
126765,0.528,17,17
126831,0.616,17,17
126908,0.616,17,17
126985,0.512,17,17
127049,0.600,17,17
127124,0.576,17,17
127196,0.616,17,17
127273,0.544,17,17
127341,0.592,17,17
127415,0.352,17,17
127459,0.256,17,17
127491,0.632,17,17
