point,rri,ECGshift,PPGGshift
112677,0.792,26,26
112776,0.784,26,26
112874,1.648,26,26
113080,1.576,26,26
113277,0.792,26,26
113376,0.792,26,26
113475,1.640,26,26
113680,1.592,26,26
113879,0.808,26,26
113980,0.800,26,26
114080,0.824,26,26
114183,0.824,26,26
114286,0.688,26,26
114372,0.968,26,26
114493,0.776,26,26
114590,0.792,26,26
114689,0.840,26,26
114794,0.816,26,26
114896,0.824,26,26
114999,0.816,26,26
115101,1.656,26,26
115308,1.600,26,26
115508,0.792,26,26
115607,0.792,26,26
115706,0.832,26,26
115810,0.896,26,26
115922,0.744,26,26
116015,0.784,26,26
116113,0.944,26,26
116231,0.720,26,26
116321,0.816,26,26
116423,0.824,26,26
116526,0.816,26,26
116628,1.640,26,26
116833,1.592,26,26
117032,0.816,26,26
117134,0.784,26,26
117232,0.816,26,26
117334,0.800,26,26
117434,0.832,26,26
117538,0.824,26,26
117641,0.832,26,26
117745,0.816,26,26
117847,0.816,26,26
117949,0.816,26,26
118051,0.816,26,26
118153,1.664,26,26
118361,1.616,26,26
118563,0.784,26,26
118661,0.808,26,26
118762,0.816,26,26
118864,1.640,26,26
119069,0.792,26,26
119168,0.800,26,26
119268,0.816,26,26
119370,0.824,26,26
119473,0.816,26,26
119575,0.808,26,26
119676,1.664,26,26
119884,1.608,26,26
120085,0.784,26,26
120183,0.808,26,26
120284,0.808,26,26
120385,1.664,26,26
120593,1.624,26,26
120796,0.800,26,26
120896,0.800,26,26
120996,1.656,26,26
121203,1.632,26,26
121407,0.784,26,26
121505,0.800,26,26
121605,0.824,26,26
121708,1.608,26,26
121909,1.688,26,26
122120,1.592,26,26
122319,0.840,26,26
122424,0.800,26,26
122524,0.808,26,26
122625,0.824,26,26
122728,0.888,26,26
122839,0.776,26,26
122936,1.672,26,26
123145,1.624,26,26
123348,1.528,26,26
123539,1.704,26,26
123752,0.904,26,26
123865,0.520,26,26
123930,0.272,26,26
123964,0.768,26,26
124060,1.664,26,26
124268,1.608,26,26
124469,1.608,26,26
124670,1.600,26,26
124870,1.648,26,26
125076,1.160,26,26
125221,1.248,26,26
125377,1.088,26,26
125513,0.528,26,26
125579,1.552,26,26
125773,0.888,26,26
125884,0.200,26,26
125909,0.576,26,26
125981,0.736,26,26
126073,0.872,26,26
126182,1.544,26,26
126375,1.632,26,26
126579,1.544,26,26
126772,1.608,26,26
126973,1.648,26,26
127179,1.592,26,26
127378,1.568,26,26
127574,1.664,26,26
127782,1.552,26,26
127976,1.664,26,26
128184,1.576,26,26
128381,1.632,26,26
128585,1.608,26,26
128786,1.648,26,26
128992,1.616,26,26
129194,1.616,26,26
129396,1.616,26,26
129598,1.608,26,26
129799,1.624,26,26
130002,1.584,26,26
130200,1.672,26,26
130409,1.560,26,26
130604,1.632,26,26
130808,1.656,26,26
131015,1.600,26,26
131215,1.592,26,26
131414,1.640,26,26
131619,1.624,26,26
131822,1.600,26,26
132022,1.648,26,26
132228,1.640,26,26
132433,1.568,26,26
132629,1.592,26,26
132828,1.600,26,26
133028,1.616,26,26
133230,1.696,26,26
133442,0.792,26,26
133541,0.792,26,26
133640,0.872,26,26
133749,0.784,26,26
133847,0.808,26,26
133948,0.824,26,26
134051,0.832,26,26
134155,0.856,26,26
134262,0.768,26,26
134358,0.824,26,26
134461,0.816,26,26
134563,0.840,26,26
134668,0.824,26,26
134771,0.816,26,26
134873,0.824,26,26
134976,0.792,26,26
135075,0.840,26,26
135180,0.816,26,26
135282,0.800,26,26
135382,0.816,26,26
135484,0.824,26,26
135587,0.936,26,26
135704,0.776,26,26
135801,0.744,26,26
135894,0.808,26,26
135995,0.896,26,26
136107,0.736,26,26
136199,0.816,26,26
136301,0.824,26,26
136404,0.816,26,26
136506,0.824,26,26
136609,0.792,26,26
136708,0.848,26,26
136814,0.800,26,26
136914,0.808,26,26
137015,0.808,26,26
137116,0.808,26,26
137217,0.360,26,26
137262,0.456,26,26
137319,0.784,26,26
137417,0.896,26,26
137529,0.768,26,26
137625,1.576,26,26
137822,0.760,26,26
137917,0.704,26,26
138005,0.368,26,26
138051,0.392,26,26
138100,0.928,26,26
138216,1.104,26,26
138354,0.728,26,26
138445,0.624,26,26
138523,0.352,26,26
138567,3.944,26,26
139060,2.504,26,26
139373,2.064,26,26
139631,1.568,26,26
139827,1.576,26,26
140024,1.592,26,26
140223,1.608,26,26
140424,1.560,26,26
140619,0.808,26,26
140720,0.816,26,26
140822,0.760,26,26
140917,0.776,26,26
141014,0.808,26,26
141115,0.816,26,26
141217,0.760,26,26
141312,0.864,26,26
141420,0.400,26,26
141470,0.328,26,26
141511,0.752,26,26
141605,0.792,26,26
141704,0.808,26,26
141805,0.776,26,26
141902,0.792,26,26
142001,0.792,26,26
142100,0.784,26,26
142198,0.792,26,26
142297,0.800,26,26
142397,0.848,26,26
142503,0.712,26,26
142592,0.792,26,26
142691,0.784,26,26
142789,0.792,26,26
142888,0.864,26,26
142996,0.720,26,26
143086,0.784,26,26
143184,0.792,26,26
143283,0.808,26,26
143384,0.792,26,26
143483,0.784,26,26
143581,0.784,26,26
143679,0.808,26,26
143780,0.800,26,26
143880,0.816,26,26
143982,0.776,26,26
144079,0.800,26,26
144179,0.912,26,26
144293,0.600,26,26
144368,0.888,26,26
144479,0.736,26,26
144571,0.872,26,26
144680,0.808,26,26
144781,0.808,26,26
144882,0.848,26,26
144988,0.728,26,26
145079,0.808,26,26
145180,0.776,26,26
145277,0.832,26,26
145381,0.760,26,26
145476,0.816,26,26
145578,0.800,26,26
145678,0.800,26,26
145778,0.824,26,26
145881,0.904,26,26
145994,1.376,26,26
146166,1.752,26,26
146385,1.576,26,26
146582,0.752,26,26
146676,0.792,26,26
146775,0.824,26,26
146878,0.800,26,26
146978,1.640,26,26
147183,1.584,26,26
147381,1.512,26,26
147570,0.840,26,26
147675,0.768,26,26
147771,0.800,26,26
147871,0.736,26,26
147963,1.696,26,26
148175,0.776,26,26
148272,0.800,26,26
148372,0.816,26,26
148474,0.800,26,26
148574,1.640,26,26
148779,1.584,26,26
148977,1.608,26,26
149178,0.744,26,26
149271,0.808,26,26
149372,0.816,26,26
149474,0.736,26,26
149566,1.712,26,26
149780,1.536,26,26
149972,1.624,26,26
150175,1.592,26,26
150374,0.800,26,26
150474,0.776,26,26
150571,0.864,26,26
150679,0.736,26,26
150771,0.816,26,26
150873,0.808,26,26
150974,0.808,26,26
151075,1.608,26,26
151276,0.816,26,26
151378,0.816,26,26
151480,0.816,26,26
151582,0.816,26,26
151684,0.792,26,26
151783,1.640,26,26
151988,1.616,26,26
152190,1.592,26,26
152389,1.608,26,26
152590,0.776,26,26
152687,0.856,26,26
152794,1.592,26,26
152993,1.600,26,26
153193,1.608,26,26
153394,1.584,26,26
153592,0.776,26,26
153689,0.768,26,26
153785,0.848,26,26
153891,0.800,26,26
153991,0.832,26,26
154095,0.792,26,26
154194,0.808,26,26
154295,0.816,26,26
154397,0.800,26,26
154497,0.832,26,26
154601,0.792,26,26
154700,0.800,26,26
154800,0.816,26,26
154902,1.640,26,26
155107,1.592,26,26
155306,1.624,26,26
155509,0.784,26,26
155607,0.776,26,26
155704,0.816,26,26
155806,0.776,26,26
155903,0.832,26,26
156007,0.800,26,26
156107,0.824,26,26
156210,0.712,26,26
156299,0.952,26,26
156418,0.760,26,26
156513,0.800,26,26
156613,0.808,26,26
156714,0.816,26,26
156816,0.808,26,26
156917,0.792,26,26
157016,0.800,26,26
157116,0.808,26,26
157217,0.808,26,26
157318,0.824,26,26
157421,0.816,26,26
157523,1.640,26,26
157728,1.584,26,26
157926,1.616,26,26
158128,0.776,26,26
158225,0.784,26,26
158323,0.816,26,26
158425,0.792,26,26
158524,0.832,26,26
158628,0.816,26,26
158730,0.808,26,26
158831,1.656,26,26
159038,1.616,26,26
159240,1.552,26,26
159434,1.616,26,26
159636,0.792,26,26
159735,0.840,26,26
159840,1.616,26,26
160042,1.576,26,26
160239,1.640,26,26
160444,0.776,26,26
160541,0.776,26,26
160638,0.816,26,26
160740,0.792,26,26
160839,1.640,26,26
161044,1.608,26,26
161245,1.624,26,26
161448,0.784,26,26
161546,0.808,26,26
161647,0.880,26,26
161757,0.736,26,26
161849,0.832,26,26
161953,0.808,26,26
162054,1.608,26,26
162255,1.608,26,26
162456,1.640,26,26
162661,0.792,26,26
162760,0.792,26,26
162859,0.760,26,26
162954,0.904,26,26
163067,1.624,26,26
163270,1.576,26,26
163467,1.592,26,26
163666,0.808,26,26
163767,0.800,26,26
163867,1.664,26,26
164075,1.576,26,26
164272,0.816,26,26
164374,0.800,26,26
164474,0.832,26,26
164578,0.704,26,26
164666,0.888,26,26
164777,1.672,26,26
164986,1.536,26,26
165178,0.872,26,26
165287,0.800,26,26
165387,0.832,26,26
165491,1.592,26,26
165690,1.640,26,26
165895,0.760,26,26
165990,0.816,26,26
166092,0.808,26,26
166193,0.816,26,26
166295,0.800,26,26
166395,0.816,26,26
166497,0.808,26,26
166598,0.808,26,26
166699,1.640,26,26
166904,1.608,26,26
167105,0.792,26,26
167204,0.784,26,26
167302,0.824,26,26
167405,0.848,26,26
167511,0.760,26,26
167606,0.816,26,26
167708,0.856,26,26
167815,0.760,26,26
167910,0.800,26,26
168010,1.648,26,26
168216,1.568,26,26
168412,0.752,26,26
168506,0.864,26,26
168614,0.808,26,26
168715,0.808,26,26
168816,0.824,26,26
168919,0.808,26,26
169020,0.800,26,26
169120,0.816,26,26
169222,0.800,26,26
169322,1.632,26,26
169526,1.608,26,26
169727,0.792,26,26
169826,0.768,26,26
169922,0.824,26,26
170025,0.784,26,26
170123,0.800,26,26
170223,0.808,26,26
170324,0.800,26,26
170424,0.840,26,26
170529,0.776,26,26
170626,1.640,26,26
170831,1.624,26,26
171034,0.824,26,26
171137,0.744,26,26
171230,0.776,26,26
171327,0.824,26,26
171430,0.800,26,26
171530,0.808,26,26
171631,0.808,26,26
171732,1.584,26,26
171930,1.592,26,26
172129,1.600,26,26
172329,0.840,26,26
172434,0.776,26,26
172531,0.800,26,26
172631,0.784,26,26
172729,1.648,26,26
172935,1.512,26,26
173124,1.656,26,26
173331,0.768,26,26
173427,0.800,26,26
173527,0.784,26,26
173625,0.840,26,26
173730,0.784,26,26
173828,0.824,26,26
173931,1.624,26,26
174134,1.632,26,26
174338,0.768,26,26
174434,0.784,26,26
174532,1.640,26,26
174737,1.640,26,26
174942,0.776,26,26
175039,0.776,26,26
175136,0.808,26,26
175237,0.800,26,26
175337,0.880,26,26
175447,0.752,26,26
175541,0.808,26,26
175642,0.816,26,26
175744,0.792,26,26
175843,0.808,26,26
175944,0.816,26,26
176046,0.808,26,26
176147,0.816,26,26
176249,1.608,26,26
176450,1.632,26,26
176654,1.616,26,26
176856,0.792,26,26
176955,0.768,26,26
177051,0.776,26,26
177148,0.848,26,26
177254,0.904,26,26
177367,0.736,26,26
177459,1.640,26,26
177664,1.544,26,26
177857,1.648,26,26
