point,rri,ECGshift,PPGGshift
787534,0.488,23,23
787595,0.488,23,23
787656,0.472,23,23
787715,0.472,23,23
787774,0.488,23,23
787835,0.392,23,23
787884,0.552,23,23
787953,0.512,23,23
788017,0.464,23,23
788075,0.488,23,23
788136,0.472,23,23
788195,0.488,23,23
788256,0.488,23,23
788317,0.488,23,23
788378,0.424,23,23
788431,0.512,23,23
788495,0.504,23,23
788558,0.944,23,23
788676,0.504,23,23
788739,0.456,23,23
788796,0.456,23,23
788853,0.520,23,23
788918,0.488,23,23
788979,0.480,23,23
789039,0.344,23,23
789082,0.608,23,23
789158,0.488,23,23
789219,0.464,23,23
789277,0.520,23,23
789342,0.472,23,23
789401,0.472,23,23
789460,0.472,23,23
789519,0.960,23,23
789639,0.504,23,23
789702,0.448,23,23
789758,0.504,23,23
789821,0.480,23,23
789881,0.472,23,23
789940,0.496,23,23
790002,0.464,23,23
790060,0.496,23,23
790122,0.488,23,23
790183,0.472,23,23
790242,0.488,23,23
790303,0.480,23,23
790363,0.416,23,23
790415,0.536,23,23
790482,0.496,23,23
790544,0.472,23,23
790603,0.488,23,23
790664,0.488,23,23
790725,0.488,23,23
790786,0.472,23,23
790845,0.456,23,23
790902,0.488,23,23
790963,0.512,23,23
791027,0.488,23,23
791088,0.464,23,23
791146,0.952,23,23
791265,0.512,23,23
791329,0.488,23,23
791390,0.496,23,23
791452,0.480,23,23
791512,0.488,23,23
791573,0.464,23,23
791631,0.960,23,23
791751,0.520,23,23
791816,0.480,23,23
791876,0.488,23,23
791937,0.480,23,23
791997,0.488,23,23
792058,0.472,23,23
792117,0.504,23,23
792180,0.968,23,23
792301,0.520,23,23
792366,0.464,23,23
792424,0.496,23,23
792486,0.488,23,23
792547,0.488,23,23
792608,0.480,23,23
792668,0.464,23,23
792726,0.512,23,23
792790,0.512,23,23
792854,0.480,23,23
792914,0.496,23,23
792976,0.512,23,23
793040,0.472,23,23
793099,0.480,23,23
793159,0.496,23,23
793221,0.496,23,23
793283,0.504,23,23
793346,0.456,23,23
793403,0.520,23,23
793468,0.464,23,23
793526,0.512,23,23
793590,0.456,23,23
793647,0.512,23,23
793711,0.968,23,23
793832,0.520,23,23
793897,0.504,23,23
793960,0.488,23,23
794021,0.456,23,23
794078,0.496,23,23
794140,0.536,23,23
794207,0.472,23,23
794266,0.504,23,23
794329,0.504,23,23
794392,0.480,23,23
794452,0.496,23,23
794514,0.920,23,23
794629,1.032,23,23
794758,0.544,23,23
794826,0.488,23,23
794887,0.504,23,23
794950,0.432,23,23
795004,0.536,23,23
795071,0.528,23,23
795137,0.480,23,23
795197,0.512,23,23
795261,0.936,23,23
795378,0.568,23,23
795449,0.464,23,23
795507,0.528,23,23
795573,0.456,23,23
795630,0.488,23,23
795691,0.536,23,23
795758,0.488,23,23
795819,0.488,23,23
795880,1.000,23,23
796005,0.520,23,23
796070,0.488,23,23
796131,0.472,23,23
796190,0.456,23,23
796247,0.552,23,23
796316,0.984,23,23
796439,0.528,23,23
