point,rri,ECGshift,PPGGshift
112546,0.536,20,20
112613,0.536,20,20
112680,0.528,20,20
112746,0.536,20,20
112813,0.544,20,20
112881,0.520,20,20
112946,0.512,20,20
113010,0.544,20,20
113078,0.536,20,20
113145,0.528,20,20
113211,0.536,20,20
113278,0.472,20,20
113337,0.592,20,20
113411,0.456,20,20
113468,0.584,20,20
113541,0.568,20,20
113612,0.520,20,20
113677,0.536,20,20
113744,0.496,20,20
113806,0.536,20,20
113873,0.488,20,20
113934,0.592,20,20
114008,0.552,20,20
114077,0.528,20,20
114143,0.488,20,20
114204,0.576,20,20
114276,0.448,20,20
114332,0.600,20,20
114407,0.552,20,20
114476,0.472,20,20
114535,0.592,20,20
114609,0.528,20,20
114675,0.544,20,20
114743,0.480,20,20
114803,0.560,20,20
114873,0.536,20,20
114940,0.512,20,20
115004,0.552,20,20
115073,0.520,20,20
115138,0.536,20,20
115205,0.528,20,20
115271,0.520,20,20
115336,0.520,20,20
115401,0.528,20,20
115467,0.536,20,20
115534,0.544,20,20
115602,0.512,20,20
115666,0.456,20,20
115723,0.600,20,20
115798,0.528,20,20
115864,0.536,20,20
115931,0.520,20,20
115996,0.536,20,20
116063,0.520,20,20
116128,0.520,20,20
116193,0.544,20,20
116261,0.520,20,20
116326,0.528,20,20
116392,0.504,20,20
116455,0.560,20,20
116525,0.464,20,20
116583,0.512,20,20
116647,0.608,20,20
116723,0.536,20,20
116790,0.520,20,20
116855,0.520,20,20
116920,0.552,20,20
116989,0.528,20,20
117055,0.536,20,20
117122,0.520,20,20
117187,0.528,20,20
117253,0.544,20,20
117321,0.528,20,20
117387,0.528,20,20
117453,0.528,20,20
117519,0.528,20,20
117585,0.544,20,20
117653,0.512,20,20
117717,0.536,20,20
117784,0.520,20,20
117849,0.536,20,20
117916,0.536,20,20
117983,0.520,20,20
118048,0.536,20,20
118115,0.528,20,20
118181,0.520,20,20
118246,0.520,20,20
118311,0.528,20,20
118377,0.544,20,20
118445,0.520,20,20
118510,0.528,20,20
118576,0.536,20,20
118643,0.512,20,20
118707,0.552,20,20
118776,0.512,20,20
118840,0.520,20,20
118905,0.552,20,20
118974,0.520,20,20
119039,0.528,20,20
119105,0.544,20,20
119173,0.504,20,20
119236,0.536,20,20
119303,0.544,20,20
119371,0.520,20,20
119436,0.536,20,20
119503,0.528,20,20
119569,0.448,20,20
119625,0.600,20,20
119700,0.536,20,20
119767,0.528,20,20
119833,0.520,20,20
119898,0.520,20,20
119963,0.544,20,20
120031,0.536,20,20
120098,0.536,20,20
120165,0.536,20,20
120232,0.504,20,20
120295,0.528,20,20
120361,0.496,20,20
120423,0.544,20,20
120491,0.576,20,20
120563,0.528,20,20
120629,0.528,20,20
120695,0.536,20,20
120762,0.536,20,20
120829,0.520,20,20
120894,0.536,20,20
120961,0.536,20,20
121028,0.424,20,20
121081,0.616,20,20
121158,0.560,20,20
121228,0.512,20,20
121292,0.536,20,20
121359,0.544,20,20
121427,0.496,20,20
121489,0.560,20,20
121559,0.512,20,20
121623,0.464,20,20
121681,0.600,20,20
121756,0.528,20,20
121822,0.536,20,20
121889,0.520,20,20
121954,0.528,20,20
122020,0.496,20,20
122082,0.560,20,20
122152,0.504,20,20
122215,0.512,20,20
122279,0.576,20,20
122351,0.536,20,20
122418,0.528,20,20
122484,0.544,20,20
122552,0.520,20,20
122617,0.536,20,20
122684,0.544,20,20
122752,0.520,20,20
122817,0.536,20,20
122884,0.536,20,20
122951,0.528,20,20
123017,0.528,20,20
123083,0.536,20,20
123150,0.528,20,20
123216,0.536,20,20
123283,0.512,20,20
123347,0.488,20,20
123408,0.584,20,20
123481,0.536,20,20
123548,0.536,20,20
123615,0.512,20,20
123679,0.496,20,20
123741,0.576,20,20
123813,0.528,20,20
123879,0.528,20,20
123945,0.544,20,20
124013,0.464,20,20
124071,0.592,20,20
124145,0.512,20,20
124209,0.528,20,20
124275,0.552,20,20
124344,0.528,20,20
124410,0.536,20,20
124477,0.528,20,20
124543,0.456,20,20
124600,0.616,20,20
124677,0.528,20,20
124743,0.536,20,20
124810,0.544,20,20
124878,0.512,20,20
124942,0.552,20,20
125011,0.488,20,20
125072,0.568,20,20
125143,0.528,20,20
125209,0.440,20,20
125264,0.616,20,20
125341,0.536,20,20
125408,0.560,20,20
125478,0.472,20,20
125537,0.560,20,20
125607,0.576,20,20
125679,0.448,20,20
125735,0.512,20,20
125799,0.608,20,20
125875,0.544,20,20
125943,0.512,20,20
126007,0.552,20,20
126076,0.544,20,20
126144,0.528,20,20
