'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,0.26200000,-0.02550000
112502,0.25400000,-0.03100000
112503,0.23000000,-0.03650000
112504,0.20600000,-0.03600000
112505,0.18250000,-0.02600000
112506,0.14250000,-0.00600000
112507,0.10300000,0.01550000
112508,0.04750000,0.03900000
112509,0.00800000,0.05800000
112510,-0.04000000,0.06200000
112511,-0.07150000,0.04000000
112512,-0.11150000,-0.00300000
112513,-0.15100000,-0.04150000
112514,-0.17500000,-0.06950000
112515,-0.19850000,-0.09300000
112516,-0.20650000,-0.10950000
112517,-0.23850000,-0.11700000
112518,-0.24600000,-0.11750000
112519,-0.27000000,-0.12050000
112520,-0.27800000,-0.12100000
112521,-0.29400000,-0.12250000
112522,-0.30950000,-0.12500000
112523,-0.31750000,-0.13700000
112524,-0.33350000,-0.18900000
112525,-0.35750000,-0.28600000
112526,-0.38100000,-0.36950000
112527,-0.39700000,-0.36050000
112528,-0.42900000,-0.23400000
112529,-0.43650000,-0.03850000
112530,-0.46850000,0.08550000
112531,-0.48450000,0.05550000
112532,-0.49250000,-0.05100000
112533,-0.50000000,-0.11600000
112534,-0.51600000,-0.10150000
112535,-0.53200000,-0.04950000
112536,-0.54000000,-0.01850000
112537,-0.54800000,-0.00400000
112538,-0.55600000,0.00900000
112539,-0.55600000,0.02100000
112540,-0.56350000,0.03200000
112541,-0.57150000,0.04150000
112542,-0.58750000,0.05050000
112543,-0.59550000,0.06150000
112544,-0.59550000,0.07300000
112545,-0.60350000,0.08250000
112546,-0.60350000,0.08750000
112547,-0.58750000,0.09250000
112548,-0.57150000,0.09800000
112549,-0.54000000,0.09900000
112550,-0.50000000,0.09800000
112551,-0.42900000,0.08900000
112552,-0.31000000,0.07350000
112553,-0.21850000,0.05950000
112554,-0.13400000,0.04850000
112555,-0.02800000,0.03800000
112556,0.08450000,0.02700000
112557,0.18350000,0.01750000
112558,0.28200000,0.01400000
112559,0.37350000,0.00850000
112560,0.44400000,0.00150000
112561,0.50050000,-0.00250000
112562,0.55700000,-0.00850000
