'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,-0.49750000,0.09414894
112502,-0.49750000,0.08510638
112503,-0.49750000,0.10000000
112504,-0.49650000,0.07340426
112505,-0.49650000,0.08244681
112506,-0.49550000,0.07074468
112507,-0.49450000,0.08244681
112508,-0.49450000,0.08244681
112509,-0.49350000,0.07925532
112510,-0.49050000,0.07074468
112511,-0.48450000,0.07074468
112512,-0.47250000,0.07074468
112513,-0.45600000,0.07074468
112514,-0.43200000,0.07074468
112515,-0.39950000,0.05904255
112516,-0.35700000,0.08244681
112517,-0.30350000,0.11436170
112518,-0.24250000,0.09680851
112519,-0.17500000,0.07340426
112520,-0.10300000,0.10585106
112521,-0.02800000,0.14095745
112522,0.04650000,0.16117021
112523,0.11850000,0.18989362
112524,0.18850000,0.20478723
112525,0.25100000,0.21329787
112526,0.30950000,0.21648936
112527,0.36150000,0.19574468
112528,0.40600000,0.21329787
112529,0.44350000,0.21329787
112530,0.47550000,0.23085106
112531,0.50000000,0.22819149
112532,0.52000000,0.26010638
112533,0.53350000,0.28670213
112534,0.54050000,0.29521277
112535,0.54150000,0.28085106
112536,0.53650000,0.26010638
112537,0.52850000,0.23085106
112538,0.51200000,0.21914894
112539,0.49400000,0.21063830
112540,0.46950000,0.23989362
112541,0.44150000,0.24255319
112542,0.40900000,0.22234043
112543,0.37350000,0.21648936
112544,0.33400000,0.23085106
112545,0.28950000,0.20744681
112546,0.24500000,0.20744681
112547,0.19850000,0.24255319
112548,0.15100000,0.24574468
112549,0.10450000,0.25425532
112550,0.05900000,0.30425532
112551,0.01550000,0.34148936
112552,-0.02700000,0.32712766
112553,-0.06550000,0.34734043
112554,-0.10100000,0.28936170
112555,-0.13350000,0.19574468
112556,-0.16050000,0.16436170
112557,-0.18800000,0.15265957
112558,-0.21150000,0.14946809
112559,-0.23250000,0.15531915
112560,-0.25050000,0.13191489
112561,-0.26700000,0.08244681
112562,-0.28200000,-0.06595745
112563,-0.29400000,-0.15638298
112564,-0.30650000,-0.21489362
112565,-0.31850000,-0.26170213
112566,-0.32850000,-0.29361702
112567,-0.33900000,-0.35159574
112568,-0.34800000,-0.39840426
112569,-0.35800000,-0.40744681
112570,-0.36800000,-0.42765957
112571,-0.37600000,-0.45425532
112572,-0.38550000,-0.45106383
112573,-0.39550000,-0.43351064
112574,-0.40450000,-0.41329787
112575,-0.41150000,-0.36648936
112576,-0.42150000,-0.32553191
112577,-0.43100000,-0.29095745
112578,-0.43800000,-0.31117021
112579,-0.44600000,-0.27287234
112580,-0.45400000,0.07074468
112581,-0.46100000,0.48457447
112582,-0.46850000,0.67127660
112583,-0.47450000,0.51968085
112584,-0.48150000,0.17872340
112585,-0.48550000,-0.02819149
112586,-0.48950000,-0.09840426
112587,-0.49450000,-0.10425532
112588,-0.49950000,-0.14521277
112589,-0.50150000,-0.17393617
112590,-0.50450000,-0.20000000
112591,-0.50750000,-0.24414894
112592,-0.50950000,-0.27340426
112593,-0.51200000,-0.30851064
112594,-0.51300000,-0.31117021
112595,-0.51400000,-0.28776596
112596,-0.51500000,-0.29361702
112597,-0.51500000,-0.30531915
112598,-0.51700000,-0.27925532
112599,-0.51700000,-0.25585106
112600,-0.51600000,-0.27021277
112601,-0.51500000,-0.25000000
112602,-0.51600000,-0.25000000
112603,-0.51400000,-0.22074468
112604,-0.51400000,-0.20904255
112605,-0.51200000,-0.19734043
112606,-0.51100000,-0.17659574
112607,-0.50750000,-0.20585106
112608,-0.50900000,-0.18563830
112609,-0.50200000,-0.15372340
112610,-0.49100000,-0.06010638
112611,-0.47300000,-0.05744681
112612,-0.44800000,-0.13031915
112613,-0.41350000,-0.10691489
112614,-0.36950000,-0.06010638
112615,-0.31650000,-0.00478723
112616,-0.25500000,-0.00744681
112617,-0.18700000,-0.03085106
112618,-0.11350000,-0.03670213
112619,-0.03800000,-0.05159574
112620,0.03700000,-0.06010638
112621,0.10950000,-0.03404255
112622,0.17850000,-0.05744681
112623,0.24200000,-0.04840426
112624,0.29700000,-0.02819149
112625,0.34750000,-0.04840426
112626,0.39050000,-0.01063830
112627,0.42550000,0.00957447
112628,0.45550000,0.04414894
112629,0.47800000,0.06755319
112630,0.49500000,-0.00159574
112631,0.50600000,-0.06329787
112632,0.51000000,-0.05425532
112633,0.51100000,-0.03404255
112634,0.50400000,-0.00744681
112635,0.49300000,-0.01329787
112636,0.47900000,-0.01914894
112637,0.45750000,-0.02819149
112638,0.43350000,-0.00478723
112639,0.40550000,-0.01648936
112640,0.37350000,0.00372340
112641,0.33600000,0.00372340
112642,0.29600000,0.02074468
112643,0.25400000,0.01808511
112644,0.20950000,0.01223404
112645,0.16450000,0.00106383
112646,0.12050000,0.01223404
112647,0.07500000,0.04148936
112648,0.03400000,0.07074468
112649,-0.00700000,0.06755319
112650,-0.04650000,0.11755319
112651,-0.08150000,0.17553191
112652,-0.11450000,0.25744681
112653,-0.14350000,0.29521277
112654,-0.17050000,0.25744681
112655,-0.19500000,0.22234043
112656,-0.21700000,0.21329787
112657,-0.23600000,0.21329787
112658,-0.25400000,0.23085106
112659,-0.27100000,0.18404255
112660,-0.28600000,0.14095745
112661,-0.30000000,0.11436170
112662,-0.31250000,0.06489362
112663,-0.32350000,0.05904255
112664,-0.33550000,0.01223404
112665,-0.34550000,-0.02819149
112666,-0.35550000,-0.08085106
112667,-0.36550000,-0.10425532
112668,-0.37350000,-0.10691489
112669,-0.38350000,-0.11010638
112670,-0.39150000,-0.12180851
112671,-0.40050000,-0.11861702
112672,-0.41150000,-0.09255319
112673,-0.41950000,-0.09255319
112674,-0.42950000,-0.08936170
112675,-0.43600000,-0.12180851
112676,-0.44500000,-0.20000000
112677,-0.45200000,-0.12712766
112678,-0.45900000,0.21914894
112679,-0.46600000,0.57819149
112680,-0.47100000,0.65957447
112681,-0.47800000,0.32127660
112682,-0.48400000,0.08244681
112683,-0.48700000,0.00053191
112684,-0.49300000,-0.06329787
112685,-0.49700000,-0.13031915
112686,-0.50100000,-0.15106383
112687,-0.50500000,-0.17074468
112688,-0.50800000,-0.16542553
112689,-0.51200000,-0.15691489
112690,-0.51400000,-0.14202128
112691,-0.51700000,-0.13031915
112692,-0.51900000,-0.11595745
112693,-0.51900000,-0.11010638
112694,-0.52000000,-0.10425532
112695,-0.52200000,-0.10425532
112696,-0.52100000,-0.10106383
112697,-0.52100000,-0.08936170
112698,-0.51900000,-0.03404255
112699,-0.51900000,0.03244681
112700,-0.51900000,0.00372340
112701,-0.51800000,-0.08670213
112702,-0.51700000,-0.16542553
112703,-0.51500000,-0.20585106
112704,-0.51500000,-0.20000000
112705,-0.51100000,-0.17978723
112706,-0.50600000,-0.19148936
112707,-0.49600000,-0.22074468
112708,-0.48100000,-0.24414894
112709,-0.46000000,-0.25265957
112710,-0.42950000,-0.28510638
112711,-0.38950000,-0.29946809
112712,-0.34050000,-0.30531915
112713,-0.28250000,-0.27606383
112714,-0.21750000,-0.16223404
112715,-0.14700000,-0.17127660
112716,-0.07300000,-0.26170213
112717,0.00200000,-0.29680851
112718,0.07400000,-0.29361702
112719,0.14350000,-0.27021277
112720,0.20650000,-0.24414894
112721,0.26550000,-0.24095745
112722,0.31650000,-0.25000000
112723,0.36100000,-0.26170213
112724,0.40000000,-0.26755319
112725,0.43100000,-0.26755319
112726,0.45800000,-0.26436170
112727,0.47800000,-0.25585106
112728,0.49100000,-0.24414894
112729,0.49900000,-0.24414894
112730,0.50200000,-0.23829787
112731,0.49900000,-0.24414894
112732,0.49000000,-0.24414894
112733,0.47800000,-0.22074468
112734,0.46000000,-0.20904255
112735,0.43700000,-0.18563830
112736,0.41100000,-0.15957447
112737,0.38100000,-0.21755319
112738,0.34800000,-0.22659574
112739,0.31150000,-0.20904255
112740,0.26950000,-0.17659574
112741,0.22850000,-0.16542553
112742,0.18450000,-0.14787234
112743,0.14050000,-0.14521277
112744,0.09750000,-0.13936170
112745,0.05400000,-0.13936170
112746,0.01300000,-0.12446809
112747,-0.02600000,-0.12765957
112748,-0.06200000,-0.12180851
112749,-0.09700000,-0.11861702
112750,-0.12800000,-0.09255319
112751,-0.15600000,-0.12446809
112752,-0.18050000,-0.13936170
112753,-0.20350000,-0.12765957
112754,-0.22350000,-0.08670213
112755,-0.24050000,-0.05159574
112756,-0.25750000,-0.02819149
112757,-0.27350000,0.01223404
112758,-0.28750000,0.04734043
112759,-0.30150000,0.10000000
112760,-0.31250000,0.13510638
112761,-0.32450000,0.17234043
112762,-0.33550000,0.18404255
112763,-0.34650000,0.16968085
112764,-0.35550000,0.12925532
112765,-0.36550000,0.16382979
112766,-0.37550000,0.18404255
112767,-0.38450000,0.18989362
112768,-0.39250000,0.20478723
112769,-0.40250000,0.21914894
112770,-0.41050000,0.23404255
112771,-0.41850000,0.22500000
112772,-0.42650000,0.23404255
112773,-0.43300000,0.25744681
112774,-0.44100000,0.24574468
112775,-0.44800000,0.20478723
112776,-0.45700000,0.42659574
112777,-0.46300000,0.79680851
112778,-0.46900000,0.99521277
112779,-0.47500000,0.90744681
112780,-0.48100000,0.56648936
112781,-0.48600000,0.37074468
112782,-0.49100000,0.28936170
112783,-0.49400000,0.24255319
112784,-0.49800000,0.19574468
112785,-0.50200000,0.18138298
112786,-0.50500000,0.17553191
112787,-0.50700000,0.14946809
112788,-0.50900000,0.13776596
112789,-0.51000000,0.12606383
112790,-0.51200000,0.13776596
112791,-0.51200000,0.13191489
112792,-0.51300000,0.13776596
112793,-0.51200000,0.13510638
112794,-0.51200000,0.13776596
112795,-0.51300000,0.12606383
112796,-0.51100000,0.11436170
112797,-0.51200000,0.11436170
112798,-0.51000000,0.13191489
112799,-0.51100000,0.15531915
112800,-0.50700000,0.16702128
112801,-0.50700000,0.11436170
112802,-0.50500000,0.07340426
112803,-0.50300000,0.07925532
112804,-0.49800000,0.07659574
112805,-0.49100000,0.10265957
112806,-0.47900000,0.10000000
112807,-0.46100000,0.10585106
112808,-0.43400000,0.08829787
112809,-0.39950000,0.07340426
112810,-0.35650000,0.06489362
112811,-0.30450000,0.07074468
112812,-0.24400000,0.07074468
112813,-0.17500000,0.07074468
112814,-0.10350000,0.07340426
112815,-0.03000000,0.08829787
112816,0.04500000,0.09095745
112817,0.11450000,0.10585106
112818,0.18250000,0.10585106
112819,0.24300000,0.11436170
112820,0.29900000,0.13191489
112821,0.34750000,0.14946809
112822,0.38850000,0.15265957
112823,0.42450000,0.17553191
112824,0.45350000,0.16117021
112825,0.47600000,0.13510638
112826,0.49400000,0.11436170
112827,0.50400000,0.11436170
112828,0.50900000,0.12021277
112829,0.50900000,0.13510638
112830,0.50300000,0.14680851
112831,0.49300000,0.13191489
112832,0.47900000,0.12606383
112833,0.45950000,0.10585106
112834,0.43550000,0.10585106
112835,0.40750000,0.07659574
112836,0.37750000,0.07074468
112837,0.34150000,0.05000000
112838,0.30400000,0.08510638
112839,0.26200000,0.09095745
112840,0.21800000,0.00053191
112841,0.17350000,-0.03404255
112842,0.12850000,-0.01914894
112843,0.08350000,-0.00159574
112844,0.04100000,0.00106383
112845,-0.00100000,0.00638298
112846,-0.03900000,0.00106383
112847,-0.07450000,0.00106383
112848,-0.10850000,0.00106383
112849,-0.13850000,0.00106383
112850,-0.16450000,0.00106383
112851,-0.18900000,-0.00159574
112852,-0.21000000,0.00372340
112853,-0.22900000,0.02393617
112854,-0.24500000,0.04414894
112855,-0.26000000,0.05000000
112856,-0.27400000,0.00372340
112857,-0.28600000,0.01808511
112858,-0.29800000,0.02659574
112859,-0.30850000,0.03244681
112860,-0.31950000,0.01223404
112861,-0.32950000,-0.00159574
112862,-0.33950000,-0.03989362
112863,-0.34850000,-0.04255319
112864,-0.35750000,-0.03989362
112865,-0.36650000,0.02978723
112866,-0.37450000,0.02393617
112867,-0.38450000,-0.02819149
112868,-0.39250000,-0.01063830
112869,-0.40150000,-0.02819149
112870,-0.41050000,-0.05425532
112871,-0.41850000,-0.06595745
112872,-0.42750000,-0.08351064
112873,-0.43400000,-0.07765957
112874,-0.44300000,0.12021277
112875,-0.45100000,0.46436170
112876,-0.45700000,0.63936170
112877,-0.46300000,0.47872340
112878,-0.46800000,0.14627660
112879,-0.47400000,-0.03989362
112880,-0.47900000,-0.14202128
112881,-0.48400000,-0.20000000
112882,-0.48800000,-0.23829787
112883,-0.49100000,-0.16808511
112884,-0.49400000,-0.13617021
112885,-0.49600000,-0.23244681
112886,-0.49800000,-0.30265957
112887,-0.50000000,-0.30851064
112888,-0.50100000,-0.31436170
112889,-0.50200000,-0.31436170
112890,-0.50200000,-0.33138298
112891,-0.50400000,-0.32872340
112892,-0.50300000,-0.35744681
112893,-0.50400000,-0.42180851
112894,-0.50400000,-0.45425532
112895,-0.50400000,-0.48031915
112896,-0.50500000,-0.50638298
112897,-0.50300000,-0.48882979
112898,-0.50400000,-0.45425532
112899,-0.50300000,-0.38085106
112900,-0.50300000,-0.39255319
112901,-0.50000000,-0.68404255
112902,-0.49700000,-1.01968085
112903,-0.48800000,-
112904,-0.47600000,-1.07500000
112905,-0.45700000,-1.05159574
112906,-0.42900000,-1.04574468
112907,-0.39350000,-
112908,-0.34750000,-
112909,-0.29350000,-
112910,-0.23050000,-
112911,-0.16300000,-
112912,-0.09200000,-
112913,-0.01900000,-
112914,0.05300000,-
112915,0.12150000,-0.97606383
112916,0.18550000,-
112917,0.24350000,-
112918,0.29650000,-
112919,0.34400000,-
112920,0.38300000,-
112921,0.41800000,-
112922,0.44500000,-
112923,0.46700000,-
