point,rri,ECGshift,PPGGshift
112525,0.816,33,33
112627,0.856,33,33
112734,0.848,33,33
112840,0.904,33,33
112953,0.784,33,33
113051,0.784,33,33
113149,0.824,33,33
113252,0.864,33,33
113360,0.784,33,33
113458,0.848,33,33
113564,0.832,33,33
113668,0.832,33,33
113772,0.824,33,33
113875,0.816,33,33
113977,0.840,33,33
114082,0.864,33,33
114190,0.840,33,33
114295,0.880,33,33
114405,0.800,33,33
114505,1.488,33,33
114691,0.912,33,33
114805,0.840,33,33
114910,0.896,33,33
115022,0.936,33,33
115139,0.808,33,33
115240,0.776,33,33
115337,0.824,33,33
115440,0.392,33,33
115489,0.440,33,33
115544,0.288,33,33
115580,0.488,33,33
115641,0.936,33,33
115758,0.816,33,33
115860,0.936,33,33
115977,0.840,33,33
116082,0.880,33,33
116192,0.808,33,33
116293,0.928,33,33
116409,0.824,33,33
116512,0.848,33,33
116618,0.872,33,33
116727,0.912,33,33
116841,0.840,33,33
116946,0.864,33,33
117054,0.888,33,33
117165,0.760,33,33
117260,0.928,33,33
117376,0.792,33,33
117475,0.912,33,33
117589,0.976,33,33
117711,0.720,33,33
117801,0.456,33,33
117858,0.248,33,33
117889,0.224,33,33
117917,0.792,33,33
118016,0.928,33,33
118132,0.824,33,33
118235,0.888,33,33
118346,0.400,33,33
118396,0.400,33,33
118446,0.840,33,33
118551,0.848,33,33
118657,1.336,33,33
118824,0.240,33,33
118854,0.816,33,33
118956,0.816,33,33
119058,0.792,33,33
119157,0.800,33,33
119257,0.808,33,33
119358,0.800,33,33
119458,0.848,33,33
119564,0.832,33,33
119668,0.808,33,33
119769,0.816,33,33
119871,0.824,33,33
119974,0.784,33,33
120072,0.824,33,33
120175,0.792,33,33
120274,0.888,33,33
120385,0.752,33,33
120479,0.800,33,33
120579,0.816,33,33
120681,0.848,33,33
120787,0.840,33,33
120892,0.768,33,33
120988,0.824,33,33
121091,0.792,33,33
121190,0.824,33,33
121293,0.864,33,33
121401,0.784,33,33
121499,0.808,33,33
121600,0.800,33,33
121700,0.856,33,33
121807,0.832,33,33
121911,0.712,33,33
122000,0.816,33,33
122102,0.872,33,33
122211,0.904,33,33
122324,0.928,33,33
122440,0.936,33,33
122557,0.888,33,33
122668,0.848,33,33
122774,0.848,33,33
122880,0.880,33,33
122990,0.896,33,33
123102,0.824,33,33
123205,1.264,33,33
123363,0.512,33,33
123427,0.808,33,33
123528,0.840,33,33
