'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,0.08500000,0.27127409
112502,0.06500000,0.18617772
112503,0.05850000,0.00047015
112504,0.04550000,-0.05594734
112505,0.03250000,-0.12552891
112506,0.02600000,-0.09732017
112507,0.01250000,-0.12035731
112508,-0.00700000,-0.09967090
112509,-0.01350000,-0.11800658
112510,-0.02650000,-0.09732017
112511,-0.04650000,-0.11001410
112512,-0.04650000,-0.09732017
112513,-0.06600000,-0.11001410
112514,-0.08550000,-0.09732017
112515,-0.08550000,-0.09214857
112516,-0.09900000,-0.08697696
112517,-0.10550000,-0.07663376
112518,-0.11850000,-0.08697696
112519,-0.12500000,-0.07381288
112520,-0.13150000,-0.08932769
112521,-0.13150000,-0.06111895
112522,-0.14500000,-0.07381288
112523,-0.15150000,-0.05077574
112524,-0.15150000,-0.07146215
112525,-0.15800000,-0.03761166
112526,-0.15150000,-0.05829807
112527,-0.14500000,-0.03526093
112528,-0.13150000,-0.05594734
112529,-0.12500000,-0.03008933
112530,-0.11200000,-0.05077574
112531,-0.08550000,-0.02209685
112532,-0.06600000,-0.06346968
112533,-0.03300000,-0.02209685
112534,-0.01350000,-0.03244006
112535,0.02600000,-0.01974612
112536,0.05850000,-0.03244006
112537,0.09800000,-0.03008933
112538,0.13750000,-0.03244006
112539,0.17700000,-0.03244006
112540,0.20300000,-0.03526093
112541,0.24250000,-0.04043253
112542,0.27500000,-0.02726845
112543,0.31450000,-0.04043253
112544,0.34750000,-0.03526093
112545,0.37350000,-0.04278326
112546,0.40000000,-0.02726845
112547,0.43250000,-0.05312647
112548,0.45900000,-0.03526093
112549,0.48500000,-0.05829807
112550,0.50500000,-0.03008933
112551,0.53100000,-0.04795487
112552,0.54450000,-0.03008933
112553,0.56400000,-0.04795487
112554,0.58350000,-0.02726845
112555,0.59000000,-0.05829807
112556,0.60350000,-0.03008933
112557,0.61000000,-0.03761166
112558,0.61650000,-0.00658204
112559,0.61650000,-0.03244006
112560,0.61000000,-0.00940291
112561,0.59000000,-0.00940291
112562,0.57700000,-0.00423131
112563,0.55750000,-0.01175364
112564,0.54450000,-0.00940291
112565,0.51800000,-0.01974612
112566,0.49850000,-0.01692525
112567,0.47200000,-0.00658204
112568,0.45250000,-0.01692525
112569,0.42600000,-0.00940291
112570,0.41300000,-0.02209685
112571,0.39350000,0.00047015
112572,0.36700000,-0.01457452
112573,0.35400000,0.00564175
112574,0.33450000,0.01081335
112575,0.31450000,0.02867889
112576,0.30150000,0.00094029
112577,0.28850000,0.01598496
112578,0.26850000,-0.00940291
112579,0.25550000,-0.00141044
112580,0.23600000,-0.03008933
112581,0.22250000,-0.00141044
112582,0.20950000,-0.03244006
112583,0.19000000,-0.00940291
112584,0.18350000,-0.03761166
112585,0.17000000,-0.01457452
112586,0.16350000,-0.02726845
112587,0.15050000,-0.00940291
112588,0.14400000,-0.03008933
112589,0.13750000,-0.02491772
112590,0.11750000,-0.02726845
112591,0.09800000,-0.02209685
112592,0.08500000,-0.00658204
112593,0.07200000,-0.00658204
112594,0.05850000,0.00094029
112595,0.04550000,0.05735778
112596,0.02600000,0.19370005
112597,0.01250000,0.33286319
112598,0.00600000,0.44381758
112599,-0.00050000,0.44616831
112600,-0.00700000,0.41278796
112601,-0.02650000,0.34602727
112602,-0.03300000,0.34320639
112603,-0.04650000,0.27644570
112604,-0.04650000,0.19370005
112605,-0.05300000,0.01598496
112606,-0.06600000,-0.05312647
112607,-0.07900000,-0.12834979
112608,-0.08550000,-0.11283498
112609,-0.09900000,-0.14104372
112610,-0.09900000,-0.11800658
112611,-0.11200000,-0.12834979
112612,-0.12500000,-0.11283498
112613,-0.13150000,-0.12834979
112614,-0.13800000,-0.10484250
112615,-0.14500000,-0.11518571
112616,-0.15150000,-0.11001410
112617,-0.15800000,-0.11001410
112618,-0.15800000,-0.11001410
112619,-0.16450000,-0.09732017
112620,-0.17100000,-0.10766338
112621,-0.17750000,-0.07898449
112622,-0.18400000,-0.08932769
112623,-0.19050000,-0.07381288
112624,-0.19750000,-0.08180536
112625,-0.19750000,-0.05829807
112626,-0.20400000,-0.07663376
112627,-0.20400000,-0.04043253
112628,-0.19750000,-0.07381288
112629,-0.20400000,-0.04043253
112630,-0.19750000,-0.06629055
112631,-0.18400000,-0.04043253
112632,-0.17100000,-0.05829807
112633,-0.15150000,-0.03008933
112634,-0.13150000,-0.04795487
112635,-0.11200000,-0.02726845
112636,-0.07900000,-0.04560414
112637,-0.04650000,-0.02209685
112638,-0.02000000,-0.04278326
112639,0.01250000,-0.02726845
112640,0.05200000,-0.04560414
112641,0.09150000,-0.03526093
112642,0.11750000,-0.03761166
112643,0.16350000,-0.05077574
112644,0.19650000,-0.03761166
112645,0.23600000,-0.04795487
112646,0.27500000,-0.03761166
112647,0.31450000,-0.05829807
112648,0.35400000,-0.04795487
112649,0.38700000,-0.04795487
112650,0.42600000,-0.03244006
112651,0.45900000,-0.06111895
112652,0.48500000,-0.05594734
112653,0.50500000,-0.07381288
112654,0.52450000,-0.02726845
112655,0.54450000,-0.05312647
112656,0.55750000,-0.03008933
112657,0.56400000,-0.06111895
112658,0.57050000,-0.04560414
112659,0.57700000,-0.07146215
112660,0.57700000,-0.03526093
112661,0.57050000,-0.03526093
112662,0.57050000,-0.01175364
112663,0.56400000,-0.02491772
112664,0.55750000,-0.01974612
112665,0.53750000,-0.03526093
112666,0.53100000,-0.03526093
112667,0.51150000,-0.01692525
112668,0.50500000,-0.02726845
112669,0.49850000,-0.01692525
112670,0.49200000,-0.03008933
112671,0.49200000,-0.02726845
112672,0.49850000,-0.04043253
112673,0.51800000,-0.02491772
112674,0.52450000,-0.01457452
112675,0.55750000,0.00329102
112676,0.57700000,0.00329102
112677,0.59700000,0.00564175
112678,0.62300000,0.00564175
112679,0.62950000,0.03385049
112680,0.63600000,0.00564175
112681,0.62300000,0.02115656
112682,0.61000000,0.00846262
112683,0.59000000,0.02867889
112684,0.55750000,-0.00423131
112685,0.51800000,-0.00141044
112686,0.49200000,-0.03008933
112687,0.45900000,-0.00658204
112688,0.41950000,-0.03008933
112689,0.38700000,-0.00658204
112690,0.34100000,-0.00141044
112691,0.31450000,0.00564175
112692,0.28200000,-0.01692525
112693,0.24250000,-0.01175364
112694,0.20950000,0.00564175
112695,0.18350000,0.00094029
112696,0.15700000,-0.00141044
112697,0.13750000,0.00329102
112698,0.11100000,0.03902210
112699,0.09150000,0.11377527
112700,0.08500000,0.29948284
112701,0.07200000,0.42078044
112702,0.05850000,0.48754114
112703,0.04550000,0.43347438
112704,0.03250000,0.40526563
112705,0.03250000,0.38740009
112706,0.01950000,0.37423601
112707,0.01250000,0.27879643
112708,-0.00050000,0.16784203
112709,-0.01350000,0.00329102
112710,-0.02000000,-0.04795487
112711,-0.04000000,-0.10484250
112712,-0.04650000,-0.09214857
112713,-0.06600000,-0.12035731
112714,-0.07250000,-0.09214857
112715,-0.07900000,-0.10484250
112716,-0.10550000,-0.09449929
112717,-0.11850000,-0.08415609
112718,-0.13800000,-0.07898449
112719,-0.14500000,-0.09214857
112720,-0.17100000,-0.08932769
112721,-0.19050000,-0.07381288
112722,-0.21050000,-0.06864128
112723,-0.23650000,-0.05077574
112724,-0.25650000,-0.07146215
112725,-0.27600000,-0.04560414
112726,-0.29550000,-0.07146215
112727,-0.31550000,-0.03008933
112728,-0.32850000,-0.06629055
112729,-0.34800000,-0.04043253
112730,-0.35500000,-0.03761166
112731,-0.36800000,0.00094029
112732,-0.37450000,-0.03008933
112733,-0.36800000,-0.00423131
112734,-0.36800000,-0.02209685
112735,-0.34150000,0.00047015
112736,-0.32850000,-0.01457452
112737,-0.30900000,0.00047015
112738,-0.26950000,-0.02209685
112739,-0.23650000,-0.00423131
112740,-0.19050000,-0.02209685
112741,-0.15150000,-0.00658204
112742,-0.10550000,-0.01175364
112743,-0.05300000,-0.01175364
112744,-0.00050000,-0.00940291
112745,0.04550000,-0.00940291
112746,0.09150000,-0.00423131
