'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,-0.51350000,0.04301075
112502,-0.49500000,0.04301075
112503,-0.47000000,0.04301075
112504,-0.43800000,0.04761905
112505,-0.39450000,0.05529954
112506,-0.34750000,0.05529954
112507,-0.29400000,0.05376344
112508,-0.23400000,0.04454685
112509,-0.17200000,0.04301075
112510,-0.11050000,0.04301075
112511,-0.05500000,0.04301075
112512,-0.00150000,0.04301075
112513,0.04350000,0.04301075
112514,0.07850000,0.04301075
112515,0.10550000,0.04301075
112516,0.12350000,0.04301075
112517,0.13400000,0.04761905
112518,0.13400000,0.06758833
112519,0.12700000,0.10906298
112520,0.11350000,0.13210445
112521,0.09550000,0.10599078
112522,0.07200000,0.03840246
112523,0.04500000,-0.01536098
112524,0.01850000,-0.05069124
112525,-0.01150000,-0.03686636
112526,-0.04500000,0.01996928
112527,-0.07700000,0.05376344
112528,-0.11050000,0.02304147
112529,-0.14400000,0.00000000
112530,-0.17400000,0.01843318
112531,-0.20400000,0.03072197
112532,-0.23550000,0.00614439
112533,-0.26400000,-0.01996928
112534,-0.28900000,-0.00768049
112535,-0.31600000,0.01843318
112536,-0.33750000,0.03840246
112537,-0.35950000,0.04454685
112538,-0.37950000,0.04301075
112539,-0.39950000,0.04301075
112540,-0.34600000,0.04301075
112541,-0.36450000,0.04301075
112542,-0.38100000,0.04301075
112543,-0.39350000,0.04301075
112544,-0.40800000,0.04301075
112545,-0.41400000,0.04301075
112546,-0.42250000,0.04301075
112547,-0.43100000,0.04301075
112548,-0.43100000,0.04301075
112549,-0.42850000,0.04301075
112550,-0.42050000,0.04301075
112551,-0.40400000,0.04301075
112552,-0.37300000,0.04301075
112553,-0.33150000,0.04761905
112554,-0.27550000,0.05683564
112555,-0.20900000,0.06451613
112556,-0.12650000,0.06144393
112557,-0.03750000,0.04915515
112558,0.06200000,0.04301075
112559,0.16350000,0.04301075
112560,0.26050000,0.04301075
112561,0.35200000,0.04301075
112562,0.43900000,0.04301075
112563,0.51100000,0.04301075
112564,0.57350000,0.04301075
112565,0.61900000,0.04301075
112566,0.64800000,0.04301075
112567,0.66450000,0.04301075
112568,0.66650000,0.04301075
112569,0.65600000,0.04301075
112570,0.63550000,0.04301075
112571,0.60650000,0.04301075
112572,0.56900000,0.04301075
112573,0.52800000,0.04301075
112574,0.47800000,0.04301075
112575,0.42850000,0.04301075
112576,0.37650000,0.04301075
112577,0.32300000,0.04301075
112578,0.26700000,0.04301075
112579,0.21500000,0.04301075
112580,0.16350000,0.04301075
112581,0.11350000,0.04301075
112582,0.06600000,0.05376344
112583,0.01850000,0.06605223
112584,-0.02300000,0.08448541
112585,-0.06200000,0.11367127
112586,-0.10150000,0.13671275
112587,-0.13700000,0.11520737
112588,-0.17000000,0.05529954
112589,-0.20100000,-0.01075269
112590,-0.23000000,-0.07526882
112591,-0.25250000,-0.07680492
112592,-0.27950000,0.00000000
112593,-0.29850000,0.06298003
112594,-0.31500000,0.04608295
112595,-0.33150000,0.00614439
112596,-0.34800000,0.01382488
112597,-0.36050000,0.03072197
112598,-0.37500000,0.01536098
112599,-0.38300000,-0.00921659
112600,-0.39550000,-0.00614439
112601,-0.39950000,0.01536098
112602,-0.40800000,0.03379416
112603,-0.41400000,0.04301075
112604,-0.42450000,0.04301075
112605,-0.43050000,0.04301075
112606,-0.43250000,0.04301075
112607,-0.43500000,0.04301075
112608,-0.43500000,0.04301075
112609,-0.43500000,0.04301075
112610,-0.43500000,0.04301075
112611,-0.43250000,0.04301075
112612,-0.42650000,0.04301075
112613,-0.42050000,0.04301075
112614,-0.40650000,0.04301075
112615,-0.38400000,0.04301075
112616,-0.34750000,0.04301075
112617,-0.30050000,0.04301075
112618,-0.23550000,0.04301075
112619,-0.15450000,0.04761905
112620,-0.05500000,0.06144393
112621,0.05700000,0.07219662
112622,0.17850000,0.07834101
112623,0.30850000,0.07680492
112624,0.43850000,0.07680492
112625,0.56650000,0.07680492
112626,0.68250000,0.07526882
112627,0.78200000,0.06298003
112628,0.86950000,0.04915515
112629,0.93650000,0.04301075
112630,0.98500000,0.04301075
112631,1.01350000,0.04301075
112632,1.02350000,0.04301075
112633,1.01950000,0.04301075
112634,0.99750000,0.04301075
112635,0.96700000,0.04301075
112636,0.92200000,0.04301075
112637,0.87150000,0.04301075
112638,0.81450000,0.04301075
112639,0.74950000,0.04301075
112640,0.68650000,0.04301075
112641,0.61550000,0.04301075
112642,0.55050000,0.04301075
112643,0.47950000,0.04301075
112644,0.41250000,0.04761905
112645,0.34750000,0.06144393
112646,0.28450000,0.08294931
112647,0.22350000,0.11827957
112648,0.16450000,0.14132104
112649,0.10750000,0.10599078
112650,0.05500000,0.03072197
