point,rri,ECGshift,PPGGshift
112511,0.440,12,12
112566,0.440,12,12
112621,0.256,12,12
112653,0.200,12,12
112678,0.408,12,12
112729,0.256,12,12
112761,0.192,12,12
112785,0.400,12,12
112835,0.448,12,12
112891,0.432,12,12
112945,0.440,12,12
113000,0.440,12,12
113055,0.424,12,12
113108,0.440,12,12
113163,0.456,12,12
113220,0.440,12,12
113275,0.448,12,12
113331,0.448,12,12
113387,0.456,12,12
113444,0.448,12,12
113500,0.440,12,12
113555,0.448,12,12
113611,0.440,12,12
113666,0.456,12,12
113723,0.448,12,12
113779,0.448,12,12
113835,0.448,12,12
113891,0.456,12,12
113948,0.440,12,12
114003,0.448,12,12
114059,0.440,12,12
114114,0.448,12,12
114170,0.432,12,12
114224,0.440,12,12
114279,0.448,12,12
114335,0.440,12,12
114390,0.456,12,12
114447,0.432,12,12
114501,0.448,12,12
114557,0.448,12,12
114613,0.448,12,12
114669,0.424,12,12
114722,0.432,12,12
114776,0.440,12,12
114831,0.440,12,12
114886,0.424,12,12
114939,0.432,12,12
114993,0.440,12,12
115048,0.432,12,12
115102,0.424,12,12
115155,0.424,12,12
115208,0.424,12,12
115261,0.448,12,12
115317,0.432,12,12
115371,0.432,12,12
115425,0.432,12,12
115479,0.448,12,12
115535,0.432,12,12
115589,0.432,12,12
115643,0.440,12,12
115698,0.448,12,12
115754,0.456,12,12
115811,0.440,12,12
115866,0.456,12,12
115923,0.432,12,12
115977,0.440,12,12
116032,0.448,12,12
116088,0.448,12,12
116144,0.448,12,12
116200,0.432,12,12
116254,0.432,12,12
116308,0.456,12,12
116365,0.440,12,12
116420,0.456,12,12
116477,0.448,12,12
116533,0.448,12,12
116589,0.440,12,12
116644,0.448,12,12
116700,0.448,12,12
116756,0.440,12,12
116811,0.432,12,12
116865,0.448,12,12
116921,0.456,12,12
116978,0.448,12,12
117034,0.448,12,12
117090,0.448,12,12
117146,0.456,12,12
117203,0.432,12,12
117257,0.448,12,12
117313,0.448,12,12
117369,0.440,12,12
117424,0.448,12,12
117480,0.432,12,12
117534,0.448,12,12
117590,0.440,12,12
117645,0.456,12,12
117702,0.440,12,12
117757,0.448,12,12
117813,0.440,12,12
117868,0.440,12,12
117923,0.440,12,12
117978,0.440,12,12
118033,0.448,12,12
118089,0.432,12,12
118143,0.424,12,12
118196,0.448,12,12
118252,0.448,12,12
118308,0.440,12,12
118363,0.448,12,12
118419,0.432,12,12
118473,0.432,12,12
118527,0.440,12,12
118582,0.424,12,12
118635,0.440,12,12
118690,0.440,12,12
118745,0.448,12,12
118801,0.440,12,12
118856,0.448,12,12
118912,0.440,12,12
118967,0.440,12,12
119022,0.448,12,12
119078,0.440,12,12
119133,0.448,12,12
119189,0.440,12,12
119244,0.432,12,12
119298,0.440,12,12
119353,0.440,12,12
119408,0.456,12,12
119465,0.448,12,12
119521,0.448,12,12
119577,0.464,12,12
119635,0.432,12,12
119689,0.448,12,12
119745,0.440,12,12
119800,0.440,12,12
119855,0.448,12,12
119911,0.448,12,12
119967,0.448,12,12
120023,0.456,12,12
120080,0.440,12,12
120135,0.448,12,12
120191,0.440,12,12
120246,0.440,12,12
120301,0.448,12,12
120357,0.456,12,12
120414,0.456,12,12
120471,0.264,12,12
120504,0.600,12,12
120579,0.472,12,12
120638,0.456,12,12
120695,0.432,12,12
120749,0.440,12,12
120804,0.448,12,12
120860,0.448,12,12
120916,0.448,12,12
120972,0.440,12,12
121027,0.456,12,12
121084,0.448,12,12
121140,0.448,12,12
121196,0.432,12,12
121250,0.448,12,12
121306,0.448,12,12
121362,0.456,12,12
121419,0.448,12,12
121475,0.440,12,12
121530,0.440,12,12
121585,0.448,12,12
121641,0.440,12,12
121696,0.432,12,12
121750,0.440,12,12
121805,0.448,12,12
121861,0.448,12,12
121917,0.448,12,12
121973,0.440,12,12
122028,0.456,12,12
122085,0.440,12,12
122140,0.432,12,12
122194,0.448,12,12
122250,0.448,12,12
122306,0.432,12,12
122360,0.448,12,12
122416,0.448,12,12
122472,0.448,12,12
122528,0.448,12,12
122584,0.448,12,12
122640,0.448,12,12
122696,0.440,12,12
122751,0.432,12,12
122805,0.448,12,12
122861,0.448,12,12
122917,0.424,12,12
122970,0.440,12,12
123025,0.448,12,12
123081,0.448,12,12
123137,0.448,12,12
123193,0.440,12,12
123248,0.448,12,12
123304,0.440,12,12
123359,0.440,12,12
123414,0.448,12,12
123470,0.432,12,12
123524,0.432,12,12
123578,0.440,12,12
123633,0.448,12,12
123689,0.440,12,12
123744,0.440,12,12
123799,0.440,12,12
123854,0.424,12,12
123907,0.440,12,12
123962,0.448,12,12
124018,0.424,12,12
124071,0.432,12,12
124125,0.448,12,12
124181,0.440,12,12
124236,0.440,12,12
124291,0.440,12,12
124346,0.440,12,12
124401,0.448,12,12
124457,0.448,12,12
124513,0.448,12,12
124569,0.432,12,12
124623,0.440,12,12
124678,0.440,12,12
124733,0.448,12,12
124789,0.448,12,12
124845,0.440,12,12
124900,0.248,12,12
124931,0.240,12,12
124961,0.416,12,12
125013,0.448,12,12
125069,0.440,12,12
125124,0.432,12,12
125178,0.440,12,12
125233,0.456,12,12
125290,0.448,12,12
125346,0.264,12,12
125379,0.216,12,12
125406,0.248,12,12
125437,0.608,12,12
125513,0.440,12,12
125568,0.448,12,12
125624,0.424,12,12
125677,0.432,12,12
125731,0.448,12,12
125787,0.440,12,12
125842,0.456,12,12
125899,0.448,12,12
125955,0.432,12,12
126009,0.440,12,12
126064,0.440,12,12
126119,0.440,12,12
126174,0.432,12,12
126228,0.456,12,12
126285,0.432,12,12
126339,0.448,12,12
126395,0.456,12,12
126452,0.432,12,12
126506,0.432,12,12
126560,0.440,12,12
126615,0.448,12,12
126671,0.440,12,12
126726,0.440,12,12
126781,0.440,12,12
126836,0.448,12,12
126892,0.448,12,12
126948,0.432,12,12
127002,0.448,12,12
127058,0.440,12,12
127113,0.464,12,12
127171,0.456,12,12
127228,0.456,12,12
127285,0.456,12,12
127342,0.456,12,12
127399,0.448,12,12
127455,0.456,12,12
127512,0.456,12,12
127569,0.448,12,12
127625,0.440,12,12
127680,0.456,12,12
127737,0.464,12,12
127795,0.448,12,12
127851,0.464,12,12
127909,0.464,12,12
127967,0.448,12,12
128023,0.456,12,12
128080,0.464,12,12
128138,0.440,12,12
128193,0.456,12,12
128250,0.448,12,12
128306,0.472,12,12
128365,0.456,12,12
128422,0.456,12,12
128479,0.456,12,12
128536,0.456,12,12
128593,0.456,12,12
128650,0.440,12,12
128705,0.456,12,12
128762,0.456,12,12
128819,0.472,12,12
128878,0.448,12,12
128934,0.232,12,12
128963,0.240,12,12
128993,0.432,12,12
129047,0.448,12,12
129103,0.464,12,12
129161,0.440,12,12
129216,0.448,12,12
129272,0.448,12,12
129328,0.456,12,12
129385,0.456,12,12
129442,0.456,12,12
129499,0.464,12,12
129557,0.456,12,12
129614,0.456,12,12
129671,0.448,12,12
129727,0.456,12,12
129784,0.456,12,12
129841,0.448,12,12
129897,0.448,12,12
129953,0.456,12,12
130010,0.456,12,12
130067,0.464,12,12
130125,0.456,12,12
130182,0.464,12,12
130240,0.440,12,12
130295,0.464,12,12
130353,0.448,12,12
130409,0.440,12,12
130464,0.448,12,12
130520,0.456,12,12
130577,0.464,12,12
130635,0.448,12,12
130691,0.456,12,12
130748,0.448,12,12
130804,0.440,12,12
130859,0.456,12,12
130916,0.448,12,12
130972,0.432,12,12
131026,0.448,12,12
131082,0.448,12,12
131138,0.456,12,12
131195,0.448,12,12
131251,0.448,12,12
131307,0.448,12,12
131363,0.448,12,12
131419,0.440,12,12
131474,0.424,12,12
131527,0.448,12,12
131583,0.440,12,12
131638,0.448,12,12
131694,0.440,12,12
131749,0.448,12,12
131805,0.432,12,12
131859,0.432,12,12
131913,0.440,12,12
131968,0.432,12,12
132022,0.432,12,12
132076,0.440,12,12
132131,0.440,12,12
