point,rri,ECGshift,PPGGshift
112547,0.448,13,13
112603,0.440,13,13
112658,0.448,13,13
112714,0.448,13,13
112770,0.440,13,13
112825,0.448,13,13
112881,0.440,13,13
112936,0.448,13,13
112992,0.440,13,13
113047,0.296,13,13
113084,0.424,13,13
113137,0.208,13,13
113163,0.288,13,13
113199,0.456,13,13
113256,0.440,13,13
113311,0.448,13,13
113367,0.536,13,13
113434,0.352,13,13
113478,0.520,13,13
113543,0.464,13,13
113601,0.440,13,13
113656,0.448,13,13
113712,0.448,13,13
113768,0.288,13,13
113804,0.440,13,13
113859,0.464,13,13
113917,0.464,13,13
113975,0.440,13,13
114030,0.448,13,13
114086,0.448,13,13
114142,0.448,13,13
114198,0.528,13,13
114264,0.344,13,13
114307,0.544,13,13
114375,0.440,13,13
114430,0.440,13,13
114485,0.448,13,13
114541,0.448,13,13
114597,0.288,13,13
114633,0.432,13,13
114687,0.480,13,13
114747,0.456,13,13
114804,0.440,13,13
114859,0.448,13,13
114915,0.448,13,13
114971,0.528,13,13
115037,0.464,13,13
115095,0.336,13,13
115137,0.544,13,13
115205,0.448,13,13
115261,0.440,13,13
115316,0.440,13,13
115371,0.456,13,13
115428,0.280,13,13
115463,0.432,13,13
115517,0.208,13,13
115543,0.288,13,13
115579,0.448,13,13
115635,0.432,13,13
115689,0.464,13,13
115747,0.448,13,13
115803,0.528,13,13
115869,0.448,13,13
115925,0.440,13,13
115980,0.448,13,13
116036,0.440,13,13
116091,0.440,13,13
116146,0.280,13,13
116181,0.520,13,13
116246,0.376,13,13
116293,0.192,13,13
116317,0.280,13,13
116352,0.472,13,13
116411,0.440,13,13
116466,0.440,13,13
116521,0.448,13,13
116577,0.536,13,13
116644,0.448,13,13
116700,0.448,13,13
116756,0.448,13,13
116812,0.448,13,13
116868,0.440,13,13
116923,0.448,13,13
116979,0.448,13,13
117035,0.440,13,13
117090,0.440,13,13
117145,0.456,13,13
117202,0.288,13,13
117238,0.432,13,13
117292,0.488,13,13
117353,0.448,13,13
117409,0.440,13,13
117464,0.448,13,13
117520,0.448,13,13
117576,0.448,13,13
117632,0.528,13,13
117698,0.448,13,13
117754,0.448,13,13
117810,0.264,13,13
117843,0.616,13,13
117920,0.448,13,13
117976,0.280,13,13
118011,0.448,13,13
118067,0.512,13,13
118131,0.432,13,13
118185,0.440,13,13
118240,0.456,13,13
118297,0.440,13,13
118352,0.536,13,13
118419,0.448,13,13
118475,0.448,13,13
118531,0.448,13,13
118587,0.456,13,13
118644,0.440,13,13
118699,0.448,13,13
118755,0.448,13,13
118811,0.360,13,13
118856,0.352,13,13
118900,0.200,13,13
118925,0.304,13,13
118963,0.448,13,13
119019,0.448,13,13
119075,0.440,13,13
119130,0.536,13,13
119197,0.440,13,13
119252,0.360,13,13
119297,0.536,13,13
119364,0.440,13,13
119419,0.448,13,13
119475,0.440,13,13
119530,0.456,13,13
119587,0.328,13,13
119628,0.384,13,13
119676,0.448,13,13
119732,0.504,13,13
119795,0.440,13,13
119850,0.448,13,13
119906,0.448,13,13
119962,0.536,13,13
120029,0.440,13,13
120084,0.456,13,13
120141,0.448,13,13
120197,0.448,13,13
120253,0.448,13,13
120309,0.448,13,13
120365,0.448,13,13
120421,0.440,13,13
120476,0.448,13,13
120532,0.440,13,13
120587,0.448,13,13
120643,0.448,13,13
120699,0.448,13,13
120755,0.440,13,13
120810,0.464,13,13
120868,0.280,13,13
120903,0.488,13,13
120964,0.448,13,13
121020,0.448,13,13
121076,0.456,13,13
121133,0.456,13,13
121190,0.520,13,13
121255,0.456,13,13
121312,0.456,13,13
121369,0.448,13,13
121425,0.432,13,13
