'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,-0.48900000,-0.05643045
112502,-0.49900000,-0.03083990
112503,-0.50950000,-0.02755906
112504,-0.51950000,-0.01640420
112505,-0.53500000,-0.00918635
112506,-0.53500000,0.00787402
112507,-0.54500000,0.01509186
112508,-0.55000000,0.02952756
112509,-0.54500000,0.03280840
112510,-0.54000000,0.03674541
112511,-0.52450000,0.05446194
112512,-0.50400000,0.06561680
112513,-0.47350000,0.07283465
112514,-0.44300000,0.07611549
112515,-0.39700000,0.09776903
112516,-0.35150000,0.10892388
112517,-0.30050000,0.11614173
112518,-0.23950000,0.11942257
112519,-0.17800000,0.11614173
112520,-0.11700000,0.10170604
112521,-0.05600000,0.07611549
112522,0.00000000,0.04724409
112523,0.05600000,0.03674541
112524,0.11200000,0.01837270
112525,0.16300000,0.00131234
112526,0.20900000,-0.00196850
112527,0.25500000,-0.00918635
112528,0.29050000,-0.00918635
112529,0.33100000,0.00131234
112530,0.36700000,-0.00918635
112531,0.39750000,0.00131234
112532,0.41800000,0.00131234
112533,0.43800000,0.00131234
112534,0.45850000,-0.00918635
112535,0.47400000,0.00131234
112536,0.48400000,-0.01312336
112537,0.48900000,-0.01312336
112538,0.49950000,-0.00918635
112539,0.49950000,-0.01312336
112540,0.49950000,-0.02034121
112541,0.48900000,-0.02755906
112542,0.48400000,-0.03477690
112543,0.46850000,-0.03083990
112544,0.45350000,-0.00918635
112545,0.43300000,-0.00918635
112546,0.40250000,-0.00918635
112547,0.37700000,0.02230971
112548,0.35650000,0.03280840
112549,0.32600000,0.02952756
112550,0.30050000,0.01509186
112551,0.28000000,0.00131234
112552,0.24450000,-0.01312336
112553,0.21900000,-0.04527559
112554,0.19350000,-0.09251969
112555,0.16800000,-0.11417323
112556,0.14250000,-0.11417323
112557,0.11200000,-0.11417323
112558,0.08650000,-0.10695538
112559,0.05600000,-0.09973753
112560,0.03050000,-0.10301837
112561,0.01050000,-0.09580052
112562,-0.01500000,0.01902887
112563,-0.04600000,0.23818898
112564,-0.06600000,0.59448819
112565,-0.09150000,0.79921260
112566,-0.10700000,0.51509186
112567,-0.13250000,0.05511811
112568,-0.15250000,-0.16076115
112569,-0.17300000,-0.19685039
112570,-0.18850000,-0.16469816
112571,-0.21400000,-0.13188976
112572,-0.22400000,-0.11417323
112573,-0.24950000,-0.11417323
112574,-0.25950000,-0.11417323
112575,-0.27000000,-0.11417323
112576,-0.29050000,-0.12139108
112577,-0.30550000,-0.10695538
112578,-0.31550000,-0.09973753
112579,-0.33100000,-0.09580052
112580,-0.34650000,-0.08858268
112581,-0.35650000,-0.09580052
112582,-0.37200000,-0.08858268
112583,-0.38700000,-0.06364829
112584,-0.40750000,-0.05971129
112585,-0.42250000,-0.05249344
112586,-0.43800000,-0.03083990
112587,-0.44300000,-0.03477690
112588,-0.45850000,-0.02755906
112589,-0.46850000,-0.01312336
112590,-0.47850000,0.00131234
112591,-0.48900000,0.00459318
112592,-0.49400000,0.02952756
112593,-0.49900000,0.03280840
112594,-0.48900000,0.03280840
112595,-0.48400000,0.04396325
112596,-0.46850000,0.07283465
112597,-0.43800000,0.07283465
112598,-0.40750000,0.06889764
112599,-0.37200000,0.07611549
112600,-0.32600000,0.10170604
112601,-0.27000000,0.11220472
112602,-0.22400000,0.11614173
112603,-0.16300000,0.10892388
112604,-0.10700000,0.09448819
112605,-0.05600000,0.06561680
112606,-0.00500000,0.04724409
112607,0.04600000,0.02230971
112608,0.09200000,0.00459318
112609,0.13250000,0.00131234
112610,0.17350000,-0.00590551
112611,0.20900000,-0.02034121
112612,0.22600000,-0.01312336
112613,0.25650000,-0.01312336
112614,0.28650000,-0.01312336
112615,0.31700000,-0.01312336
112616,0.33700000,-0.00590551
112617,0.36200000,-0.01312336
112618,0.37700000,-0.01312336
112619,0.38700000,-0.01312336
112620,0.40250000,-0.01312336
112621,0.39750000,-0.00918635
112622,0.39750000,-0.02755906
112623,0.40250000,-0.02755906
112624,0.38700000,-0.02755906
112625,0.37700000,-0.02755906
112626,0.35700000,-0.02755906
112627,0.34700000,-0.02755906
112628,0.32700000,-0.02034121
112629,0.30150000,-0.00590551
112630,0.27150000,-0.00590551
112631,0.24650000,0.02230971
112632,0.21600000,0.03280840
112633,0.18100000,0.02952756
112634,0.15600000,0.01837270
112635,0.11550000,0.00787402
112636,0.08550000,-0.00590551
112637,0.05000000,-0.05249344
112638,0.02500000,-0.10301837
112639,-0.00500000,-0.11417323
112640,-0.03550000,-0.11417323
112641,-0.06050000,-0.10695538
112642,-0.09050000,-0.09973753
112643,-0.12600000,-0.09973753
112644,-0.15100000,-0.10301837
112645,-0.18150000,-0.09251969
112646,-0.20650000,0.01181102
112647,-0.24150000,0.18766404
112648,-0.27200000,0.51902887
112649,-0.29200000,0.74934383
112650,-0.32200000,0.49737533
112651,-0.34750000,0.03346457
112652,-0.36750000,-0.17519685
112653,-0.38750000,-0.20078740
112654,-0.41800000,-0.16797900
112655,-0.43800000,-0.13188976
