'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,0.25850000,0.00434783
112502,0.25350000,0.00434783
112503,0.24400000,0.00434783
112504,0.23400000,0.00434783
112505,0.21950000,0.00434783
112506,0.20950000,0.00434783
112507,0.19500000,0.00434783
112508,0.18550000,0.00434783
112509,0.17550000,0.00434783
112510,0.16100000,0.00434783
112511,0.14650000,0.00434783
112512,0.13150000,0.00434783
112513,0.12200000,0.00434783
112514,0.10750000,0.00434783
112515,0.09250000,0.00434783
112516,0.08300000,0.00434783
112517,0.07300000,0.00434783
112518,0.05350000,0.00434783
112519,0.04400000,0.00434783
112520,0.02950000,0.00434783
112521,0.02450000,0.00434783
112522,0.01000000,0.00434783
112523,0.00000000,0.00434783
112524,-0.01450000,0.02608696
112525,-0.02450000,0.07391304
112526,-0.03400000,0.12173913
112527,-0.04400000,0.14565217
112528,-0.05850000,0.10869565
112529,-0.06350000,0.09782609
112530,-0.07300000,0.02608696
112531,-0.08300000,0.00434783
112532,-0.09750000,-0.01956522
112533,-0.10700000,-0.04347826
112534,-0.11700000,-0.04347826
112535,-0.12200000,-0.04347826
112536,-0.13150000,-0.04347826
112537,-0.13650000,-0.04347826
112538,-0.14600000,-0.04347826
112539,-0.15100000,-0.07826087
112540,-0.16550000,0.20434783
112541,-0.17050000,1.33695652
112542,-0.18050000,2.61304348
112543,-0.18500000,1.86086957
112544,-0.19500000,0.02608696
112545,-0.20000000,-0.31739130
112546,-0.20000000,-0.33043478
112547,-0.20950000,-0.26956522
112548,-0.21450000,-0.21086957
112549,-0.22400000,-0.18695652
112550,-0.22900000,-0.18695652
112551,-0.23400000,-0.18695652
112552,-0.23900000,-0.18695652
112553,-0.24850000,-0.13913043
112554,-0.25350000,-0.13913043
112555,-0.25850000,-0.13913043
112556,-0.26300000,-0.13913043
112557,-0.26300000,-0.13913043
112558,-0.26800000,-0.13913043
112559,-0.27300000,-0.09130435
112560,-0.27800000,-0.09130435
112561,-0.27800000,-0.09130435
112562,-0.28250000,-0.09130435
112563,-0.28250000,-0.09130435
112564,-0.28250000,-0.09130435
112565,-0.28250000,-0.04347826
112566,-0.28250000,-0.04347826
112567,-0.28250000,-0.04347826
112568,-0.27800000,0.00434783
112569,-0.27800000,0.00434783
112570,-0.26800000,0.00434783
112571,-0.26300000,0.00434783
112572,-0.24850000,0.00434783
112573,-0.23400000,0.05000000
112574,-0.21950000,0.05000000
112575,-0.19500000,0.05000000
112576,-0.16550000,0.05000000
112577,-0.14150000,0.05000000
112578,-0.11700000,0.02608696
112579,-0.08750000,0.00434783
112580,-0.05850000,0.00434783
112581,-0.03400000,0.00434783
112582,-0.00500000,0.00434783
112583,0.02450000,-0.04347826
112584,0.05350000,-0.04347826
112585,0.07800000,-0.04347826
112586,0.10250000,-0.04347826
112587,0.13150000,-0.04347826
112588,0.15600000,-0.05434783
112589,0.17550000,-0.09130435
112590,0.20000000,-0.09130435
112591,0.21450000,-0.09130435
112592,0.23400000,-0.09130435
112593,0.25350000,-0.09130435
112594,0.25850000,-0.09130435
112595,0.26800000,-0.09130435
112596,0.27300000,-0.09130435
112597,0.28750000,-0.04347826
112598,0.28750000,-0.04347826
112599,0.28750000,-0.04347826
112600,0.28750000,-0.03043478
112601,0.28300000,0.00434783
112602,0.27800000,0.00434783
112603,0.27300000,0.00434783
112604,0.25850000,0.00434783
112605,0.24850000,0.00434783
112606,0.23900000,0.00434783
112607,0.22900000,0.00434783
112608,0.21450000,0.00434783
112609,0.20500000,0.00434783
112610,0.19000000,0.00434783
112611,0.18050000,0.00434783
112612,0.16600000,0.00434783
112613,0.15100000,0.00434783
112614,0.13650000,0.00434783
112615,0.12700000,0.00434783
112616,0.10750000,0.00434783
112617,0.09750000,0.00434783
112618,0.08300000,0.00434783
112619,0.06850000,0.00434783
112620,0.05350000,0.00434783
112621,0.04400000,0.00434783
112622,0.02950000,0.00434783
112623,0.02450000,0.00434783
112624,0.01000000,0.00434783
