point,rri,ECGshift,PPGGshift
3600013,0.632,19,19
3600092,0.624,19,19
3600170,0.616,19,19
3600247,0.616,19,19
3600324,0.624,19,19
3600402,0.624,19,19
3600480,0.632,19,19
3600559,0.616,19,19
3600636,0.624,19,19
3600714,0.616,19,19
3600791,0.616,19,19
3600868,0.608,19,19
3600944,0.624,19,19
3601022,0.624,19,19
3601100,0.624,19,19
3601178,0.616,19,19
3601255,0.632,19,19
3601334,0.616,19,19
3601411,0.616,19,19
3601488,0.616,19,19
3601565,0.624,19,19
3601643,0.624,19,19
3601721,0.624,19,19
3601799,0.624,19,19
3601877,0.624,19,19
3601955,0.624,19,19
3602033,0.608,19,19
3602109,0.616,19,19
3602186,0.624,19,19
3602264,0.624,19,19
3602342,0.616,19,19
3602419,0.624,19,19
3602497,0.624,19,19
3602575,0.616,19,19
3602652,0.616,19,19
3602729,0.616,19,19
3602806,0.624,19,19
3602884,0.632,19,19
3602963,0.624,19,19
3603041,0.624,19,19
3603119,0.632,19,19
3603198,0.624,19,19
3603276,0.624,19,19
3603354,0.624,19,19
3603432,0.632,19,19
3603511,0.640,19,19
3603591,0.624,19,19
3603669,0.632,19,19
3603748,0.632,19,19
3603827,0.624,19,19
3603905,0.624,19,19
3603983,0.616,19,19
3604060,0.632,19,19
3604139,0.624,19,19
3604217,0.632,19,19
3604296,0.624,19,19
3604374,0.624,19,19
3604452,0.624,19,19
3604530,0.624,19,19
3604608,0.624,19,19
3604686,0.624,19,19
3604764,0.632,19,19
3604843,0.624,19,19
3604921,0.624,19,19
3604999,0.624,19,19
3605077,0.624,19,19
3605155,0.616,19,19
3605232,0.616,19,19
3605309,0.632,19,19
3605388,0.616,19,19
3605465,0.624,19,19
3605543,0.624,19,19
3605621,0.624,19,19
3605699,0.624,19,19
3605777,0.608,19,19
3605853,0.624,19,19
3605931,0.624,19,19
3606009,0.624,19,19
3606087,0.616,19,19
3606164,0.624,19,19
3606242,0.624,19,19
3606320,0.616,19,19
