point,rri,ECGshift,PPGGshift
112526,0.688,19,19
112612,0.688,19,19
112698,0.696,19,19
112785,0.704,19,19
112873,0.696,19,19
112960,0.688,19,19
113046,0.696,19,19
113133,0.696,19,19
113220,0.704,19,19
113308,0.696,19,19
113395,0.696,19,19
113482,0.680,19,19
113567,0.680,19,19
113652,0.688,19,19
113738,0.688,19,19
113824,0.680,19,19
113909,0.672,19,19
113993,0.680,19,19
114078,0.672,19,19
114162,0.680,19,19
114247,0.672,19,19
114331,0.672,19,19
114415,0.672,19,19
114499,0.672,19,19
114583,0.680,19,19
114668,0.680,19,19
114753,0.680,19,19
114838,0.680,19,19
114923,0.680,19,19
115008,0.688,19,19
115094,0.704,19,19
115182,0.696,19,19
115269,0.696,19,19
115356,0.704,19,19
115444,0.696,19,19
115531,0.704,19,19
115619,0.712,19,19
115708,0.704,19,19
115796,0.696,19,19
115883,0.704,19,19
115971,0.704,19,19
116059,0.720,19,19
116149,0.712,19,19
116238,0.704,19,19
116326,0.696,19,19
116413,0.696,19,19
116500,0.696,19,19
116587,0.688,19,19
116673,0.680,19,19
116758,0.680,19,19
116843,0.672,19,19
116927,0.680,19,19
117012,0.688,19,19
117098,0.696,19,19
117185,0.680,19,19
117270,0.688,19,19
117356,0.672,19,19
117440,0.688,19,19
117526,0.680,19,19
117611,0.688,19,19
117697,0.680,19,19
117782,0.680,19,19
117867,0.672,19,19
117951,0.680,19,19
118036,0.672,19,19
118120,0.672,19,19
118204,0.664,19,19
118287,0.672,19,19
118371,0.672,19,19
118455,0.672,19,19
118539,0.672,19,19
118623,0.664,19,19
118706,0.680,19,19
118791,0.672,19,19
118875,0.680,19,19
118960,0.680,19,19
119045,0.680,19,19
119130,0.672,19,19
119214,0.680,19,19
119299,0.680,19,19
119384,0.664,19,19
119467,0.680,19,19
119552,0.672,19,19
119636,0.672,19,19
119720,0.664,19,19
119803,0.680,19,19
119888,0.672,19,19
119972,0.664,19,19
120055,0.664,19,19
120138,0.672,19,19
120222,0.664,19,19
120305,0.672,19,19
120389,0.664,19,19
120472,0.656,19,19
120554,0.656,19,19
120636,0.664,19,19
120719,0.648,19,19
120800,0.656,19,19
120882,0.648,19,19
120963,0.648,19,19
121044,0.656,19,19
121126,0.656,19,19
121208,0.648,19,19
121289,0.648,19,19
121370,0.648,19,19
121451,0.640,19,19
121531,0.648,19,19
121612,0.648,19,19
121693,0.624,19,19
121771,0.672,19,19
121855,0.648,19,19
121936,0.640,19,19
122016,0.648,19,19
122097,0.632,19,19
122176,0.632,19,19
122255,0.640,19,19
122335,0.632,19,19
122414,0.624,19,19
122492,0.640,19,19
122572,0.640,19,19
122652,0.656,19,19
122734,0.696,19,19
122821,0.536,19,19
122888,1.864,19,19
123121,0.464,19,19
123179,1.432,19,19
123358,0.560,19,19
123428,0.296,19,19
123465,0.312,19,19
123504,0.640,19,19
123584,0.344,19,19
123627,0.280,19,19
123662,0.624,19,19
123740,0.624,19,19
123818,0.336,19,19
123860,0.272,19,19
123894,0.616,19,19
123971,0.352,19,19
124015,0.256,19,19
124047,0.344,19,19
124090,0.248,19,19
124121,0.600,19,19
124196,0.616,19,19
124273,0.376,19,19
124320,0.224,19,19
124348,0.312,19,19
124387,0.264,19,19
124420,0.536,19,19
124487,0.608,19,19
124563,0.424,19,19
124616,0.800,19,19
124716,0.584,19,19
124789,0.560,19,19
124859,0.336,19,19
124901,0.232,19,19
124930,0.568,19,19
125001,0.560,19,19
125071,0.560,19,19
125141,0.568,19,19
125212,0.560,19,19
125282,0.552,19,19
125351,0.520,19,19
125416,0.312,19,19
125455,0.256,19,19
125487,0.584,19,19
125560,0.552,19,19
125629,0.560,19,19
125699,0.552,19,19
125768,0.560,19,19
125838,0.552,19,19
125907,0.568,19,19
125978,0.560,19,19
126048,0.560,19,19
126118,0.568,19,19
126189,0.560,19,19
126259,0.568,19,19
126330,0.568,19,19
126401,0.568,19,19
126472,0.568,19,19
126543,0.576,19,19
126615,0.576,19,19
126687,0.576,19,19
126759,0.592,19,19
126833,0.584,19,19
126906,0.576,19,19
126978,0.608,19,19
127054,0.656,19,19
127136,1.600,19,19
127336,1.184,19,19
127484,0.560,19,19
127554,0.352,19,19
127598,0.680,19,19
127683,0.592,19,19
127757,0.568,19,19
127828,0.560,19,19
127898,0.560,19,19
127968,0.568,19,19
128039,0.544,19,19
128107,0.568,19,19
128178,0.560,19,19
128248,0.560,19,19
128318,0.560,19,19
128388,1.040,19,19
128518,0.584,19,19
128591,0.552,19,19
128660,0.568,19,19
128731,0.552,19,19
128800,0.424,19,19
128853,0.624,19,19
128931,0.344,19,19
128974,0.240,19,19
129004,1.064,19,19
129137,0.336,19,19
129179,0.328,19,19
129220,0.320,19,19
129260,0.304,19,19
129298,0.608,19,19
129374,0.600,19,19
129449,0.576,19,19
129521,0.360,19,19
129566,0.248,19,19
129597,0.592,19,19
129671,0.584,19,19
129744,0.584,19,19
129817,0.584,19,19
129890,0.384,19,19
129938,0.704,19,19
130026,0.616,19,19
130103,0.384,19,19
130151,0.688,19,19
130237,0.608,19,19
130313,0.568,19,19
130384,0.576,19,19
130456,0.576,19,19
130528,0.392,19,19
130577,0.680,19,19
130662,0.616,19,19
130739,0.576,19,19
130811,0.576,19,19
130883,0.592,19,19
130957,0.416,19,19
131009,0.696,19,19
131096,0.640,19,19
131176,0.608,19,19
131252,0.600,19,19
131327,0.608,19,19
131403,1.144,19,19
131546,0.688,19,19
131632,0.616,19,19
131709,0.624,19,19
131787,0.624,19,19
131865,0.640,19,19
131945,0.656,19,19
132027,0.624,19,19
132105,0.632,19,19
132184,0.640,19,19
132264,0.648,19,19
132345,0.616,19,19
132422,0.624,19,19
132500,0.376,19,19
132547,0.400,19,19
132597,0.336,19,19
132639,0.304,19,19
132677,0.672,19,19
132761,0.656,19,19
132843,0.344,19,19
132886,0.320,19,19
132926,0.328,19,19
132967,0.232,19,19
132996,0.624,19,19
133074,0.328,19,19
133115,0.240,19,19
133145,0.656,19,19
133227,0.576,19,19
133299,0.568,19,19
133370,0.360,19,19
133415,0.240,19,19
133445,0.336,19,19
133487,0.248,19,19
133518,0.560,19,19
133588,0.568,19,19
133659,0.584,19,19
133732,0.576,19,19
133804,0.552,19,19
133873,0.568,19,19
133944,0.360,19,19
133989,0.696,19,19
134076,0.600,19,19
134151,0.552,19,19
134220,0.560,19,19
134290,0.560,19,19
134360,0.576,19,19
134432,0.568,19,19
134503,0.592,19,19
134577,0.568,19,19
134648,0.584,19,19
134721,0.592,19,19
134795,1.128,19,19
134936,0.648,19,19
135017,0.616,19,19
135094,0.608,19,19
135170,0.624,19,19
135248,0.640,19,19
135328,0.624,19,19
135406,0.656,19,19
135488,0.632,19,19
135567,0.648,19,19
135648,0.648,19,19
135729,0.648,19,19
135810,0.656,19,19
135892,0.656,19,19
135974,0.656,19,19
136056,0.664,19,19
136139,0.656,19,19
136221,0.680,19,19
136306,0.672,19,19
136390,0.672,19,19
136474,0.664,19,19
136557,0.680,19,19
136642,0.672,19,19
136726,0.680,19,19
136811,0.712,19,19
136900,0.688,19,19
136986,0.688,19,19
137072,0.680,19,19
137157,0.696,19,19
137244,0.688,19,19
137330,0.696,19,19
137417,0.696,19,19
137504,0.688,19,19
137590,0.680,19,19
137675,0.696,19,19
137762,0.696,19,19
137849,0.688,19,19
137935,0.680,19,19
138020,0.680,19,19
138105,0.696,19,19
138192,0.672,19,19
138276,0.672,19,19
138360,0.672,19,19
138444,0.672,19,19
138528,0.664,19,19
138611,0.656,19,19
138693,0.656,19,19
138775,0.640,19,19
138855,0.648,19,19
138936,0.640,19,19
139016,0.640,19,19
139096,0.648,19,19
139177,0.640,19,19
139257,0.648,19,19
139338,0.648,19,19
139419,0.648,19,19
139500,0.640,19,19
139580,0.656,19,19
139662,0.672,19,19
139746,0.672,19,19
139830,0.656,19,19
139912,0.664,19,19
139995,0.672,19,19
140079,0.664,19,19
140162,0.656,19,19
140244,0.656,19,19
140326,0.648,19,19
140407,0.656,19,19
140489,0.656,19,19
140571,0.648,19,19
140652,0.664,19,19
140735,0.648,19,19
140816,0.664,19,19
140899,0.664,19,19
140982,0.664,19,19
141065,0.672,19,19
141149,0.656,19,19
141231,0.664,19,19
141314,0.656,19,19
141396,0.672,19,19
141480,0.672,19,19
141564,0.672,19,19
141648,0.664,19,19
141731,0.672,19,19
141815,0.664,19,19
141898,0.688,19,19
141984,0.680,19,19
142069,0.696,19,19
142156,0.672,19,19
142240,0.688,19,19
142326,0.688,19,19
142412,0.688,19,19
142498,0.688,19,19
142584,0.680,19,19
142669,0.672,19,19
142753,0.696,19,19
142840,0.696,19,19
142927,0.696,19,19
143014,0.688,19,19
143100,0.704,19,19
143188,0.712,19,19
143277,0.704,19,19
143365,0.720,19,19
143455,0.696,19,19
143542,0.688,19,19
143628,0.696,19,19
143715,0.696,19,19
143802,0.704,19,19
143890,0.696,19,19
143977,0.688,19,19
144063,0.696,19,19
144150,0.696,19,19
144237,0.696,19,19
144324,0.680,19,19
144409,0.680,19,19
144494,0.688,19,19
144580,0.680,19,19
144665,0.688,19,19
144751,0.688,19,19
144837,0.680,19,19
144922,0.672,19,19
145006,0.688,19,19
145092,0.680,19,19
145177,0.680,19,19
145262,0.696,19,19
145349,0.680,19,19
145434,0.696,19,19
145521,0.688,19,19
145607,0.688,19,19
145693,0.688,19,19
145779,0.680,19,19
145864,0.680,19,19
145949,0.672,19,19
146033,0.688,19,19
146119,0.680,19,19
146204,0.664,19,19
146287,0.680,19,19
146372,0.664,19,19
146455,0.664,19,19
146538,0.680,19,19
146623,0.672,19,19
146707,0.664,19,19
146790,0.648,19,19
146871,0.656,19,19
146953,0.664,19,19
147036,0.664,19,19
