point,rri,ECGshift,PPGGshift
112588,1.008,29,29
112714,0.960,29,29
112834,0.968,29,29
112955,0.960,29,29
113075,1.000,29,29
113200,0.952,29,29
113319,0.920,29,29
113434,0.952,29,29
113553,0.976,29,29
113675,0.960,29,29
113795,1.000,29,29
113920,1.032,29,29
114049,0.992,29,29
114173,0.968,29,29
114294,0.984,29,29
114417,1.008,29,29
114543,0.936,29,29
114660,0.984,29,29
114783,0.976,29,29
114905,0.976,29,29
115027,0.960,29,29
115147,0.928,29,29
115263,0.944,29,29
115381,0.968,29,29
115502,0.944,29,29
115620,0.984,29,29
115743,1.024,29,29
115871,0.968,29,29
115992,0.984,29,29
116115,1.000,29,29
116240,0.984,29,29
116363,0.976,29,29
116485,0.968,29,29
116606,0.976,29,29
116728,0.960,29,29
116848,0.960,29,29
116968,0.976,29,29
117090,0.944,29,29
117208,0.952,29,29
117327,0.944,29,29
117445,0.992,29,29
117569,0.976,29,29
117691,1.008,29,29
117817,0.968,29,29
117938,1.000,29,29
118063,0.992,29,29
118187,1.000,29,29
118312,0.952,29,29
118431,0.984,29,29
118554,0.968,29,29
118675,0.944,29,29
118793,0.976,29,29
118915,0.976,29,29
119037,0.944,29,29
119155,0.920,29,29
119270,0.976,29,29
119392,1.000,29,29
119517,0.968,29,29
119638,0.992,29,29
119762,0.992,29,29
119886,0.992,29,29
120010,0.984,29,29
120133,0.976,29,29
120255,0.976,29,29
120377,0.976,29,29
120499,0.992,29,29
120623,0.936,29,29
120740,1.000,29,29
120865,0.944,29,29
120983,0.920,29,29
121098,0.936,29,29
121215,1.024,29,29
121343,0.936,29,29
121460,1.040,29,29
121590,0.960,29,29
121710,1.016,29,29
121837,0.960,29,29
121957,1.008,29,29
122083,0.952,29,29
122202,1.000,29,29
122327,0.968,29,29
122448,0.984,29,29
122571,0.928,29,29
122687,0.952,29,29
122806,0.976,29,29
122928,0.944,29,29
123046,0.944,29,29
123164,1.024,29,29
123292,1.000,29,29
123417,1.024,29,29
123545,0.960,29,29
123665,1.016,29,29
123792,0.992,29,29
