'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,0.06500000,0.13408724
112502,0.17750000,0.08077544
112503,0.29000000,0.04523425
112504,0.39700000,0.01130856
112505,0.50350000,0.00323102
112506,0.58900000,0.00323102
112507,0.66300000,0.00323102
112508,0.71350000,0.02746365
112509,0.74900000,0.00323102
112510,0.76700000,0.00323102
112511,0.77000000,0.00323102
112512,0.75800000,0.02746365
112513,0.73450000,0.04523425
112514,0.70150000,0.03715670
112515,0.66050000,0.03715670
112516,0.61900000,0.02746365
112517,0.56550000,0.00323102
112518,0.50950000,0.00323102
112519,0.45300000,0.00323102
112520,0.39100000,-0.03231018
112521,0.32850000,-0.03231018
112522,0.26650000,-0.03231018
112523,0.20450000,-0.03231018
112524,0.14200000,-0.05008078
112525,0.08900000,-0.01453958
112526,0.02950000,0.00323102
112527,-0.02050000,0.05492730
112528,-0.06800000,0.36510501
112529,-0.10650000,0.47172859
112530,-0.14200000,0.09854604
112531,-0.17450000,0.01130856
112532,-0.19850000,-0.14701131
112533,-0.21900000,-0.19224556
112534,-0.23100000,-0.11147011
112535,-0.24000000,-0.09369952
112536,-0.24600000,-0.09369952
112537,-0.24850000,-0.10339257
112538,-0.25450000,-0.10339257
112539,-0.25150000,-0.10339257
112540,-0.30750000,-0.10339257
112541,-0.31050000,-0.09369952
112542,-0.30500000,-0.07592892
112543,-0.30500000,-0.07592892
112544,-0.30200000,-0.03231018
112545,-0.30200000,-0.05815832
112546,-0.29900000,-0.01453958
112547,-0.29600000,0.00323102
112548,-0.29600000,0.01130856
112549,-0.29300000,0.08077544
112550,-0.29300000,0.13408724
112551,-0.29300000,0.18739903
112552,-0.29900000,0.21486268
112553,-0.29600000,0.21486268
112554,-0.30200000,0.22294023
112555,-0.30750000,0.21486268
112556,-0.31050000,0.23263328
112557,-0.31350000,0.21486268
112558,-0.32250000,0.17932149
112559,-0.32850000,0.15185784
112560,-0.33450000,0.09046850
112561,-0.34050000,0.04523425
112562,-0.34600000,0.00323102
112563,-0.34900000,0.00323102
112564,-0.34900000,0.00323102
112565,-0.34900000,-0.03231018
112566,-0.34350000,-0.05008078
112567,-0.33150000,-0.03231018
112568,-0.31650000,0.00323102
112569,-0.29900000,0.00323102
112570,-0.27200000,0.00323102
112571,-0.23950000,0.00323102
112572,-0.20400000,0.00323102
112573,-0.16550000,0.00323102
112574,-0.13000000,-0.02261712
112575,-0.09450000,-0.03231018
112576,-0.06200000,-0.03231018
112577,-0.03550000,-0.03231018
112578,-0.01450000,-0.03231018
112579,-0.00250000,-0.03231018
112580,0.00600000,-0.03231018
112581,0.00600000,-0.03231018
112582,-0.00250000,-0.03231018
112583,-0.01450000,-0.03231018
112584,-0.03250000,-0.03231018
112585,-0.05300000,-0.05815832
112586,-0.08250000,-0.06785137
112587,-0.10950000,-0.06785137
112588,-0.14500000,-0.04038772
112589,-0.17450000,-0.03231018
112590,-0.20700000,-0.05008078
112591,-0.23650000,-0.05815832
112592,-0.27200000,-0.04038772
112593,-0.29600000,-0.06785137
112594,-0.31950000,-0.06785137
112595,-0.34050000,-0.05815832
112596,-0.36100000,-0.05008078
112597,-0.37300000,-0.05815832
112598,-0.38750000,-0.06785137
112599,-0.39050000,-0.06785137
112600,-0.39650000,-0.06785137
112601,-0.39950000,-0.06785137
112602,-0.39950000,-0.06785137
112603,-0.40250000,-0.06785137
112604,-0.39950000,-0.06785137
112605,-0.39950000,-0.06785137
112606,-0.39350000,-0.06785137
112607,-0.39050000,-0.06785137
112608,-0.38450000,-0.06785137
112609,-0.37900000,-0.05815832
112610,-0.37600000,-0.02261712
112611,-0.37000000,0.00323102
112612,-0.36700000,0.00323102
112613,-0.36400000,-0.02261712
112614,-0.36400000,-0.03231018
112615,-0.36100000,-0.05008078
112616,-0.35800000,-0.06785137
112617,-0.35500000,-0.06785137
112618,-0.35200000,-0.05815832
112619,-0.34900000,-0.06785137
112620,-0.34600000,-0.06785137
112621,-0.34600000,-0.06785137
112622,-0.34350000,-0.05815832
112623,-0.33750000,-0.03231018
112624,-0.34050000,-0.06785137
112625,-0.34050000,-0.06785137
112626,-0.34050000,-0.06785137
112627,-0.34350000,-0.02261712
112628,-0.34350000,0.02907916
112629,-0.34600000,0.27625202
112630,-0.34600000,0.63004847
112631,-0.35200000,0.40064620
112632,-0.35200000,0.00161551
112633,-0.35200000,-0.18255250
112634,-0.35200000,-0.25363489
112635,-0.35800000,-0.12924071
112636,-0.35800000,-0.07592892
112637,-0.35800000,-0.10339257
112638,-0.35800000,-0.10339257
112639,-0.36100000,-0.10339257
112640,-0.36400000,-0.10339257
112641,-0.36400000,-0.10339257
112642,-0.36400000,-0.07592892
112643,-0.36400000,-0.06785137
112644,-0.36700000,-0.06785137
112645,-0.36700000,-0.06785137
112646,-0.37000000,-0.06785137
112647,-0.37000000,-0.05815832
112648,-0.37000000,-0.03231018
112649,-0.37000000,-0.00484653
112650,-0.37000000,0.05492730
112651,-0.37000000,0.07269790
112652,-0.37300000,0.07269790
112653,-0.37000000,0.07269790
112654,-0.36700000,0.10823910
112655,-0.36700000,0.15185784
112656,-0.36400000,0.17932149
112657,-0.35200000,0.18739903
112658,-0.34050000,0.21486268
112659,-0.31950000,0.23263328
112660,-0.28400000,0.25040388
112661,-0.23950000,0.25040388
112662,-0.18050000,0.25040388
112663,-0.10650000,0.22294023
112664,-0.01750000,0.17932149
112665,0.08300000,0.09854604
112666,0.18950000,0.04523425
112667,0.30500000,0.01130856
112668,0.40900000,0.00323102
112669,0.50950000,0.01938611
112670,0.60150000,0.01130856
112671,0.66950000,0.00323102
112672,0.72550000,-0.02261712
112673,0.76700000,-0.03231018
112674,0.79100000,-0.03231018
112675,0.79950000,-0.03231018
112676,0.79100000,-0.03231018
112677,0.77900000,-0.03231018
112678,0.74950000,-0.03231018
112679,0.71400000,0.00323102
112680,0.67250000,-0.00484653
112681,0.62800000,0.00323102
