point,rri,ECGshift,PPGGshift
112500,0.424,17,17
112553,0.448,17,17
112609,0.464,17,17
112667,0.456,17,17
112724,0.440,17,17
112779,0.456,17,17
112836,0.456,17,17
112893,0.456,17,17
112950,0.432,17,17
113004,0.456,17,17
113061,0.280,17,17
113096,1.152,17,17
113240,0.200,17,17
113265,0.208,17,17
113291,0.792,17,17
113390,0.536,17,17
113457,0.456,17,17
113514,0.456,17,17
113571,0.456,17,17
113628,0.440,17,17
113683,0.464,17,17
113741,0.456,17,17
113798,0.464,17,17
113856,0.392,17,17
113905,0.512,17,17
113969,0.456,17,17
114026,0.456,17,17
114083,0.464,17,17
114141,0.464,17,17
114199,0.448,17,17
114255,0.440,17,17
114310,0.464,17,17
114368,0.464,17,17
114426,0.440,17,17
114481,0.456,17,17
114538,0.456,17,17
114595,0.472,17,17
114654,0.456,17,17
114711,0.448,17,17
114767,0.456,17,17
114824,0.448,17,17
114880,0.480,17,17
114940,0.464,17,17
114998,0.360,17,17
115043,0.528,17,17
115109,0.456,17,17
115166,0.456,17,17
115223,0.464,17,17
115281,0.424,17,17
115334,0.472,17,17
115393,0.504,17,17
115456,0.392,17,17
115505,0.464,17,17
115563,0.448,17,17
115619,0.440,17,17
115674,0.464,17,17
115732,0.464,17,17
115790,0.464,17,17
115848,0.456,17,17
115905,0.424,17,17
115958,0.464,17,17
116016,0.456,17,17
116073,0.440,17,17
116128,0.456,17,17
116185,0.448,17,17
116241,0.456,17,17
116298,0.456,17,17
116355,0.456,17,17
116412,0.440,17,17
116467,0.464,17,17
116525,0.456,17,17
116582,0.440,17,17
116637,0.464,17,17
116695,0.456,17,17
116752,0.480,17,17
116812,0.456,17,17
116869,0.904,17,17
116982,0.400,17,17
117032,0.512,17,17
117096,0.464,17,17
117154,0.456,17,17
117211,0.456,17,17
117268,0.448,17,17
117324,0.472,17,17
117383,0.432,17,17
117437,0.440,17,17
117492,0.416,17,17
117544,0.368,17,17
117590,0.568,17,17
117661,0.856,17,17
117768,0.976,17,17
117890,0.264,17,17
117923,0.232,17,17
117952,0.360,17,17
117997,0.280,17,17
118032,0.272,17,17
118066,0.448,17,17
118122,0.448,17,17
118178,0.440,17,17
118233,0.464,17,17
118291,0.504,17,17
118354,0.408,17,17
118405,0.440,17,17
118460,0.256,17,17
118492,0.192,17,17
118516,0.360,17,17
118561,0.568,17,17
118632,0.504,17,17
118695,0.408,17,17
118746,0.432,17,17
118800,0.448,17,17
118856,0.496,17,17
118918,0.408,17,17
118969,0.448,17,17
119025,0.480,17,17
119085,0.440,17,17
119140,0.448,17,17
119196,0.456,17,17
119253,0.456,17,17
119310,0.472,17,17
119369,0.448,17,17
119425,0.384,17,17
119473,0.512,17,17
119537,0.368,17,17
119583,0.464,17,17
119641,0.432,17,17
119695,0.800,17,17
119795,0.496,17,17
119857,0.448,17,17
119913,1.464,17,17
120096,0.552,17,17
120165,0.888,17,17
120276,0.448,17,17
120332,0.448,17,17
120388,0.456,17,17
120445,0.456,17,17
120502,0.464,17,17
120560,0.456,17,17
120617,0.440,17,17
120672,0.456,17,17
120729,0.464,17,17
120787,0.456,17,17
120844,0.448,17,17
120900,0.472,17,17
120959,0.400,17,17
121009,0.504,17,17
121072,0.456,17,17
121129,0.368,17,17
121175,0.480,17,17
121235,0.632,17,17
121314,0.336,17,17
121356,0.448,17,17
121412,0.464,17,17
121470,0.360,17,17
121515,0.536,17,17
121582,0.296,17,17
121619,0.176,17,17
121641,0.448,17,17
121697,0.248,17,17
121728,0.224,17,17
121756,0.440,17,17
121811,0.392,17,17
121860,0.328,17,17
121901,0.680,17,17
121986,0.416,17,17
122038,0.408,17,17
122089,0.496,17,17
122151,0.440,17,17
122206,0.456,17,17
122263,0.464,17,17
122321,0.256,17,17
122353,0.176,17,17
122375,0.456,17,17
122432,0.448,17,17
122488,0.464,17,17
122546,0.448,17,17
122602,0.456,17,17
122659,0.448,17,17
122715,0.464,17,17
122773,0.464,17,17
122831,0.440,17,17
122886,0.472,17,17
122945,0.464,17,17
123003,0.200,17,17
123028,0.216,17,17
123055,0.512,17,17
123119,0.600,17,17
123194,0.824,17,17
123297,0.168,17,17
123318,0.232,17,17
123347,1.304,17,17
123510,0.496,17,17
123572,0.424,17,17
123625,0.448,17,17
123681,0.472,17,17
123740,0.448,17,17
123796,0.424,17,17
123849,0.272,17,17
123883,0.768,17,17
123979,0.336,17,17
124021,0.896,17,17
124133,0.352,17,17
124177,0.528,17,17
124243,0.464,17,17
124301,0.456,17,17
124358,0.448,17,17
124414,0.408,17,17
124465,0.488,17,17
124526,0.456,17,17
124583,0.464,17,17
124641,0.456,17,17
124698,0.440,17,17
124753,0.448,17,17
124809,0.464,17,17
124867,0.456,17,17
124924,0.424,17,17
124977,0.504,17,17
125040,0.448,17,17
125096,0.448,17,17
125152,0.456,17,17
125209,0.464,17,17
125267,0.472,17,17
125326,0.464,17,17
125384,0.456,17,17
125441,0.384,17,17
125489,0.520,17,17
125554,0.456,17,17
125611,0.464,17,17
125669,0.480,17,17
125729,0.464,17,17
125787,0.456,17,17
125844,0.448,17,17
125900,0.472,17,17
125959,0.464,17,17
126017,0.464,17,17
126075,0.432,17,17
126129,0.512,17,17
126193,0.464,17,17
126251,0.464,17,17
126309,0.456,17,17
126366,0.472,17,17
126425,0.464,17,17
126483,0.464,17,17
126541,0.480,17,17
126601,0.480,17,17
126661,0.456,17,17
126718,0.456,17,17
126775,0.472,17,17
126834,0.456,17,17
126891,0.472,17,17
126950,0.472,17,17
127009,0.464,17,17
127067,0.488,17,17
127128,0.472,17,17
127187,0.464,17,17
127245,0.448,17,17
127301,0.472,17,17
127360,0.480,17,17
127420,0.424,17,17
127473,0.504,17,17
127536,0.488,17,17
127597,0.480,17,17
127657,0.472,17,17
127716,0.464,17,17
127774,0.456,17,17
127831,0.472,17,17
127890,0.472,17,17
127949,0.472,17,17
128008,0.472,17,17
128067,0.448,17,17
128123,0.432,17,17
128177,0.496,17,17
128239,0.456,17,17
128296,0.488,17,17
128357,0.296,17,17
128394,0.624,17,17
128472,0.448,17,17
128528,0.464,17,17
128586,0.384,17,17
128634,0.520,17,17
128699,0.472,17,17
128758,0.464,17,17
128816,0.456,17,17
128873,0.448,17,17
128929,0.456,17,17
128986,0.464,17,17
129044,0.456,17,17
129101,0.456,17,17
129158,0.472,17,17
129217,0.384,17,17
129265,0.520,17,17
129330,0.448,17,17
129386,0.464,17,17
129444,0.464,17,17
129502,0.440,17,17
129557,0.456,17,17
129614,0.456,17,17
129671,0.464,17,17
129729,0.456,17,17
129786,0.440,17,17
129841,0.464,17,17
129899,0.464,17,17
129957,0.456,17,17
130014,0.736,17,17
130106,0.184,17,17
130129,0.952,17,17
130248,0.328,17,17
130289,0.976,17,17
130411,0.448,17,17
130467,0.368,17,17
130513,0.312,17,17
130552,0.704,17,17
130640,0.448,17,17
130696,0.456,17,17
130753,0.448,17,17
130809,0.904,17,17
130922,0.440,17,17
130977,0.464,17,17
131035,0.464,17,17
131093,0.448,17,17
131149,0.880,17,17
131259,0.472,17,17
131318,0.440,17,17
131373,0.312,17,17
131412,0.200,17,17
131437,0.408,17,17
131488,0.384,17,17
131536,0.536,17,17
131603,0.432,17,17
131657,0.456,17,17
131714,0.456,17,17
131771,0.456,17,17
131828,0.448,17,17
131884,0.456,17,17
131941,0.456,17,17
131998,0.456,17,17
132055,0.464,17,17
132113,0.456,17,17
132170,0.440,17,17
132225,0.456,17,17
132282,0.456,17,17
132339,0.456,17,17
132396,0.464,17,17
132454,0.456,17,17
132511,0.448,17,17
132567,0.456,17,17
132624,0.464,17,17
132682,0.464,17,17
132740,0.456,17,17
132797,0.416,17,17
132849,0.488,17,17
132910,0.464,17,17
132968,0.472,17,17
133027,0.448,17,17
133083,0.456,17,17
133140,0.448,17,17
133196,0.472,17,17
133255,0.456,17,17
133312,0.464,17,17
133370,0.440,17,17
133425,0.496,17,17
133487,0.480,17,17
133547,0.416,17,17
133599,0.488,17,17
133660,0.464,17,17
133718,0.464,17,17
133776,0.472,17,17
133835,0.480,17,17
133895,0.472,17,17
133954,0.464,17,17
134012,0.488,17,17
134073,0.456,17,17
134130,0.480,17,17
134190,0.480,17,17
134250,0.488,17,17
134311,0.448,17,17
134367,0.464,17,17
134425,0.472,17,17
134484,0.464,17,17
134542,0.472,17,17
134601,0.480,17,17
134661,0.480,17,17
134721,0.472,17,17
134780,0.456,17,17
134837,0.496,17,17
134899,0.472,17,17
134958,0.488,17,17
135019,0.448,17,17
135075,0.472,17,17
135134,0.472,17,17
135193,0.480,17,17
135253,0.472,17,17
135312,0.488,17,17
135373,0.472,17,17
135432,0.488,17,17
135493,0.480,17,17
135553,0.456,17,17
135610,0.464,17,17
135668,0.472,17,17
135727,0.472,17,17
135786,0.472,17,17
135845,0.480,17,17
135905,0.464,17,17
135963,0.488,17,17
136024,0.480,17,17
136084,0.416,17,17
136136,0.512,17,17
136200,0.472,17,17
136259,0.472,17,17
136318,0.480,17,17
136378,0.440,17,17
136433,0.512,17,17
136497,0.488,17,17
136558,0.480,17,17
136618,0.472,17,17
136677,0.464,17,17
136735,0.464,17,17
136793,0.480,17,17
136853,0.480,17,17
136913,0.472,17,17
136972,0.456,17,17
137029,0.480,17,17
137089,0.456,17,17
137146,0.312,17,17
137185,0.640,17,17
137265,0.432,17,17
137319,0.480,17,17
137379,0.272,17,17
137413,0.200,17,17
137438,1.120,17,17
137578,0.528,17,17
137644,0.184,17,17
137667,0.344,17,17
137710,0.592,17,17
137784,0.432,17,17
137838,0.488,17,17
137899,0.456,17,17
137956,0.456,17,17
138013,0.464,17,17
138071,0.464,17,17
138129,0.464,17,17
138187,0.448,17,17
138243,0.456,17,17
138300,0.464,17,17
138358,0.472,17,17
138417,0.448,17,17
138473,0.464,17,17
138531,0.464,17,17
138589,0.456,17,17
138646,0.456,17,17
138703,0.456,17,17
138760,0.472,17,17
138819,0.456,17,17
138876,0.424,17,17
138929,0.480,17,17
138989,0.464,17,17
139047,0.456,17,17
139104,0.472,17,17
139163,0.456,17,17
139220,0.448,17,17
139276,0.456,17,17
139333,0.472,17,17
139392,0.456,17,17
139449,0.448,17,17
139505,0.456,17,17
