point,rri,ECGshift,PPGGshift
112534,0.536,23,23
112601,0.560,23,23
112671,0.552,23,23
112740,0.600,23,23
112815,0.568,23,23
112886,0.560,23,23
112956,0.584,23,23
113029,0.536,23,23
113096,0.560,23,23
113166,0.560,23,23
113236,0.584,23,23
113309,0.568,23,23
113380,0.544,23,23
113448,0.576,23,23
113520,0.552,23,23
113589,0.576,23,23
113661,0.552,23,23
113730,0.568,23,23
113801,0.528,23,23
113867,0.584,23,23
113940,0.584,23,23
114013,0.536,23,23
114080,0.584,23,23
114153,0.552,23,23
114222,0.576,23,23
114294,0.568,23,23
114365,0.560,23,23
114435,0.560,23,23
114505,0.528,23,23
114571,0.624,23,23
114649,0.528,23,23
114715,0.584,23,23
114788,0.552,23,23
114857,0.576,23,23
114929,0.568,23,23
115000,0.568,23,23
115071,0.552,23,23
115140,0.576,23,23
115212,0.552,23,23
115281,0.560,23,23
115351,0.584,23,23
115424,0.552,23,23
115493,0.560,23,23
115563,0.584,23,23
115636,0.584,23,23
115709,0.536,23,23
115776,0.544,23,23
115844,0.592,23,23
115918,0.584,23,23
115991,0.552,23,23
116060,0.560,23,23
116130,0.576,23,23
116202,0.568,23,23
116273,0.568,23,23
116344,0.560,23,23
116414,0.584,23,23
116487,0.544,23,23
116555,0.576,23,23
116627,0.584,23,23
116700,0.536,23,23
116767,0.616,23,23
116844,0.552,23,23
116913,0.560,23,23
116983,0.584,23,23
117056,0.568,23,23
117127,0.592,23,23
117201,0.560,23,23
117271,0.576,23,23
117343,0.568,23,23
117414,0.576,23,23
117486,0.552,23,23
117555,0.600,23,23
117630,0.568,23,23
117701,0.560,23,23
117771,0.584,23,23
117844,0.552,23,23
117913,0.576,23,23
117985,0.576,23,23
118057,0.560,23,23
118127,0.568,23,23
118198,0.568,23,23
118269,0.568,23,23
118340,0.560,23,23
118410,0.520,23,23
118475,0.592,23,23
118549,0.576,23,23
118621,0.560,23,23
118691,0.552,23,23
118760,0.560,23,23
118830,0.544,23,23
118898,0.536,23,23
118965,0.592,23,23
119039,0.560,23,23
119109,0.552,23,23
119178,0.536,23,23
119245,0.576,23,23
119317,0.520,23,23
119382,0.584,23,23
119455,0.560,23,23
119525,0.560,23,23
119595,0.544,23,23
119663,0.568,23,23
119734,0.552,23,23
119803,0.576,23,23
119875,0.536,23,23
119942,0.536,23,23
120009,0.600,23,23
120084,0.568,23,23
120155,0.560,23,23
120225,0.536,23,23
120292,0.552,23,23
120361,0.568,23,23
120432,0.576,23,23
120504,0.536,23,23
120571,0.536,23,23
120638,0.600,23,23
120713,0.528,23,23
120779,0.576,23,23
120851,0.576,23,23
120923,0.528,23,23
120989,0.576,23,23
121061,0.568,23,23
121132,0.552,23,23
121201,0.552,23,23
121270,0.560,23,23
121340,0.552,23,23
121409,0.552,23,23
121478,0.576,23,23
121550,0.552,23,23
121619,0.552,23,23
121688,0.560,23,23
121758,0.576,23,23
121830,0.560,23,23
121900,0.544,23,23
121968,0.576,23,23
122040,0.552,23,23
122109,0.568,23,23
122180,0.560,23,23
122250,0.560,23,23
122320,0.536,23,23
122387,0.584,23,23
122460,0.552,23,23
122529,0.568,23,23
122600,0.552,23,23
122669,0.576,23,23
122741,0.544,23,23
122809,0.560,23,23
122879,0.568,23,23
