point,rri,ECGshift,PPGGshift
112510,0.608,15,15
112586,0.624,15,15
112664,0.608,15,15
112740,0.600,15,15
112815,0.600,15,15
112890,0.608,15,15
112966,0.608,15,15
113042,0.608,15,15
113118,0.616,15,15
113195,0.600,15,15
113270,0.608,15,15
113346,0.600,15,15
113421,0.608,15,15
113497,0.608,15,15
113573,0.616,15,15
113650,0.592,15,15
113724,0.600,15,15
113799,0.600,15,15
113874,0.600,15,15
113949,0.608,15,15
114025,0.600,15,15
114100,0.608,15,15
114176,0.608,15,15
114252,0.592,15,15
114326,0.600,15,15
114401,0.608,15,15
114477,0.600,15,15
114552,0.616,15,15
114629,0.600,15,15
114704,0.600,15,15
114779,0.608,15,15
114855,0.600,15,15
114930,0.616,15,15
115007,0.592,15,15
115081,0.624,15,15
115159,0.592,15,15
115233,0.608,15,15
115309,0.608,15,15
115385,0.608,15,15
115461,0.600,15,15
115536,0.608,15,15
115612,0.616,15,15
115689,0.600,15,15
115764,0.600,15,15
115839,0.600,15,15
115914,0.608,15,15
115990,0.608,15,15
116066,0.616,15,15
116143,0.600,15,15
116218,0.600,15,15
116293,0.608,15,15
116369,0.608,15,15
116445,0.616,15,15
116522,0.616,15,15
116599,0.608,15,15
116675,0.600,15,15
116750,0.608,15,15
116826,0.608,15,15
116902,0.608,15,15
116978,0.616,15,15
117055,0.576,15,15
117127,0.624,15,15
117205,0.600,15,15
117280,0.608,15,15
117356,0.600,15,15
117431,0.608,15,15
117507,0.544,15,15
117575,0.656,15,15
117657,0.592,15,15
117731,0.600,15,15
117806,0.592,15,15
117880,0.600,15,15
117955,0.592,15,15
118029,0.592,15,15
118103,0.600,15,15
118178,0.600,15,15
118253,0.608,15,15
118329,0.608,15,15
118405,0.600,15,15
118480,0.600,15,15
118555,0.600,15,15
118630,0.600,15,15
118705,0.608,15,15
118781,0.592,15,15
118855,0.616,15,15
118932,0.600,15,15
119007,0.608,15,15
119083,0.600,15,15
119158,0.608,15,15
119234,0.552,15,15
119303,0.664,15,15
119386,0.600,15,15
119461,0.600,15,15
119536,0.600,15,15
119611,0.608,15,15
119687,0.616,15,15
119764,0.592,15,15
119838,0.600,15,15
119913,0.608,15,15
119989,0.600,15,15
120064,0.616,15,15
120141,0.608,15,15
120217,0.608,15,15
120293,0.600,15,15
120368,0.600,15,15
120443,0.616,15,15
120520,0.600,15,15
120595,0.600,15,15
120670,0.600,15,15
120745,0.600,15,15
120820,0.608,15,15
120896,0.568,15,15
120967,0.648,15,15
121048,0.608,15,15
121124,0.616,15,15
121201,0.608,15,15
121277,0.616,15,15
121354,0.616,15,15
121431,0.592,15,15
121505,0.624,15,15
121583,0.608,15,15
121659,0.616,15,15
121736,0.624,15,15
121814,0.624,15,15
121892,0.616,15,15
121969,0.608,15,15
122045,0.608,15,15
122121,0.624,15,15
122199,0.640,15,15
122279,0.616,15,15
122356,0.616,15,15
122433,0.608,15,15
122509,0.624,15,15
