point,rri,ECGshift,PPGGshift
112548,0.472,18,18
112639,0.488,18,18
112734,0.472,18,18
112826,0.472,18,18
112918,0.480,18,18
113011,0.472,18,18
113103,0.472,18,18
113196,0.472,18,18
113289,0.472,18,18
113381,0.480,18,18
113474,0.480,18,18
113567,0.480,18,18
113660,0.480,18,18
113752,0.480,18,18
113846,0.472,18,18
113938,0.480,18,18
114031,0.472,18,18
114124,0.480,18,18
114217,0.480,18,18
114310,0.480,18,18
114403,0.480,18,18
114496,0.472,18,18
114589,0.472,18,18
114682,0.464,18,18
114774,0.472,18,18
114867,0.472,18,18
114960,0.480,18,18
115054,0.472,18,18
115146,0.472,18,18
115239,0.472,18,18
115331,0.480,18,18
115425,0.472,18,18
115517,0.480,18,18
115610,0.480,18,18
115703,0.480,18,18
115796,0.472,18,18
115889,0.472,18,18
115981,0.480,18,18
116074,0.472,18,18
116167,0.472,18,18
116259,0.480,18,18
116353,0.472,18,18
116444,0.488,18,18
116539,0.472,18,18
116631,0.480,18,18
116724,0.480,18,18
116816,0.480,18,18
116909,0.472,18,18
117002,0.472,18,18
117095,0.472,18,18
117188,0.480,18,18
117281,0.480,18,18
117374,0.472,18,18
117466,0.480,18,18
117559,0.480,18,18
117651,0.480,18,18
117745,0.472,18,18
117838,0.480,18,18
117930,0.480,18,18
118023,0.480,18,18
118116,0.472,18,18
118208,0.480,18,18
118301,0.472,18,18
118393,0.480,18,18
118486,0.472,18,18
118579,0.480,18,18
118671,0.488,18,18
118765,0.472,18,18
118857,0.472,18,18
118950,0.472,18,18
119043,0.472,18,18
119135,0.480,18,18
119228,0.472,18,18
119321,0.480,18,18
119414,0.480,18,18
119507,0.480,18,18
119600,0.480,18,18
119693,0.480,18,18
119786,0.472,18,18
119878,0.480,18,18
119971,0.480,18,18
120065,0.472,18,18
120158,0.480,18,18
120251,0.472,18,18
120344,0.472,18,18
120437,0.472,18,18
120530,0.472,18,18
120623,0.472,18,18
120715,0.488,18,18
120809,0.480,18,18
120902,0.480,18,18
120995,0.480,18,18
121088,0.480,18,18
121181,0.472,18,18
121273,0.480,18,18
121366,0.480,18,18
121459,0.480,18,18
121552,0.488,18,18
121646,0.472,18,18
121739,0.472,18,18
121832,0.480,18,18
121925,0.480,18,18
122018,0.480,18,18
122110,0.480,18,18
122203,0.488,18,18
122297,0.480,18,18
122390,0.480,18,18
122483,0.480,18,18
122576,0.480,18,18
122669,0.472,18,18
122761,0.480,18,18
122854,0.480,18,18
122947,0.480,18,18
123041,0.480,18,18
123134,0.480,18,18
123227,0.480,18,18
123320,0.472,18,18
123413,0.472,18,18
123505,0.480,18,18
123598,0.472,18,18
123691,0.488,18,18
123785,0.480,18,18
123878,0.480,18,18
123971,0.472,18,18
124063,0.480,18,18
124156,0.480,18,18
124249,0.472,18,18
124341,0.480,18,18
124435,0.480,18,18
124528,0.480,18,18
124621,0.480,18,18
124714,0.480,18,18
124807,0.472,18,18
124899,0.472,18,18
124992,0.472,18,18
125085,0.480,18,18
125178,0.480,18,18
125271,0.480,18,18
125364,0.480,18,18
125457,0.480,18,18
125550,0.480,18,18
125643,0.480,18,18
125736,0.480,18,18
125829,0.480,18,18
125922,0.480,18,18
126016,0.472,18,18
126109,0.472,18,18
126202,0.472,18,18
126295,0.472,18,18
126387,0.472,18,18
126480,0.480,18,18
126573,0.480,18,18
126666,0.480,18,18
126760,0.472,18,18
126853,0.472,18,18
126946,0.472,18,18
127039,0.472,18,18
127131,0.480,18,18
127224,0.480,18,18
127318,0.472,18,18
127410,0.488,18,18
127505,0.472,18,18
127597,0.480,18,18
127690,0.480,18,18
127783,0.480,18,18
127876,0.472,18,18
127969,0.480,18,18
128062,0.480,18,18
128155,0.480,18,18
128248,0.480,18,18
128341,0.480,18,18
128435,0.472,18,18
128527,0.480,18,18
128620,0.480,18,18
128713,0.472,18,18
128807,0.480,18,18
128900,0.480,18,18
128993,0.480,18,18
129086,0.480,18,18
129179,0.480,18,18
