'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112501,-0.45700000,0.02250000
112502,-0.46250000,0.01150000
112503,-0.46650000,0.03050000
112504,-0.47200000,0.04150000
112505,-0.47850000,0.08000000
112506,-0.48400000,0.06650000
112507,-0.49050000,0.00900000
112508,-0.49700000,-0.05400000
112509,-0.50350000,-0.13050000
112510,-0.51400000,-0.21550000
112511,-0.52150000,-0.24850000
112512,-0.52600000,-0.25700000
112513,-0.53150000,-0.22650000
112514,-0.53700000,-0.22100000
112515,-0.54150000,-0.22400000
112516,-0.54550000,-0.22650000
112517,-0.55000000,-0.18550000
112518,-0.55450000,-0.10600000
112519,-0.55900000,-0.05100000
112520,-0.56200000,-0.00150000
112521,-0.56750000,0.00350000
112522,-0.56950000,0.00850000
112523,-0.57300000,0.00350000
112524,-0.57750000,0.01150000
112525,-0.57950000,0.00350000
112526,-0.58300000,0.01400000
112527,-0.58700000,0.00350000
112528,-0.59050000,0.01150000
112529,-0.59250000,0.00100000
112530,-0.59600000,0.01150000
112531,-0.59800000,0.00350000
112532,-0.59900000,0.01400000
112533,-0.59700000,0.00350000
112534,-0.58850000,0.01700000
112535,-0.57100000,0.01400000
112536,-0.54350000,0.01950000
112537,-0.50300000,0.01700000
112538,-0.44950000,0.02800000
112539,-0.38250000,0.03050000
112540,-0.30500000,0.04150000
112541,-0.21650000,0.04700000
112542,-0.12450000,0.05000000
112543,-0.03250000,0.06100000
112544,0.05700000,0.06350000
112545,0.13800000,0.07450000
112546,0.20800000,0.07200000
112547,0.26500000,0.07750000
112548,0.30950000,0.07200000
112549,0.34250000,0.07450000
112550,0.36100000,0.06650000
112551,0.37100000,0.06350000
112552,0.36850000,0.04150000
112553,0.36200000,0.04450000
112554,0.34700000,0.02500000
112555,0.32700000,0.03350000
112556,0.30300000,0.01400000
112557,0.27700000,0.01700000
112558,0.24500000,0.00350000
112559,0.21100000,0.00850000
112560,0.17500000,0.00350000
112561,0.13700000,0.00600000
112562,0.09400000,0.00100000
112563,0.05050000,0.00350000
112564,0.00450000,0.00350000
112565,-0.04450000,0.00100000
112566,-0.09400000,0.00100000
112567,-0.14650000,0.00100000
112568,-0.19900000,0.00100000
112569,-0.24900000,0.00100000
112570,-0.30050000,0.00100000
112571,-0.34750000,0.00100000
112572,-0.39350000,0.00100000
112573,-0.43400000,0.00100000
112574,-0.45350000,0.00100000
112575,-0.48600000,0.00100000
112576,-0.51300000,0.00600000
112577,-0.53450000,0.00100000
112578,-0.55150000,0.01150000
112579,-0.56350000,0.00100000
112580,-0.56950000,0.01950000
112581,-0.57500000,0.01150000
112582,-0.57500000,0.02500000
112583,-0.57250000,0.01400000
