point,rri,ECGshift,PPGGshift
112534,1.000,27,27
112659,0.656,27,27
112741,1.560,27,27
112936,0.872,27,27
113045,0.904,27,27
113158,0.816,27,27
113260,0.816,27,27
113362,0.784,27,27
113460,0.864,27,27
113568,0.808,27,27
113669,0.776,27,27
113766,0.944,27,27
113884,0.448,27,27
113940,0.304,27,27
113978,0.872,27,27
114087,0.792,27,27
114186,0.672,27,27
114270,0.272,27,27
114304,0.392,27,27
114353,0.352,27,27
114397,0.592,27,27
114471,0.248,27,27
114502,1.304,27,27
114665,0.288,27,27
114701,0.792,27,27
114800,0.856,27,27
114907,0.816,27,27
115009,0.720,27,27
115099,0.648,27,27
115180,0.280,27,27
115215,0.800,27,27
115315,0.824,27,27
115418,0.832,27,27
115522,0.808,27,27
115623,0.816,27,27
115725,0.816,27,27
115827,0.840,27,27
115932,0.720,27,27
116022,0.928,27,27
116138,0.744,27,27
116231,0.896,27,27
116343,0.800,27,27
116443,0.800,27,27
116543,0.832,27,27
116647,0.800,27,27
116747,0.848,27,27
116853,0.792,27,27
116952,0.808,27,27
117053,0.856,27,27
117160,0.800,27,27
117260,0.864,27,27
117368,0.680,27,27
117453,0.888,27,27
117564,0.832,27,27
117668,0.840,27,27
117773,0.696,27,27
117860,0.200,27,27
117885,0.616,27,27
117962,0.176,27,27
117984,0.584,27,27
118057,1.288,27,27
118218,0.544,27,27
118286,0.792,27,27
118385,0.808,27,27
118486,0.808,27,27
118587,0.872,27,27
118696,0.816,27,27
118798,0.800,27,27
118898,0.848,27,27
119004,0.816,27,27
119106,0.832,27,27
119210,0.832,27,27
119314,0.800,27,27
119414,0.848,27,27
119520,0.776,27,27
119617,0.880,27,27
119727,0.792,27,27
119826,0.800,27,27
119926,0.824,27,27
120029,0.848,27,27
120135,0.816,27,27
120237,0.832,27,27
120341,0.824,27,27
120444,0.784,27,27
120542,0.824,27,27
120645,0.840,27,27
120750,0.776,27,27
120847,0.880,27,27
120957,0.824,27,27
121060,0.816,27,27
121162,0.824,27,27
121265,0.816,27,27
121367,0.832,27,27
121471,0.832,27,27
121575,0.808,27,27
121676,0.864,27,27
121784,0.760,27,27
121879,0.864,27,27
121987,0.840,27,27
122092,0.816,27,27
122194,0.848,27,27
122300,0.760,27,27
122395,0.856,27,27
122502,0.880,27,27
122612,0.232,27,27
122641,0.400,27,27
122691,0.384,27,27
122739,0.712,27,27
122828,0.576,27,27
122900,0.176,27,27
122922,1.416,27,27
123099,1.048,27,27
123230,0.800,27,27
123330,0.824,27,27
123433,0.760,27,27
123528,0.840,27,27
123633,0.872,27,27
123742,0.808,27,27
123843,0.848,27,27
123949,0.792,27,27
124048,0.848,27,27
124154,0.760,27,27
124249,0.864,27,27
124357,0.840,27,27
124462,0.816,27,27
124564,0.808,27,27
124665,0.864,27,27
124773,0.832,27,27
124877,0.856,27,27
124984,0.760,27,27
125079,0.872,27,27
125188,0.808,27,27
125289,0.848,27,27
125395,0.808,27,27
125496,0.824,27,27
125599,0.848,27,27
125705,0.776,27,27
125802,0.824,27,27
125905,0.816,27,27
126007,0.424,27,27
126060,0.448,27,27
126116,0.840,27,27
126221,1.552,27,27
126415,0.864,27,27
126523,0.840,27,27
126628,0.808,27,27
126729,0.800,27,27
126829,0.848,27,27
126935,0.816,27,27
127037,0.760,27,27
127132,0.872,27,27
127241,0.816,27,27
127343,0.784,27,27
127441,0.848,27,27
127547,0.808,27,27
127648,0.848,27,27
127754,0.808,27,27
127855,0.840,27,27
127960,0.808,27,27
128061,0.824,27,27
128164,0.840,27,27
128269,0.824,27,27
128372,0.824,27,27
128475,0.832,27,27
128579,0.808,27,27
128680,0.832,27,27
128784,0.784,27,27
128882,0.784,27,27
128980,1.328,27,27
129146,0.440,27,27
129201,0.624,27,27
129279,0.224,27,27
129307,1.640,27,27
129512,0.688,27,27
129598,0.840,27,27
129703,0.880,27,27
129813,0.816,27,27
129915,1.000,27,27
130040,0.176,27,27
130062,2.112,27,27
130326,0.816,27,27
130428,0.832,27,27
130532,0.816,27,27
130634,0.832,27,27
130738,0.824,27,27
130841,0.816,27,27
130943,0.792,27,27
131042,0.864,27,27
131150,0.800,27,27
131250,0.800,27,27
131350,0.856,27,27
131457,0.800,27,27
131557,0.832,27,27
131661,0.848,27,27
131767,0.808,27,27
131868,0.832,27,27
131972,0.848,27,27
132078,0.808,27,27
132179,0.840,27,27
132284,0.808,27,27
132385,0.840,27,27
132490,0.768,27,27
132586,0.848,27,27
132692,0.856,27,27
132799,0.608,27,27
