'sample interval','PLETH','II'
'0.008 sec','mV','mV'
112502,-0.43550000,-0.01490313
112503,-0.44200000,-0.02309985
112504,-0.44850000,-0.01490313
112505,-0.46100000,-0.01862891
112506,-0.46700000,-0.01490313
112507,-0.48000000,-0.01490313
112508,-0.49250000,-0.01490313
112509,-0.49900000,-0.03502235
112510,-0.51750000,-0.04769001
112511,-0.53050000,0.07004471
112512,-0.54300000,0.31147541
112513,-0.56200000,0.06631893
112514,-0.58100000,-0.48062593
112515,-0.60000000,-0.52980626
112516,-0.60600000,-0.32116244
112517,-0.62500000,-0.06408346
112518,-0.63750000,0.00149031
112519,-0.65050000,0.00149031
112520,-0.66300000,0.00149031
112521,-0.67550000,0.00149031
112522,-0.68200000,0.00521610
112523,-0.68200000,0.02086438
112524,-0.69450000,0.02906110
112525,-0.69450000,0.03725782
112526,-0.69450000,0.03353204
112527,-0.68800000,0.04992548
112528,-0.69450000,0.04992548
112529,-0.69450000,0.04992548
112530,-0.68200000,0.04992548
112531,-0.68800000,0.05365127
112532,-0.68800000,0.04992548
112533,-0.68200000,0.04992548
112534,-0.68800000,0.04992548
112535,-0.68200000,0.05812221
112536,-0.68800000,0.05812221
112537,-0.68800000,0.06631893
112538,-0.68800000,0.05365127
112539,-0.68200000,0.04992548
112540,-0.68800000,0.03725782
112541,-0.66900000,0.03353204
112542,-0.65050000,0.03353204
112543,-0.61850000,0.03353204
112544,-0.58100000,0.02533532
112545,-0.52400000,0.01713860
112546,-0.46700000,0.00894188
112547,-0.38500000,0.00149031
112548,-0.30950000,0.00149031
112549,-0.21450000,0.00521610
112550,-0.13250000,0.01266766
112551,-0.04450000,0.00149031
112552,0.03800000,0.01713860
112553,0.12600000,0.01713860
112554,0.18950000,0.01713860
112555,0.24600000,0.01713860
112556,0.30900000,0.01713860
112557,0.35350000,0.01266766
112558,0.38500000,0.00521610
112559,0.41650000,0.00149031
112560,0.44200000,0.03725782
112561,0.46050000,0.05365127
112562,0.46700000,0.04172876
112563,0.47350000,-0.01043219
112564,0.47350000,-0.03129657
112565,0.46700000,-0.03129657
112566,0.45450000,-0.01862891
112567,0.44800000,-0.01043219
112568,0.42900000,-0.00670641
112569,0.40400000,0.00149031
112570,0.37250000,0.00149031
112571,0.34100000,0.00149031
112572,0.30900000,0.00149031
112573,0.27150000,0.00149031
112574,0.23350000,0.00149031
112575,0.19550000,0.00149031
112576,0.15750000,-0.00670641
112577,0.13250000,0.00149031
112578,0.10100000,-0.00223547
112579,0.06950000,0.00149031
112580,0.03800000,0.00149031
112581,0.00600000,0.00149031
112582,-0.01900000,-0.00670641
112583,-0.04450000,0.00149031
112584,-0.07600000,-0.01043219
112585,-0.08850000,-0.00223547
112586,-0.11350000,-0.01043219
112587,-0.12650000,-0.00670641
112588,-0.14550000,0.00149031
112589,-0.15150000,-0.00223547
112590,-0.15800000,-0.00670641
112591,-0.16400000,-0.00670641
112592,-0.17050000,-0.00223547
112593,-0.18300000,0.00521610
112594,-0.18950000,0.02906110
112595,-0.19600000,0.03353204
112596,-0.20850000,0.02086438
112597,-0.22100000,0.00894188
112598,-0.23350000,0.00894188
112599,-0.24650000,0.00894188
112600,-0.21250000,0.03353204
112601,-0.22800000,0.03353204
112602,-0.23800000,0.03353204
112603,-0.25300000,0.01713860
112604,-0.26300000,-0.00223547
112605,-0.27350000,-0.02309985
112606,-0.28350000,-0.01862891
112607,-0.28850000,-0.02682563
112608,-0.29850000,-0.01862891
112609,-0.30350000,-0.02309985
112610,-0.31400000,-0.01862891
112611,-0.31900000,-0.02682563
112612,-0.31900000,-0.05588674
112613,-0.32900000,-0.05141580
112614,-0.33400000,0.10730253
112615,-0.34400000,0.30700447
112616,-0.34950000,-0.13338301
112617,-0.35450000,-0.54992548
112618,-0.35950000,-0.50074516
112619,-0.36450000,-0.25186289
112620,-0.36450000,-0.03949329
112621,-0.36950000,-0.00223547
112622,-0.36950000,-0.00223547
112623,-0.37450000,0.00149031
112624,-0.37450000,0.00149031
112625,-0.37950000,0.00149031
112626,-0.37950000,0.00521610
112627,-0.37950000,0.01713860
112628,-0.38450000,0.02086438
112629,-0.38450000,0.03353204
112630,-0.39000000,0.03353204
112631,-0.38450000,0.03353204
112632,-0.38450000,0.02906110
112633,-0.39000000,0.04545455
112634,-0.39500000,0.04992548
112635,-0.40500000,0.04992548
112636,-0.40500000,0.04545455
112637,-0.41000000,0.04992548
112638,-0.42500000,0.03725782
112639,-0.43550000,0.03353204
112640,-0.44050000,0.03353204
112641,-0.44050000,0.03353204
112642,-0.43050000,0.03353204
112643,-0.40500000,0.03353204
112644,-0.37450000,0.02906110
112645,-0.31900000,0.01713860
112646,-0.25800000,0.01713860
112647,-0.21250000,0.01266766
112648,-0.19750000,0.00894188
112649,-0.22250000,0.00149031
112650,-0.28350000,0.00149031
112651,-0.38450000,-0.00670641
112652,-0.51650000,0.00149031
112653,-0.66300000,0.00149031
112654,-0.81500000,0.00149031
112655,-0.94150000,0.00894188
112656,-,0.01266766
112657,-,0.00149031
112658,-,0.00149031
112659,-1.01250000,0.00149031
112660,-0.93650000,0.00149031
112661,-0.86050000,0.00149031
112662,-0.78950000,0.00149031
112663,-0.72900000,0.00149031
112664,-0.68350000,0.00149031
112665,-0.65300000,0.00149031
112666,-0.62750000,0.00149031
112667,-0.62250000,0.00149031
112668,-0.61250000,0.00149031
112669,-0.59750000,0.00149031
112670,-0.57700000,0.00149031
112671,-0.54150000,0.00149031
112672,-0.50100000,0.00149031
112673,-0.44050000,0.00149031
112674,-0.36950000,0.00149031
112675,-0.27350000,-0.01043219
112676,-0.17200000,0.00149031
112677,-0.07100000,0.00149031
112678,0.04050000,0.00149031
112679,0.15200000,0.00149031
112680,0.25300000,-0.00670641
112681,0.33900000,-0.01490313
112682,0.41500000,-0.01490313
112683,0.48100000,0.00149031
112684,0.53650000,0.00149031
112685,0.57700000,0.00149031
112686,0.61750000,-0.00670641
112687,0.64300000,0.00149031
112688,0.65800000,-0.00670641
112689,0.67350000,-0.01862891
112690,0.67850000,-0.01490313
112691,0.67850000,-0.01490313
112692,0.67350000,-0.01490313
112693,0.66300000,-0.01490313
112694,0.65300000,-0.02682563
112695,0.63800000,-0.02682563
112696,0.61250000,0.00521610
112697,0.59750000,0.03725782
112698,0.57700000,0.01713860
112699,0.55700000,0.02533532
112700,0.53650000,0.03725782
112701,0.52650000,0.00149031
112702,0.51650000,0.00149031
112703,0.51150000,0.00521610
112704,0.50650000,0.01713860
112705,0.50100000,0.00894188
112706,0.49100000,-0.00223547
112707,0.48100000,-0.02309985
112708,0.46600000,-0.02309985
112709,0.45550000,-0.02682563
112710,0.43050000,-0.01490313
112711,0.41500000,-0.01862891
112712,0.38500000,-0.01490313
112713,0.35950000,-0.01490313
112714,0.32900000,-0.02682563
112715,0.29850000,-0.05141580
112716,0.25800000,0.08271237
112717,0.22300000,0.35618480
112718,0.16700000,0.15201192
112719,0.12150000,-0.41505216
112720,0.06100000,-0.52980626
112721,0.00000000,-0.34202683
112722,-0.06050000,-0.09687034
112723,-0.12650000,-0.00223547
112724,-0.18750000,-0.01490313
112725,-0.25300000,0.00149031
112726,-0.31400000,-0.00223547
112727,-0.35950000,0.00521610
112728,-0.37450000,0.00894188
112729,-0.43050000,0.01713860
112730,-0.47100000,0.03353204
112731,-0.50600000,0.04545455
112732,-0.54150000,0.03353204
112733,-0.57200000,0.04172876
112734,-0.59750000,0.03353204
112735,-0.61750000,0.04992548
112736,-0.63300000,0.04172876
112737,-0.63800000,0.04992548
112738,-0.64300000,0.04545455
112739,-0.64300000,0.04545455
112740,-0.64800000,0.04992548
112741,-0.64300000,0.05365127
112742,-0.63800000,0.04992548
112743,-0.63800000,0.04992548
112744,-0.62750000,0.04992548
112745,-0.62250000,0.04992548
112746,-0.60750000,0.04992548
112747,-0.59250000,0.04992548
112748,-0.57200000,0.04992548
112749,-0.53150000,0.03353204
112750,-0.48100000,0.03353204
112751,-0.42500000,0.02086438
112752,-0.35450000,0.02906110
112753,-0.26850000,0.01713860
112754,-0.17700000,0.03353204
112755,-0.09100000,0.05812221
112756,0.00500000,0.06184799
112757,0.10150000,0.07451565
112758,0.18750000,0.07004471
112759,0.25800000,0.05812221
112760,0.32900000,0.00521610
112761,0.39000000,0.01266766
112762,0.44050000,0.00521610
112763,0.48100000,-0.00223547
112764,0.51650000,-0.01490313
112765,0.55700000,-0.01490313
112766,0.58200000,-0.03949329
112767,0.60750000,-0.04321908
112768,0.62800000,0.00149031
112769,0.64800000,-0.00223547
112770,0.66300000,0.00074516
112771,0.66850000,0.01713860
112772,0.67850000,0.03353204
112773,0.68350000,0.03725782
112774,0.67350000,0.03353204
112775,0.66850000,0.04545455
112776,0.65300000,0.03725782
112777,0.63800000,0.03353204
112778,0.62250000,0.02086438
112779,0.60250000,0.02906110
112780,0.57700000,0.01713860
112781,0.55700000,0.01713860
