point,rri,ECGshift,PPGGshift
112550,0.584,25,25
112623,0.544,25,25
112691,0.600,25,25
112766,0.584,25,25
112839,0.568,25,25
112910,0.592,25,25
112984,0.568,25,25
113055,0.568,25,25
113126,0.592,25,25
113200,0.536,25,25
113267,0.600,25,25
113342,0.568,25,25
113413,0.568,25,25
113484,0.584,25,25
113557,0.568,25,25
113628,0.576,25,25
113700,0.568,25,25
113771,0.568,25,25
113842,0.592,25,25
113916,0.568,25,25
113987,0.560,25,25
114057,0.568,25,25
114128,0.576,25,25
114200,0.576,25,25
114272,0.584,25,25
114345,0.576,25,25
114417,0.576,25,25
114489,0.576,25,25
114561,0.584,25,25
114634,0.600,25,25
114709,0.600,25,25
114784,0.576,25,25
114856,0.584,25,25
114929,0.592,25,25
115003,0.584,25,25
115076,0.592,25,25
115150,0.592,25,25
115224,0.576,25,25
115296,0.584,25,25
115369,0.584,25,25
115442,0.576,25,25
115514,0.592,25,25
115588,0.576,25,25
115660,0.576,25,25
115732,0.576,25,25
115804,0.576,25,25
115876,0.584,25,25
115949,0.584,25,25
116022,0.560,25,25
116092,0.576,25,25
116164,0.592,25,25
116238,0.592,25,25
116312,0.584,25,25
116385,1.176,25,25
116532,0.608,25,25
116608,0.576,25,25
116680,0.584,25,25
116753,0.600,25,25
116828,0.592,25,25
116902,0.584,25,25
116975,0.544,25,25
117043,0.608,25,25
117119,0.592,25,25
117193,0.584,25,25
117266,0.576,25,25
117338,0.584,25,25
117411,0.600,25,25
117486,0.288,25,25
117522,0.504,25,25
117585,0.888,25,25
117696,0.640,25,25
117776,0.576,25,25
117848,0.568,25,25
117919,0.576,25,25
117991,0.560,25,25
118061,0.608,25,25
118137,0.560,25,25
118207,0.568,25,25
118278,0.584,25,25
118351,0.568,25,25
118422,0.568,25,25
118493,0.576,25,25
118565,0.592,25,25
118639,0.544,25,25
118707,0.616,25,25
118784,0.576,25,25
118856,0.568,25,25
118927,0.576,25,25
118999,0.576,25,25
119071,0.584,25,25
119144,0.576,25,25
119216,0.536,25,25
119283,0.640,25,25
119363,0.536,25,25
119430,0.592,25,25
119504,0.592,25,25
119578,0.592,25,25
119652,0.592,25,25
119726,0.552,25,25
119795,0.600,25,25
119870,0.584,25,25
119943,0.592,25,25
120017,0.600,25,25
120092,0.592,25,25
120166,0.584,25,25
120239,0.544,25,25
120307,0.616,25,25
120384,0.584,25,25
120457,0.576,25,25
120529,0.592,25,25
120603,0.552,25,25
120672,0.576,25,25
120744,0.584,25,25
120817,0.528,25,25
120883,0.616,25,25
120960,0.512,25,25
121024,0.632,25,25
121103,0.544,25,25
121171,0.560,25,25
121241,0.568,25,25
121312,0.552,25,25
121381,0.576,25,25
121453,0.576,25,25
121525,0.568,25,25
121596,0.568,25,25
121667,0.576,25,25
121739,0.552,25,25
121808,0.576,25,25
121880,0.592,25,25
121954,0.584,25,25
122027,0.576,25,25
122099,0.592,25,25
122173,0.576,25,25
122245,0.576,25,25
122317,0.592,25,25
122391,0.568,25,25
122462,0.568,25,25
122533,0.584,25,25
122606,0.568,25,25
122677,0.568,25,25
122748,0.576,25,25
122820,0.568,25,25
122891,0.568,25,25
122962,0.560,25,25
123032,0.576,25,25
123104,0.576,25,25
123176,0.552,25,25
123245,0.584,25,25
123318,0.568,25,25
123389,0.560,25,25
123459,0.544,25,25
123527,0.568,25,25
123598,0.592,25,25
123672,0.568,25,25
123743,0.568,25,25
123814,0.552,25,25
123883,0.576,25,25
123955,0.568,25,25
