'sample interval','PLETH','II'
'0.008 sec','mV','mV'
1,0.30450000,-0.06112703
2,0.29250000,-0.06112703
3,0.29250000,-0.06112703
4,0.25600000,-0.06112703
5,0.24350000,-0.06112703
6,0.23150000,-0.06590258
7,0.21900000,-0.06112703
8,0.19500000,-0.06112703
9,0.19500000,-0.05062082
10,0.15850000,-0.04011461
11,0.13400000,-0.04011461
12,0.12150000,-0.04011461
13,0.08500000,-0.04011461
14,0.06100000,-0.04011461
15,0.03650000,-0.04011461
16,0.01200000,-0.04011461
17,0.01200000,-0.04011461
18,-0.02450000,-0.04011461
19,-0.03650000,-0.04011461
20,-0.06100000,-0.05062082
21,-0.06100000,-0.06112703
22,-0.07350000,-0.06112703
23,-0.09750000,-0.05539637
24,-0.09750000,-0.06112703
25,-0.11000000,-0.06112703
26,-0.12200000,-0.05062082
27,-0.12200000,-0.05062082
28,-0.14300000,-0.06112703
29,-0.16700000,-0.06112703
30,-0.15500000,-0.06112703
31,-0.17900000,-0.06112703
32,-0.17900000,-0.04489016
33,-0.19100000,-0.06112703
34,-0.20300000,-0.06112703
35,-0.20300000,-0.04489016
36,-0.21500000,-0.04489016
37,-0.22650000,-0.06112703
38,-0.22650000,-0.05062082
39,-0.23850000,-0.05539637
40,-0.23850000,-0.04011461
41,-0.22650000,-0.04011461
42,-0.23850000,-0.04011461
43,-0.23850000,-0.04489016
44,-0.23850000,-0.04011461
45,-0.25050000,-0.04011461
46,-0.25050000,-0.04011461
47,-0.23850000,-0.04011461
48,-0.25050000,-0.04011461
49,-0.26250000,-0.04011461
50,-0.25050000,-0.04011461
51,-0.26250000,-0.04011461
52,-0.27450000,-0.03438395
53,-0.26250000,-0.02960840
54,-0.27450000,-0.04011461
55,-0.28650000,-0.01910220
56,-0.27450000,-0.03438395
57,-0.27450000,-0.01910220
58,-0.28650000,-0.03438395
59,-0.27450000,-0.01910220
60,-0.28650000,-0.01910220
61,-0.29850000,-0.01910220
62,-0.28650000,-0.01910220
63,-0.28650000,0.00191022
64,-0.29850000,0.00191022
65,-0.29850000,0.00191022
66,-0.29850000,0.00668577
67,-0.27450000,0.03724928
68,-0.27450000,0.04297994
69,-0.27450000,0.05348615
70,-0.28650000,0.05348615
71,-0.28650000,0.04297994
72,-0.27450000,0.03247373
73,-0.28650000,0.00191022
74,-0.28650000,-0.00286533
75,-0.27450000,-0.01910220
76,-0.28650000,-0.02960840
77,-0.28650000,-0.03438395
78,-0.27450000,-0.02387775
79,-0.27450000,-0.01910220
80,-0.27450000,-0.01910220
81,-0.28650000,-0.02387775
82,-0.28650000,-0.07163324
83,-0.27450000,-0.01910220
84,-0.27450000,0.22636103
85,-0.27450000,0.55109838
86,-0.27450000,0.59312321
87,-0.26250000,0.18433620
88,-0.26250000,-0.25978988
89,-0.27450000,-0.39637058
90,-0.27450000,-0.46418338
91,-0.25050000,-0.58452722
92,-0.25050000,-0.66857689
93,-0.25050000,-0.74689589
94,-0.25050000,-0.74689589
95,-0.23850000,-0.54250239
96,-0.23850000,-0.25978988
97,-0.23850000,-0.04011461
98,-0.23850000,0.02674308
99,-0.22650000,0.04297994
100,-0.22650000,0.06399236
101,-0.22650000,0.06399236
102,-0.23850000,0.06876791
103,-0.22650000,0.08500478
104,-0.23850000,0.06399236
105,-0.23850000,0.06399236
106,-0.22650000,0.05826170
107,-0.23850000,0.06399236
108,-0.23850000,0.07449857
109,-0.25050000,0.08500478
110,-0.22650000,0.08500478
111,-0.23850000,0.07927412
112,-0.23850000,0.07927412
113,-0.23850000,0.08500478
114,-0.22650000,0.08500478
115,-0.22650000,0.08978032
116,-0.21500000,0.08500478
117,-0.21500000,0.10601719
118,-0.20300000,0.10601719
119,-0.19100000,0.10601719
120,-0.16700000,0.11079274
121,-0.14300000,0.12702961
122,-0.11950000,0.13180516
123,-0.09550000,0.15281757
124,-0.05950000,0.15854823
125,-0.03550000,0.16905444
126,0.01200000,0.18433620
127,0.03600000,0.19484241
128,0.08350000,0.21107927
129,0.11950000,0.22158548
130,0.13150000,0.24259790
131,0.15550000,0.25310411
132,0.17900000,0.27411652
133,0.19100000,0.27411652
134,0.22700000,0.27411652
135,0.22700000,0.27411652
136,0.23900000,0.25787966
137,0.23900000,0.22636103
138,0.25100000,0.20534862
139,0.26250000,0.17956065
140,0.27450000,0.15281757
141,0.27450000,0.11079274
142,0.27450000,0.07449857
143,0.28650000,0.04297994
144,0.27450000,0.01146132
145,0.28650000,0.00191022
146,0.27450000,-0.00859599
147,0.27450000,-0.03438395
148,0.25100000,-0.04011461
149,0.25100000,-0.04011461
150,0.23900000,-0.04011461
151,0.22700000,-0.04489016
152,0.21500000,-0.04489016
153,0.20300000,-0.04011461
154,0.17900000,-0.04011461
155,0.15550000,-0.04011461
156,0.14350000,-0.04011461
157,0.11950000,-0.04011461
158,0.10750000,-0.02387775
159,0.07150000,-0.02960840
160,0.04800000,-0.02960840
161,0.02400000,-0.01910220
162,0.00000000,-0.02960840
163,-0.02400000,-0.04011461
164,-0.03550000,-0.04011461
165,-0.05950000,-0.04011461
166,-0.07150000,-0.04011461
167,-0.09550000,-0.04011461
168,-0.11950000,-0.04011461
169,-0.11950000,-0.04011461
170,-0.13100000,-0.04011461
171,-0.13100000,-0.04011461
172,-0.14300000,-0.04011461
173,-0.16700000,-0.04011461
174,-0.16700000,-0.04011461
175,-0.17900000,-0.04011461
176,-0.19100000,-0.04489016
177,-0.19100000,-0.04011461
178,-0.20300000,-0.04011461
179,-0.21500000,-0.04011461
180,-0.22650000,-0.04011461
181,-0.21500000,-0.04489016
182,-0.22650000,-0.04011461
183,-0.23850000,-0.04011461
184,-0.22650000,-0.04011461
185,-0.23850000,-0.04011461
186,-0.25050000,-0.04011461
187,-0.23850000,-0.04011461
188,-0.25050000,-0.04011461
189,-0.26250000,-0.04011461
190,-0.26250000,-0.04011461
191,-0.26250000,-0.04011461
192,-0.27450000,-0.04011461
193,-0.26250000,-0.04011461
194,-0.27450000,-0.03438395
195,-0.27450000,-0.04011461
196,-0.27450000,-0.03438395
197,-0.27450000,-0.03438395
198,-0.28650000,-0.02960840
199,-0.28650000,-0.03438395
200,-0.27450000,-0.02960840
201,-0.28650000,-0.01910220
202,-0.29850000,-0.01910220
203,-0.27450000,-0.01910220
204,-0.28650000,-0.01910220
205,-0.28650000,-0.02387775
206,-0.29850000,-0.03438395
207,-0.27450000,-0.01910220
208,-0.28650000,-0.01910220
209,-0.28650000,-0.01910220
210,-0.28650000,-0.00286533
211,-0.27450000,0.00191022
212,-0.28650000,0.00191022
213,-0.28650000,0.01146132
214,-0.28650000,0.04297994
215,-0.28650000,0.04297994
216,-0.26250000,0.04297994
217,-0.27450000,0.04297994
218,-0.27450000,0.03247373
219,-0.27450000,0.01146132
220,-0.27000000,0.00191022
221,-0.27000000,-0.01337154
222,-0.28200000,-0.02387775
223,-0.27000000,-0.04011461
224,-0.28200000,-0.04011461
225,-0.27000000,-0.04011461
226,-0.28200000,-0.04011461
227,-0.28200000,-0.04011461
228,-0.28200000,-0.04489016
229,-0.28200000,-0.08691500
230,-0.27000000,0.02769819
231,-0.27000000,0.29417383
232,-0.28200000,0.60362942
233,-0.27000000,0.49856734
234,-0.27000000,0.03247373
235,-0.28200000,-0.32282713
236,-0.25850000,-0.40114613
237,-0.25850000,-0.50143266
238,-0.25850000,-0.60553964
239,-0.25850000,-0.70009551
240,-0.24650000,-0.75262655
241,-0.24650000,-0.73161414
