point,rri,ECGshift,PPGGshift
112548,0.592,17,17
112622,0.456,17,17
112679,0.440,17,17
112734,0.472,17,17
112793,0.384,17,17
112841,0.528,17,17
112907,0.488,17,17
112968,0.488,17,17
113029,0.480,17,17
113089,0.368,17,17
113135,0.504,17,17
113198,0.448,17,17
113254,0.456,17,17
113311,0.456,17,17
113368,0.320,17,17
113408,0.480,17,17
113468,0.448,17,17
113524,0.432,17,17
113578,0.360,17,17
113623,0.432,17,17
113677,0.448,17,17
113733,0.424,17,17
113786,0.416,17,17
113838,0.432,17,17
113892,0.464,17,17
113950,0.376,17,17
113997,0.400,17,17
114047,0.376,17,17
114094,0.456,17,17
114151,0.384,17,17
114199,0.448,17,17
114255,0.440,17,17
114310,0.448,17,17
114366,0.432,17,17
114420,0.504,17,17
114483,0.688,17,17
114569,0.472,17,17
114628,0.344,17,17
114671,0.440,17,17
114726,0.424,17,17
114779,0.376,17,17
114826,0.440,17,17
114881,0.496,17,17
114943,0.320,17,17
114983,0.416,17,17
115035,0.424,17,17
115088,0.400,17,17
115138,0.496,17,17
115200,0.280,17,17
115235,0.728,17,17
115326,0.432,17,17
115380,0.432,17,17
115434,0.432,17,17
115488,0.424,17,17
115541,0.376,17,17
115588,0.344,17,17
115631,0.512,17,17
115695,0.488,17,17
115756,0.400,17,17
115806,0.384,17,17
115854,0.440,17,17
115909,0.528,17,17
115975,0.448,17,17
116031,0.440,17,17
116086,0.512,17,17
116150,0.624,17,17
116228,0.552,17,17
116297,0.440,17,17
116352,0.424,17,17
116405,0.328,17,17
116446,0.440,17,17
116501,0.496,17,17
116563,0.456,17,17
116620,0.424,17,17
116673,0.496,17,17
116735,0.440,17,17
116790,0.432,17,17
116844,0.576,17,17
116916,0.472,17,17
116975,0.536,17,17
117042,0.488,17,17
117103,0.488,17,17
117164,0.584,17,17
117237,0.488,17,17
117298,0.456,17,17
117355,0.456,17,17
117412,0.472,17,17
117471,0.392,17,17
117520,0.640,17,17
117600,0.512,17,17
117664,0.408,17,17
117715,0.512,17,17
117779,0.488,17,17
117840,0.496,17,17
117902,0.520,17,17
117967,0.584,17,17
118040,0.704,17,17
118128,0.576,17,17
118200,0.440,17,17
118255,0.448,17,17
118311,0.536,17,17
118378,0.432,17,17
118432,0.432,17,17
118486,0.448,17,17
118542,0.408,17,17
118593,0.472,17,17
118652,0.480,17,17
118712,0.488,17,17
118773,0.408,17,17
118824,0.408,17,17
118875,0.368,17,17
118921,0.496,17,17
118983,0.368,17,17
119029,0.472,17,17
119088,0.416,17,17
119140,0.488,17,17
119201,0.472,17,17
119260,0.488,17,17
119321,0.480,17,17
119381,0.360,17,17
119426,0.488,17,17
119487,0.488,17,17
119548,0.432,17,17
119602,0.488,17,17
119663,0.480,17,17
119723,0.464,17,17
119781,0.640,17,17
119861,0.464,17,17
119919,0.536,17,17
119986,0.512,17,17
120050,0.488,17,17
120111,0.456,17,17
120168,0.472,17,17
120227,0.472,17,17
120286,0.496,17,17
120348,0.496,17,17
120410,0.448,17,17
120466,0.384,17,17
120514,0.448,17,17
120570,0.432,17,17
120624,0.496,17,17
120686,0.408,17,17
120737,0.440,17,17
120792,0.440,17,17
120847,0.480,17,17
120907,0.440,17,17
120962,0.416,17,17
121014,0.376,17,17
121061,0.416,17,17
121113,0.440,17,17
121168,0.400,17,17
121218,0.440,17,17
121273,0.440,17,17
121328,0.392,17,17
121377,0.392,17,17
121426,0.400,17,17
121476,0.488,17,17
121537,0.504,17,17
121600,0.552,17,17
121669,0.544,17,17
121737,0.448,17,17
121793,0.376,17,17
121840,0.504,17,17
121903,0.488,17,17
121964,0.440,17,17
122019,0.472,17,17
122078,0.432,17,17
122132,0.424,17,17
122185,0.352,17,17
122229,0.528,17,17
122295,0.432,17,17
122349,0.400,17,17
122399,0.520,17,17
122464,0.448,17,17
122520,0.328,17,17
122561,0.608,17,17
122637,0.464,17,17
122695,0.432,17,17
122749,0.568,17,17
122820,0.528,17,17
122886,0.488,17,17
122947,0.520,17,17
123012,0.472,17,17
123071,0.416,17,17
123123,0.488,17,17
123184,0.440,17,17
123239,0.344,17,17
123282,0.456,17,17
123339,0.464,17,17
123397,0.464,17,17
123455,0.392,17,17
123504,0.408,17,17
123555,0.440,17,17
123610,0.432,17,17
123664,0.448,17,17
123720,0.464,17,17
123778,0.448,17,17
123834,0.432,17,17
123888,0.528,17,17
123954,0.488,17,17
124015,0.520,17,17
124080,0.488,17,17
124141,0.528,17,17
124207,0.936,17,17
124324,0.472,17,17
124383,0.448,17,17
124439,0.424,17,17
124492,0.416,17,17
124544,0.504,17,17
124607,0.480,17,17
124667,0.400,17,17
124717,0.416,17,17
124769,0.424,17,17
124822,0.416,17,17
124874,0.432,17,17
124928,0.376,17,17
124975,0.512,17,17
125039,0.512,17,17
125103,0.512,17,17
125167,0.472,17,17
125226,0.456,17,17
125283,0.432,17,17
125337,0.536,17,17
125404,0.480,17,17
125464,0.360,17,17
125509,0.624,17,17
125587,0.584,17,17
125660,0.480,17,17
125720,0.400,17,17
125770,0.456,17,17
125827,0.504,17,17
125890,0.456,17,17
125947,0.576,17,17
126019,0.528,17,17
126085,0.400,17,17
126135,0.480,17,17
126195,0.448,17,17
126251,0.472,17,17
126310,0.384,17,17
126358,0.376,17,17
126405,0.480,17,17
126465,0.448,17,17
126521,0.552,17,17
126590,0.696,17,17
126677,0.472,17,17
126736,0.464,17,17
126794,0.576,17,17
126866,0.520,17,17
126931,0.464,17,17
126989,0.456,17,17
127046,0.320,17,17
127086,0.568,17,17
127157,0.472,17,17
127216,0.456,17,17
127273,0.576,17,17
127345,0.472,17,17
127404,0.328,17,17
127445,0.512,17,17
127509,0.520,17,17
127574,0.512,17,17
127638,0.504,17,17
127701,0.552,17,17
127770,0.456,17,17
127827,0.440,17,17
127882,0.560,17,17
127952,0.544,17,17
128020,0.432,17,17
128074,0.296,17,17
128111,0.504,17,17
128174,0.384,17,17
128222,0.408,17,17
128273,0.464,17,17
128331,0.496,17,17
128393,0.472,17,17
128452,0.448,17,17
128508,0.472,17,17
128567,0.496,17,17
128629,0.504,17,17
128692,0.208,17,17
128718,0.552,17,17
128787,0.520,17,17
128852,0.488,17,17
128913,0.600,17,17
128988,0.536,17,17
129055,0.632,17,17
129134,0.536,17,17
129201,0.424,17,17
129254,0.616,17,17
129331,0.552,17,17
129400,0.384,17,17
129448,0.424,17,17
129501,0.400,17,17
129551,0.440,17,17
129606,0.368,17,17
129652,0.448,17,17
129708,0.472,17,17
129767,0.440,17,17
129822,0.432,17,17
129876,0.424,17,17
129929,0.432,17,17
129983,0.416,17,17
130035,0.456,17,17
130092,0.456,17,17
130149,0.432,17,17
130203,0.448,17,17
130259,0.416,17,17
130311,0.392,17,17
130360,0.416,17,17
130412,0.472,17,17
130471,0.496,17,17
130533,0.456,17,17
130590,0.456,17,17
130647,0.496,17,17
130709,0.480,17,17
130769,0.432,17,17
130823,0.416,17,17
130875,0.384,17,17
130923,0.680,17,17
131008,0.600,17,17
131083,0.448,17,17
131139,0.432,17,17
131193,0.568,17,17
131264,0.528,17,17
131330,0.472,17,17
131389,0.440,17,17
131444,0.448,17,17
131500,0.472,17,17
131559,0.432,17,17
131613,0.456,17,17
131670,0.504,17,17
131733,0.456,17,17
131790,0.400,17,17
131840,0.496,17,17
131902,0.480,17,17
131962,0.432,17,17
132016,0.456,17,17
132073,0.504,17,17
132136,0.424,17,17
132189,0.480,17,17
132249,0.496,17,17
132311,0.464,17,17
132369,0.408,17,17
132420,0.424,17,17
132473,0.512,17,17
132537,0.504,17,17
132600,0.472,17,17
132659,0.448,17,17
132715,0.352,17,17
132759,0.496,17,17
132821,0.464,17,17
132879,0.456,17,17
132936,0.464,17,17
132994,0.472,17,17
133053,0.408,17,17
133104,0.592,17,17
133178,0.456,17,17
133235,0.376,17,17
133282,0.392,17,17
133331,0.392,17,17
133380,0.440,17,17
133435,0.424,17,17
133488,0.472,17,17
133547,0.168,17,17
133568,0.560,17,17
133638,0.360,17,17
133683,0.168,17,17
133704,0.632,17,17
133783,0.424,17,17
133836,0.616,17,17
133913,0.472,17,17
133972,0.424,17,17
134025,1.736,17,17
134242,0.920,17,17
134357,0.472,17,17
134416,0.496,17,17
134478,0.488,17,17
134539,0.432,17,17
134593,0.432,17,17
134647,0.504,17,17
134710,0.456,17,17
134767,0.408,17,17
134818,0.608,17,17
134894,0.480,17,17
134954,0.528,17,17
135020,0.488,17,17
135081,0.544,17,17
135149,0.536,17,17
135216,0.440,17,17
135271,0.520,17,17
135336,0.504,17,17
135399,0.216,17,17
135426,0.288,17,17
135462,0.424,17,17
135515,0.416,17,17
135567,0.248,17,17
135598,0.624,17,17
135676,0.272,17,17
135710,0.560,17,17
135780,0.456,17,17
135837,0.432,17,17
135891,0.464,17,17
135949,0.496,17,17
136011,0.448,17,17
136067,0.408,17,17
136118,0.432,17,17
136172,0.400,17,17
136222,0.440,17,17
136277,0.456,17,17
136334,0.400,17,17
136384,0.424,17,17
136437,0.464,17,17
136495,0.464,17,17
136553,0.456,17,17
136610,0.408,17,17
136661,0.528,17,17
136727,0.472,17,17
136786,0.432,17,17
136840,0.432,17,17
136894,0.464,17,17
136952,0.472,17,17
137011,0.440,17,17
137066,0.448,17,17
137122,0.456,17,17
137179,0.544,17,17
137247,0.456,17,17
137304,0.392,17,17
137353,0.408,17,17
137404,0.416,17,17
137456,0.440,17,17
137511,0.408,17,17
137562,0.408,17,17
137613,0.416,17,17
137665,0.464,17,17
137723,0.432,17,17
137777,0.424,17,17
137830,0.456,17,17
137887,0.472,17,17
137946,0.432,17,17
138000,0.456,17,17
138057,0.440,17,17
138112,0.480,17,17
138172,0.488,17,17
138233,0.512,17,17
138297,0.496,17,17
138359,0.488,17,17
138420,0.472,17,17
138479,0.480,17,17
138539,0.440,17,17
138594,0.416,17,17
138646,0.472,17,17
138705,0.424,17,17
138758,0.392,17,17
138807,0.400,17,17
138857,0.424,17,17
138910,0.376,17,17
138957,0.440,17,17
139012,0.400,17,17
139062,0.328,17,17
139103,0.560,17,17
139173,0.472,17,17
139232,0.424,17,17
139285,0.416,17,17
139337,0.408,17,17
139388,0.480,17,17
139448,0.440,17,17
139503,0.576,17,17
139575,0.472,17,17
139634,0.512,17,17
139698,0.456,17,17
139755,0.432,17,17
139809,0.488,17,17
139870,0.424,17,17
139923,0.480,17,17
139983,0.440,17,17
140038,0.408,17,17
140089,0.512,17,17
140153,0.496,17,17
140215,0.528,17,17
140281,0.432,17,17
140335,0.496,17,17
140397,0.464,17,17
140455,0.448,17,17
140511,0.480,17,17
140571,0.432,17,17
140625,0.424,17,17
140678,0.424,17,17
140731,0.424,17,17
140784,0.416,17,17
140836,0.424,17,17
140889,0.416,17,17
140941,0.416,17,17
140993,0.416,17,17
141045,0.432,17,17
141099,0.464,17,17
141157,0.496,17,17
141219,0.456,17,17
141276,0.448,17,17
141332,0.424,17,17
141385,0.464,17,17
141443,0.520,17,17
141508,0.448,17,17
141564,0.392,17,17
141613,0.384,17,17
141661,0.608,17,17
141737,0.472,17,17
141796,0.536,17,17
141863,0.472,17,17
141922,0.528,17,17
141988,0.400,17,17
142038,0.568,17,17
142109,0.376,17,17
142156,0.984,17,17
142279,0.544,17,17
142347,0.464,17,17
142405,0.456,17,17
142462,0.392,17,17
142511,0.384,17,17
142559,0.480,17,17
142619,0.416,17,17
142671,0.464,17,17
142729,0.392,17,17
142778,0.520,17,17
142843,0.512,17,17
142907,0.416,17,17
142959,0.520,17,17
143024,0.480,17,17
143084,0.536,17,17
143151,0.520,17,17
143216,0.456,17,17
143273,0.584,17,17
143346,0.592,17,17
143420,0.520,17,17
143485,0.448,17,17
143541,0.424,17,17
143594,0.432,17,17
143648,0.528,17,17
143714,0.520,17,17
143779,0.504,17,17
143842,0.480,17,17
143902,0.448,17,17
143958,0.368,17,17
144004,0.408,17,17
144055,0.544,17,17
144123,0.464,17,17
144181,0.360,17,17
144226,0.328,17,17
144267,0.440,17,17
144322,0.432,17,17
144376,0.432,17,17
144430,0.448,17,17
144486,0.400,17,17
144536,0.488,17,17
144597,0.456,17,17
144654,0.480,17,17
144714,0.392,17,17
144763,0.360,17,17
144808,0.440,17,17
144863,0.528,17,17
144929,0.472,17,17
144988,0.456,17,17
145045,0.448,17,17
145101,0.440,17,17
145156,0.472,17,17
145215,0.464,17,17
145273,0.456,17,17
145330,0.384,17,17
145378,0.464,17,17
145436,0.528,17,17
145502,0.528,17,17
145568,0.456,17,17
145625,0.424,17,17
145678,0.432,17,17
145732,0.408,17,17
145783,0.456,17,17
145840,0.552,17,17
145909,0.584,17,17
145982,0.392,17,17
146031,0.496,17,17
146093,0.640,17,17
146173,0.608,17,17
146249,0.488,17,17
146310,0.472,17,17
146369,0.368,17,17
146415,0.408,17,17
146466,0.520,17,17
146531,0.504,17,17
146594,0.536,17,17
146661,0.528,17,17
146727,0.480,17,17
146787,0.400,17,17
146837,0.464,17,17
146895,0.472,17,17
146954,0.712,17,17
147043,0.480,17,17
147103,0.472,17,17
147162,0.472,17,17
147221,0.392,17,17
147270,0.504,17,17
147333,0.544,17,17
147401,0.472,17,17
147460,0.424,17,17
147513,0.488,17,17
147574,0.440,17,17
147629,0.352,17,17
147673,0.504,17,17
147736,0.504,17,17
147799,0.560,17,17
147869,0.552,17,17
147938,0.632,17,17
148017,0.488,17,17
148078,0.416,17,17
148130,0.480,17,17
148190,0.440,17,17
148245,0.416,17,17
148297,0.424,17,17
148350,0.464,17,17
148408,0.448,17,17
148464,0.464,17,17
148522,0.360,17,17
148567,0.472,17,17
148626,0.400,17,17
148676,0.504,17,17
148739,0.488,17,17
148800,0.456,17,17
148857,0.424,17,17
148910,0.424,17,17
148963,0.512,17,17
149027,0.632,17,17
149106,0.488,17,17
149167,0.400,17,17
149217,0.464,17,17
149275,0.512,17,17
149339,0.504,17,17
149402,0.416,17,17
149454,0.456,17,17
149511,0.448,17,17
149567,0.448,17,17
149623,0.464,17,17
149681,0.424,17,17
149734,0.392,17,17
149783,0.456,17,17
149840,0.512,17,17
149904,0.560,17,17
149974,0.504,17,17
150037,0.752,17,17
150131,0.240,17,17
150161,0.336,17,17
150203,0.408,17,17
150254,0.328,17,17
150295,0.568,17,17
150366,0.312,17,17
150405,0.336,17,17
150447,0.336,17,17
150489,0.792,17,17
150588,1.664,17,17
150796,0.384,17,17
150844,3.520,17,17
151284,0.424,17,17
151337,0.416,17,17
151389,0.456,17,17
151446,0.472,17,17
151505,0.472,17,17
151564,0.448,17,17
151620,0.456,17,17
151677,0.432,17,17
151731,0.440,17,17
151786,0.432,17,17
151840,0.400,17,17
151890,0.608,17,17
151966,0.480,17,17
152026,0.376,17,17
152073,0.456,17,17
152130,0.448,17,17
152186,0.464,17,17
152244,0.424,17,17
152297,0.480,17,17
152357,0.504,17,17
152420,0.600,17,17
152495,0.488,17,17
152556,0.504,17,17
152619,0.496,17,17
152681,0.424,17,17
152734,0.408,17,17
152785,0.432,17,17
152839,0.320,17,17
152879,0.488,17,17
152940,0.408,17,17
152991,0.360,17,17
153036,0.392,17,17
153085,0.584,17,17
153158,0.488,17,17
153219,0.400,17,17
153269,0.512,17,17
153333,0.480,17,17
153393,0.472,17,17
153452,0.464,17,17
153510,0.456,17,17
153567,0.496,17,17
153629,0.472,17,17
153688,0.536,17,17
153755,0.472,17,17
153814,0.392,17,17
153863,0.432,17,17
153917,0.496,17,17
153979,0.416,17,17
154031,0.496,17,17
154093,0.512,17,17
154157,0.464,17,17
154215,0.408,17,17
