point,rri,ECGshift,PPGGshift
112533,0.760,19,19
112628,0.744,19,19
112721,0.744,19,19
112814,0.744,19,19
112907,0.752,19,19
113001,0.768,19,19
113097,0.784,19,19
113195,0.752,19,19
113289,0.760,19,19
113384,0.760,19,19
113479,0.776,19,19
113576,0.752,19,19
113670,0.808,19,19
113771,0.752,19,19
113865,0.760,19,19
113960,0.776,19,19
114057,0.760,19,19
114152,0.720,19,19
114242,0.840,19,19
114347,0.744,19,19
114440,0.752,19,19
114534,0.760,19,19
114629,0.768,19,19
114725,0.776,19,19
114822,0.776,19,19
114919,0.688,19,19
115005,0.792,19,19
115104,0.752,19,19
115198,0.776,19,19
115295,0.752,19,19
115389,0.776,19,19
115486,0.728,19,19
115577,0.736,19,19
115669,0.752,19,19
115763,0.776,19,19
115860,0.752,19,19
115954,0.736,19,19
116046,0.736,19,19
116138,0.744,19,19
116231,0.760,19,19
116326,0.784,19,19
116424,0.768,19,19
116520,0.752,19,19
116614,0.744,19,19
116707,0.752,19,19
116801,0.752,19,19
116895,0.752,19,19
116989,0.720,19,19
117079,0.816,19,19
117181,0.728,19,19
117272,0.744,19,19
117365,0.752,19,19
117459,0.752,19,19
117553,0.712,19,19
117642,0.824,19,19
117745,0.736,19,19
117837,0.728,19,19
117928,0.752,19,19
118022,0.744,19,19
118115,0.752,19,19
118209,0.768,19,19
118305,0.736,19,19
118397,0.728,19,19
118488,0.744,19,19
118581,0.736,19,19
118673,0.768,19,19
118769,0.760,19,19
118864,0.760,19,19
118959,0.720,19,19
119049,0.728,19,19
119140,0.752,19,19
119234,0.752,19,19
119328,0.744,19,19
119421,0.712,19,19
119510,0.728,19,19
119601,0.728,19,19
119692,0.728,19,19
119783,0.704,19,19
119871,0.784,19,19
119969,0.704,19,19
120057,0.712,19,19
120146,0.720,19,19
120236,0.712,19,19
120325,0.688,19,19
120411,0.776,19,19
120508,0.704,19,19
120596,0.704,19,19
120684,0.704,19,19
120772,0.720,19,19
120862,0.720,19,19
120952,0.736,19,19
121044,0.704,19,19
121132,0.688,19,19
121218,0.720,19,19
121308,0.712,19,19
121397,0.736,19,19
121489,0.720,19,19
121579,0.656,19,19
121661,0.768,19,19
121757,0.712,19,19
121846,0.728,19,19
121937,0.744,19,19
122030,0.760,19,19
122125,0.704,19,19
122213,0.704,19,19
122301,0.744,19,19
122394,0.736,19,19
122486,0.752,19,19
122580,0.736,19,19
122672,0.712,19,19
122761,0.720,19,19
122851,0.736,19,19
122943,0.744,19,19
123036,0.744,19,19
123129,0.720,19,19
123219,0.712,19,19
123308,0.736,19,19
123400,0.736,19,19
123492,0.712,19,19
123581,0.720,19,19
123671,0.728,19,19
123762,0.728,19,19
123853,0.744,19,19
123946,0.744,19,19
124039,0.712,19,19
124128,0.712,19,19
124217,0.736,19,19
124309,0.760,19,19
124404,0.744,19,19
124497,0.728,19,19
124588,0.736,19,19
124680,0.728,19,19
124771,0.776,19,19
124868,0.760,19,19
124963,0.720,19,19
125053,0.752,19,19
125147,0.744,19,19
125240,0.744,19,19
125333,0.744,19,19
125426,0.776,19,19
125523,0.728,19,19
125614,0.736,19,19
125706,0.752,19,19
125800,0.760,19,19
125895,0.768,19,19
125991,0.776,19,19
126088,0.752,19,19
126182,0.744,19,19
126275,0.760,19,19
126370,0.768,19,19
126466,0.768,19,19
126562,0.768,19,19
126658,0.776,19,19
126755,0.736,19,19
126847,0.744,19,19
126940,0.744,19,19
127033,0.760,19,19
127128,0.760,19,19
127223,0.760,19,19
127318,0.736,19,19
127410,0.728,19,19
127501,0.744,19,19
127594,0.752,19,19
127688,0.744,19,19
127781,0.768,19,19
127877,0.736,19,19
127969,0.744,19,19
128062,0.736,19,19
128154,0.736,19,19
128246,0.760,19,19
128341,0.752,19,19
128435,0.728,19,19
128526,0.728,19,19
128617,0.736,19,19
128709,0.752,19,19
128803,0.720,19,19
128893,0.784,19,19
128991,0.712,19,19
129080,0.736,19,19
129172,0.736,19,19
129264,0.744,19,19
129357,0.704,19,19
129445,0.800,19,19
129545,0.728,19,19
129636,0.712,19,19
129725,0.728,19,19
129816,0.736,19,19
129908,0.752,19,19
130002,0.728,19,19
130093,0.744,19,19
130186,0.712,19,19
130275,0.736,19,19
130367,0.736,19,19
130459,0.744,19,19
130552,0.760,19,19
130647,0.776,19,19
130744,0.728,19,19
130835,0.728,19,19
130926,0.736,19,19
131018,0.744,19,19
131111,0.760,19,19
131206,0.744,19,19
