point,rri,ECGshift,PPGGshift
109,1.224,33,33
262,1.168,33,33
408,1.192,33,33
557,1.208,33,33
708,1.216,33,33
860,1.160,33,33
1005,1.128,33,33
1146,1.248,33,33
1302,1.248,33,33
1458,1.128,33,33
1599,1.248,33,33
1755,1.160,33,33
1900,1.128,33,33
2041,1.216,33,33
2193,1.184,33,33
2341,1.176,33,33
2488,1.248,33,33
2644,0.560,33,33
2714,0.520,33,33
2779,1.128,33,33
2920,1.256,33,33
3077,1.120,33,33
3217,1.168,33,33
3363,1.136,33,33
3505,0.336,33,33
3547,0.296,33,33
3584,0.488,33,33
3645,0.576,33,33
3717,0.256,33,33
3749,0.456,33,33
3806,1.072,33,33
3940,1.208,33,33
4091,1.192,33,33
4240,1.136,33,33
4382,1.056,33,33
4514,1.328,33,33
4680,1.176,33,33
4827,0.472,33,33
4886,0.672,33,33
4970,0.528,33,33
5036,0.688,33,33
5122,2.360,33,33
5417,1.240,33,33
5572,4.752,33,33
6166,1.144,33,33
6309,1.184,33,33
6457,1.168,33,33
6603,1.168,33,33
6749,1.192,33,33
6898,1.128,33,33
7039,1.128,33,33
7180,1.304,33,33
7343,1.120,33,33
7483,1.280,33,33
7643,0.360,33,33
7688,0.304,33,33
7726,0.360,33,33
7771,0.192,33,33
7795,0.296,33,33
7832,0.752,33,33
7926,1.240,33,33
8081,0.992,33,33
8205,0.248,33,33
8236,1.160,33,33
8381,1.168,33,33
8527,1.136,33,33
8669,1.232,33,33
8823,1.184,33,33
8971,1.200,33,33
9121,1.144,33,33
9264,1.128,33,33
9405,1.264,33,33
9563,1.224,33,33
9716,1.184,33,33
9864,1.208,33,33
10015,1.160,33,33
10160,1.168,33,33
10306,1.248,33,33
10462,1.200,33,33
10612,1.032,33,33
10741,0.232,33,33
10770,1.136,33,33
10912,1.176,33,33
11059,1.176,33,33
11206,1.216,33,33
11358,1.120,33,33
11498,1.152,33,33
11642,1.288,33,33
11803,1.240,33,33
11958,1.200,33,33
12108,1.224,33,33
12261,1.152,33,33
12405,1.240,33,33
12560,1.184,33,33
12708,1.208,33,33
12859,1.208,33,33
13010,1.160,33,33
13155,1.224,33,33
13308,1.144,33,33
13451,1.200,33,33
13601,1.248,33,33
13757,1.144,33,33
13900,1.264,33,33
14058,1.248,33,33
14214,1.128,33,33
14355,1.224,33,33
14508,1.176,33,33
14655,0.600,33,33
14730,0.648,33,33
14811,1.120,33,33
14951,1.240,33,33
15106,1.160,33,33
15251,1.136,33,33
15393,1.144,33,33
15536,1.144,33,33
15679,1.312,33,33
15843,1.048,33,33
15974,0.240,33,33
16004,1.120,33,33
16144,1.120,33,33
16284,1.256,33,33
16441,1.152,33,33
16585,1.272,33,33
16744,1.168,33,33
16890,1.248,33,33
17046,1.160,33,33
17191,1.256,33,33
17348,1.248,33,33
17504,1.184,33,33
17652,1.208,33,33
17803,1.184,33,33
17951,1.160,33,33
18096,1.128,33,33
18237,1.240,33,33
18392,1.144,33,33
18535,1.296,33,33
18697,1.128,33,33
18838,1.128,33,33
18979,1.288,33,33
19140,1.240,33,33
19295,1.192,33,33
19444,1.168,33,33
19590,1.056,33,33
19722,0.208,33,33
19748,1.104,33,33
19886,0.920,33,33
20001,1.432,33,33
20180,1.272,33,33
20339,1.216,33,33
20491,1.096,33,33
20628,1.360,33,33
20798,1.192,33,33
20947,1.216,33,33
